Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 09 '17,video,H,L,,OTT,6-6,2,4,0,4,0,2,0,0,39,26,18006,C. Anderson,E. Karlsson
May 06 '17,video,R,L,OT,OTT,6-5,4,5,0,3,0,3,0,0,33,37,19082,C. Anderson,K. Turris
May 04 '17,video,H,W,,OTT,6-4,4,1,1,6,0,2,0,0,30,23,18006,H. Lundqvist,O. Lindberg
May 02 '17,video,H,W,,OTT,5-4,4,1,0,3,0,3,0,0,30,27,18006,H. Lundqvist,M. Grabner
Apr 29 '17,video,R,L,OT,OTT,4-4,5,6,0,4,0,4,2,0,48,34,18679,C. Anderson,J. Pageau
Apr 27 '17,video,R,L,,OTT,4-3,1,2,1,4,1,4,0,0,35,43,16744,C. Anderson,E. Karlsson
Apr 22 '17,video,H,W,,MTL,4-2,3,1,1,1,0,3,0,0,23,28,18006,H. Lundqvist,M. Zuccarello
Apr 20 '17,video,R,W,OT,MTL,3-2,3,2,0,2,1,4,1,0,36,36,21288,H. Lundqvist,M. Zibanejad
Apr 18 '17,video,H,W,,MTL,2-2,2,1,0,2,0,3,0,0,32,24,18006,H. Lundqvist,R. Nash
Apr 16 '17,video,H,L,,MTL,1-2,1,3,0,3,2,3,0,0,21,29,18006,C. Price,S. Weber
Apr 14 '17,video,R,L,OT,MTL,1-1,3,4,0,3,0,4,0,0,38,58,21288,C. Price,A. Radulov
Apr 12 '17,video,R,W,,MTL,1-0,2,0,0,4,0,3,0,0,31,31,21288,H. Lundqvist,T. Glass
