Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 01 '08,,H,L,,DET,4-6,2,8,2,5,2,4,0,1,31,40,18007,C. Osgood,J. Franzen
Apr 29 '08,,H,L,,DET,4-5,3,4,2,5,2,7,0,0,33,35,18007,C. Osgood,H. Zetterberg
Apr 26 '08,,R,L,,DET,4-4,1,5,0,5,2,7,0,1,20,40,20066,C. Osgood,J. Franzen
Apr 24 '08,,R,L,,DET,4-3,3,4,0,3,1,5,0,0,21,36,20066,C. Osgood,J. Franzen
Apr 19 '08,,H,W,,MIN,4-2,2,1,0,3,0,1,1,0,30,35,18007,J. Theodore,R. Smyth
Apr 17 '08,,R,W,,MIN,3-2,3,2,2,3,1,3,0,0,17,40,19364,J. Theodore,P. Stastny
Apr 15 '08,,H,W,,MIN,2-2,5,1,2,13,0,5,0,1,40,25,18007,J. Theodore,W. Wolski
Apr 14 '08,,H,L,OT,MIN,1-2,2,3,0,6,0,4,0,1,46,39,18007,N. Backstrom,P. Bouchard
Apr 11 '08,,R,L,OT,MIN,1-1,2,3,1,4,1,3,0,0,26,31,19360,N. Backstrom,K. Carney
Apr 09 '08,,R,W,OT,MIN,1-0,3,2,1,1,1,5,0,0,22,30,19352,J. Theodore,J. Sakic
