Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 15 '15,video,R,L,,CHI,14-12,0,2,0,1,0,3,0,0,25,32,22424,C. Crawford,D. Keith
Jun 13 '15,video,H,L,,CHI,14-11,1,2,0,1,0,2,0,0,32,29,19204,C. Crawford,A. Vermette
Jun 10 '15,video,R,L,,CHI,14-10,1,2,0,4,0,3,0,0,25,19,22354,C. Crawford,B. Saad
Jun 08 '15,video,R,W,,CHI,14-9,3,2,0,2,1,2,0,0,32,38,22336,B. Bishop,C. Paquette
Jun 06 '15,video,H,W,,CHI,13-9,4,3,1,3,1,3,0,0,24,29,19204,A. Vasilevskiy,J. Garrison
Jun 03 '15,video,H,L,,CHI,12-9,1,2,0,2,0,3,0,0,23,21,19204,C. Crawford,A. Vermette
May 29 '15,video,R,W,,NYR,12-8,2,0,0,0,0,2,0,0,25,22,18006,B. Bishop,A. Killorn
May 26 '15,video,H,L,,NYR,11-8,3,7,1,3,1,3,0,0,39,34,19204,H. Lundqvist,J. Sheppard
May 24 '15,video,R,W,,NYR,11-7,2,0,1,3,0,4,0,0,22,26,18006,B. Bishop,V. Filppula
May 22 '15,video,H,L,,NYR,10-7,1,5,0,4,2,4,0,0,39,24,19204,H. Lundqvist,C. Kreider
May 20 '15,video,H,W,OT,NYR,10-6,6,5,1,2,2,4,0,0,40,28,19204,B. Bishop,N. Kucherov
May 18 '15,video,R,W,,NYR,9-6,6,2,3,6,2,5,1,0,26,37,18006,B. Bishop,T. Johnson
May 16 '15,video,R,L,,NYR,8-6,1,2,1,4,0,2,0,0,24,30,18006,H. Lundqvist,D. Moore
May 12 '15,video,H,W,,MTL,8-5,4,1,1,2,0,2,0,0,28,19,19204,B. Bishop,S. Stamkos
May 09 '15,video,R,L,,MTL,7-5,1,2,0,0,0,3,0,0,25,29,21287,C. Price,P. Parenteau
May 07 '15,video,H,L,,MTL,7-4,2,6,2,3,1,3,0,1,24,40,19204,C. Price,D. Desharnais
May 06 '15,video,H,W,,MTL,7-3,2,1,0,3,0,2,0,0,19,31,19204,B. Bishop,T. Johnson
May 03 '15,video,R,W,,MTL,6-3,6,2,4,8,0,3,0,0,24,29,21287,B. Bishop,N. Kucherov
May 01 '15,video,R,W,OT,MTL,5-3,2,1,0,4,0,3,0,0,35,44,21287,B. Bishop,N. Kucherov
Apr 29 '15,video,H,W,,DET,4-3,2,0,0,4,0,3,0,0,17,31,19204,B. Bishop,B. Coburn
Apr 27 '15,video,R,W,,DET,3-3,5,2,0,2,1,7,1,0,28,24,20027,B. Bishop,T. Johnson
Apr 25 '15,video,H,L,,DET,2-3,0,4,0,3,2,4,0,0,28,30,19204,P. Mrazek,R. Sheahan
Apr 23 '15,video,R,W,OT,DET,2-2,3,2,0,4,0,4,0,0,29,24,20027,B. Bishop,T. Johnson
Apr 21 '15,video,R,L,,DET,1-2,0,3,0,6,1,4,0,0,22,21,20027,P. Mrazek,P. Datsyuk
Apr 18 '15,video,H,W,,DET,1-1,5,1,2,4,0,4,0,0,30,24,19204,B. Bishop,A. Killorn
Apr 16 '15,video,H,L,,DET,0-1,2,3,0,7,1,3,1,1,46,14,19204,P. Mrazek,L. Glendening
