Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
08 Apr '00,,H,L,,EDM,31-36-10-5,3,6,0,6,0,4,0,0,36,30,17145,M. Minard,A. Selivanov
07 Apr '00,,H,L,,COL,31-35-10-5,1,3,0,5,0,4,0,1,36,43,15562,M. Denis,S. Aubin
05 Apr '00,,R,L,,STL,31-34-10-5,5,6,2,5,1,3,0,0,33,35,20361,R. Turek,S. Pellerin
03 Apr '00,,R,T,OT,DAL,31-33-10-5,2,2,1,6,2,7,0,0,36,27,17001,F. Brathwaite,P. Housley
01 Apr '00,,H,W,,SJS,31-33-9-5,3,0,0,3,0,6,0,0,29,29,16103,F. Brathwaite,B. Lindsay
31 Mar '00,,H,L,,PHX,30-33-9-5,1,3,0,3,0,3,0,0,31,12,15656,S. Burke,J. Roenick
25 Mar '00,,R,W,,NSH,30-32-9-5,2,1,0,3,0,1,0,0,35,27,17113,F. Brathwaite,S. Varlamov
23 Mar '00,,R,L,,BUF,29-32-9-5,2,4,0,3,1,4,0,0,22,27,18690,D. Hasek,J. McKee
22 Mar '00,,R,T,OT,DET,29-31-9-5,2,2,0,4,2,5,0,0,33,32,19983,F. Brathwaite,P. Verbeek
19 Mar '00,,R,W,,EDM,29-31-8-5,3,2,3,6,2,6,0,0,24,24,17100,F. Brathwaite,J. Wiemer
18 Mar '00,,H,L,,BUF,28-31-8-5,1,5,0,3,2,5,0,0,31,21,16466,D. Hasek,D. Ward
15 Mar '00,,H,L,,OTT,28-30-8-5,1,3,0,2,0,1,0,0,37,21,16642,P. Lalime,R. Bonk
13 Mar '00,,R,L,,SJS,28-29-8-5,3,5,1,6,0,4,0,0,31,36,17483,S. Shields,O. Nolan
11 Mar '00,,R,L,,LAK,28-28-8-5,1,3,1,6,0,8,0,0,25,38,18118,J. Storr,C. Johnson
09 Mar '00,,H,L,,TOR,28-27-8-5,2,6,0,4,1,2,0,0,32,20,17145,G. Healy,S. Thomas
07 Mar '00,,H,L,,COL,28-26-8-5,3,8,2,4,0,2,0,0,23,30,15475,P. Roy,D. Reid
05 Mar '00,,H,T,OT,NJD,28-25-8-5,2,2,0,4,1,4,0,0,30,43,14893,F. Brathwaite,P. Elias
03 Mar '00,,H,W,,ANA,28-25-7-5,4,1,2,5,1,4,0,0,37,17,16430,F. Brathwaite,V. Bure
01 Mar '00,,H,W,,PIT,27-25-7-5,8,2,0,1,1,3,0,0,38,29,12868,F. Brathwaite,M. St. Louis
26 Feb '00,,H,W,,ATL,26-25-7-5,5,2,2,5,0,3,0,0,35,23,14866,F. Brathwaite,M. Savard
25 Feb '00,,H,T,OT,PHX,25-25-7-5,3,3,1,2,0,3,0,0,32,33,15370,F. Brathwaite,V. Bure
23 Feb '00,,H,L,,LAK,25-25-6-5,2,7,1,2,3,4,0,0,26,48,14665,S. Fiset,Z. Palffy
19 Feb '00,,R,W,OT,EDM,25-24-6-5,3,2,0,3,0,3,0,0,23,30,17100,F. Brathwaite,M. Savard
18 Feb '00,,H,W,,EDM,24-24-6-5,4,2,1,4,2,6,0,0,23,35,17145,F. Brathwaite,J. Iginla
16 Feb '00,,R,O,OT,ANA,23-24-6-5,5,6,2,5,2,7,0,0,26,38,12956,G. Hebert,O. Tverdovsky
14 Feb '00,,R,O,OT,LAK,23-24-6-4,3,4,1,2,1,3,0,0,23,43,14455,J. Storr,S. O'Donnell
12 Feb '00,,R,L,,PHX,23-24-6-3,3,4,1,5,0,5,0,1,32,30,15447,S. Burke,J. Roenick
10 Feb '00,,R,L,,COL,23-23-6-3,2,3,0,4,2,8,0,0,32,33,18007,P. Roy,C. Drury
09 Feb '00,,R,O,OT,VAN,23-22-6-3,3,4,1,3,3,6,0,0,31,35,13328,G. Snow,M. Ohlund
03 Feb '00,,H,T,OT,CHI,23-22-6-2,5,5,1,2,1,5,0,0,44,37,15063,J. Giguere,E. Daze
01 Feb '00,,H,O,OT,STL,23-22-5-2,4,5,1,6,1,2,0,0,35,29,14719,R. Turek,P. Demitra
29 Jan '00,,R,L,,NSH,23-22-5-1,1,3,0,4,0,6,0,1,35,39,16729,T. Vokoun,V. Yachmenev
28 Jan '00,,R,L,,DET,23-21-5-1,1,4,0,4,2,5,0,0,23,36,19983,C. Osgood,N. Lidstrom
26 Jan '00,,R,L,,WSH,23-20-5-1,1,2,0,5,0,3,0,0,27,23,12927,O. Kolzig,K. Klee
24 Jan '00,,R,W,OT,BOS,23-19-5-1,4,3,0,1,2,4,0,0,37,30,14627,F. Brathwaite,M. Savard
21 Jan '00,,H,W,OT,NSH,22-19-5-1,5,4,1,3,2,3,0,0,41,27,15755,F. Brathwaite,V. Bure
19 Jan '00,,R,L,,EDM,21-19-5-1,0,7,0,6,3,6,0,2,24,34,15691,T. Salo,D. Weight
18 Jan '00,,H,W,,DET,21-18-5-1,6,1,2,6,0,3,0,0,39,29,16563,F. Brathwaite,B. Lindsay
15 Jan '00,,H,W,,TOR,20-18-5-1,4,0,0,4,0,5,0,0,33,25,17145,F. Brathwaite,V. Bure
12 Jan '00,,H,W,OT,DAL,19-18-5-1,2,1,0,4,0,5,0,0,41,22,15419,F. Brathwaite,J. Wiemer
08 Jan '00,,H,W,OT,TBL,18-18-5-1,3,2,1,4,0,2,0,0,38,17,14564,F. Brathwaite,P. Housley
06 Jan '00,,R,L,,CHI,17-18-5-1,2,5,2,7,2,5,0,0,35,25,13399,J. Thibault,S. Sullivan
05 Jan '00,,R,L,,COL,17-17-5-1,0,4,0,3,2,7,0,0,27,34,18007,M. Denis,A. Deadmarsh
