Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 06 '08,,H,W,SO,NYR,46-29-7,2,2,0,5,0,2,0,0,27,19,17625,M. Brodeur,P. Elias
Apr 04 '08,,R,L,,PHI,45-29-7,0,3,0,4,0,4,0,0,22,37,19957,M. Biron,R. Umberger
Apr 02 '08,,H,W,SO,BOS,45-28-7,2,2,0,1,1,4,0,0,25,27,16144,M. Brodeur,Z. Parise
Apr 01 '08,,R,W,OT,NYI,44-28-7,2,1,1,3,0,2,0,0,47,22,12357,M. Brodeur,Z. Parise
Mar 28 '08,,H,W,SO,PHI,43-28-7,4,4,1,3,0,4,0,0,33,32,17056,M. Brodeur,J. Langenbrunner
Mar 27 '08,,R,L,,NYR,42-28-7,2,3,0,2,2,3,0,0,34,31,18200,H. Lundqvist,N. Dawes
Mar 25 '08,,H,L,,PIT,42-27-7,0,2,0,3,1,2,0,0,31,20,16292,M. Fleury,R. Malone
Mar 22 '08,,R,L,,PIT,42-26-7,1,7,0,4,2,6,1,1,25,28,17132,M. Fleury,R. Malone
Mar 21 '08,,H,L,,NYI,42-25-7,1,3,1,7,1,5,0,0,35,16,17075,W. Dubielewicz,K. Okposo
Mar 19 '08,,H,O,SO,NYR,42-24-7,1,1,1,4,0,4,0,0,18,21,17625,H. Lundqvist,N. Dawes
Mar 15 '08,,R,W,,COL,42-24-6,4,2,0,1,1,5,0,0,27,26,18007,M. Brodeur,J. Langenbrunner
Mar 13 '08,,R,W,SO,MIN,41-24-6,3,3,0,1,0,4,0,0,30,37,18568,M. Brodeur,J. Langenbrunner
Mar 11 '08,,R,L,,MTL,40-24-6,0,4,0,3,0,2,0,0,38,33,21273,C. Price,B. Smolinski
Mar 08 '08,,R,W,,TOR,40-23-6,2,1,1,4,1,5,0,0,31,43,19469,M. Brodeur,Z. Parise
Mar 07 '08,,H,W,OT,TBL,39-23-6,2,1,0,5,1,3,0,0,33,22,15670,M. Brodeur,P. Elias
Mar 04 '08,,R,W,,TOR,38-23-6,4,1,1,4,0,3,0,0,25,42,19507,M. Brodeur,B. Gionta
Mar 01 '08,,R,L,,MTL,37-23-6,1,2,0,2,2,6,0,0,32,25,21273,C. Price,A. Kostitsyn
Feb 29 '08,,H,L,,WSH,37-22-6,0,4,0,3,2,3,0,0,18,29,16580,C. Huet,M. Green
Feb 26 '08,,R,O,OT,CAR,37-21-6,1,2,0,2,0,4,0,0,24,36,15466,C. Ward,S. Samsonov
