Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
06 Jun '07,,R,L,,ANA,13-7,2,6,0,3,2,6,1,0,13,18,17372,J. Giguere,
04 Jun '07,,H,L,,ANA,13-6,2,3,1,4,0,3,0,0,23,21,20500,J. Giguere,
02 Jun '07,,H,W,,ANA,13-5,5,3,1,7,1,3,0,0,29,22,20500,R. Emery,
30 May '07,,R,L,,ANA,12-5,0,1,0,4,0,4,0,0,16,31,17258,J. Giguere,
28 May '07,,R,L,,ANA,12-4,2,3,2,7,0,4,0,0,20,32,17274,J. Giguere,
19 May '07,,R,W,OT,BUF,12-3,3,2,0,4,1,7,0,0,25,29,18690,R. Emery,D. Alfredsson
16 May '07,,H,L,,BUF,11-3,2,3,0,5,1,4,0,0,33,22,20294,R. Miller,
14 May '07,,H,W,,BUF,11-2,1,0,0,7,0,6,0,0,32,15,20171,R. Emery,
12 May '07,,R,W,OT,BUF,10-2,4,3,2,4,0,7,0,0,32,37,18690,R. Emery,J. Corvo
10 May '07,,R,W,,BUF,9-2,5,2,2,6,0,5,1,0,34,20,18690,R. Emery,
05 May '07,,R,W,,NJD,8-2,3,2,1,2,0,2,0,0,24,29,19040,R. Emery,
02 May '07,,H,W,,NJD,7-2,3,2,0,4,1,5,0,0,36,31,20248,R. Emery,
30 Apr '07,,H,W,,NJD,6-2,2,0,0,4,0,5,0,0,34,25,19636,R. Emery,
28 Apr '07,,R,L,OT,NJD,5-2,2,3,1,6,2,7,0,0,45,33,19040,M. Brodeur,J. Langenbrunner
26 Apr '07,,R,W,,NJD,5-1,5,4,2,4,0,3,1,0,26,30,15512,R. Emery,
19 Apr '07,,H,W,,PIT,4-1,3,0,1,3,0,6,0,0,26,20,20179,R. Emery,
17 Apr '07,,R,W,,PIT,3-1,2,1,1,3,0,5,0,0,26,24,17132,R. Emery,
15 Apr '07,,R,W,,PIT,2-1,4,2,1,3,0,4,0,0,25,19,17132,R. Emery,
14 Apr '07,,H,L,,PIT,1-1,3,4,1,9,2,3,0,0,37,21,20133,M. Fleury,
11 Apr '07,,H,W,,PIT,1-0,6,3,2,6,2,10,0,0,37,26,19611,R. Emery,
