Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '17,video,H,L,,FLA,55-19-8,0,2,0,2,1,1,0,1,38,21,18506,J. Reimer,D. MacKenzie
Apr 08 '17,video,R,W,,BOS,55-18-8,3,1,0,4,0,2,0,0,32,22,17565,P. Grubauer,K. Shattenkirk
Apr 05 '17,video,H,W,,NYR,54-18-8,2,0,1,3,0,0,0,0,25,24,18506,B. Holtby,J. Williams
Apr 04 '17,video,R,W,,TOR,53-18-8,4,1,1,3,1,4,0,0,38,28,19415,P. Grubauer,K. Shattenkirk
Apr 02 '17,video,R,W,,CBJ,52-18-8,3,2,0,2,0,2,0,0,30,37,18247,B. Holtby,M. Niskanen
Mar 31 '17,video,R,L,,ARI,51-18-8,3,6,1,1,2,2,0,0,48,25,14290,L. Domingue,C. Dvorak
Mar 29 '17,video,R,W,,COL,51-17-8,5,3,2,3,0,3,0,0,35,35,13820,P. Grubauer,E. Kuznetsov
Mar 28 '17,video,R,W,OT,MIN,50-17-8,5,4,3,4,0,5,0,0,20,30,19188,B. Holtby,T. Oshie
Mar 25 '17,video,H,W,,ARI,49-17-8,4,1,1,4,0,4,0,0,33,29,18506,B. Holtby,D. Winnik
Mar 23 '17,video,H,W,SO,CBJ,48-17-8,1,1,0,3,0,2,0,0,45,30,18506,B. Holtby,T. Oshie
Mar 21 '17,video,H,W,,CGY,47-17-8,4,2,2,3,0,1,0,0,40,31,18506,B. Holtby,N. Backstrom
Mar 18 '17,video,R,W,,TBL,46-17-8,5,3,1,2,1,1,0,0,35,29,19092,B. Holtby,J. Carlson
Mar 16 '17,video,H,O,OT,NSH,45-17-8,1,2,0,1,0,1,0,0,23,24,18506,P. Rinne,V. Arvidsson
Mar 14 '17,video,H,W,,MIN,45-17-7,4,2,1,5,1,7,0,0,40,32,18506,B. Holtby,E. Kuznetsov
Mar 12 '17,video,R,L,,ANA,44-17-7,2,5,1,5,1,6,0,0,27,32,17174,J. Bernier,R. Rakell
Mar 11 '17,video,R,L,,LAK,44-16-7,2,4,1,3,2,6,0,0,19,22,18230,J. Quick,A. Kempe
Mar 09 '17,video,R,L,,SJS,44-15-7,2,4,0,5,2,5,0,0,27,24,17562,M. Jones,L. Couture
Mar 06 '17,video,H,L,,DAL,44-14-7,2,4,0,4,0,2,0,0,44,22,18506,K. Lehtonen,J. Spezza
Mar 04 '17,video,H,W,OT,PHI,44-13-7,2,1,1,4,0,6,0,0,24,31,18506,B. Holtby,N. Backstrom
Mar 02 '17,video,H,W,,NJD,43-13-7,1,0,1,5,0,4,0,0,24,15,18506,B. Holtby,J. Vrana
Feb 28 '17,video,R,W,,NYR,42-13-7,4,1,1,2,0,4,0,0,38,30,18006,B. Holtby,B. Connolly
Feb 25 '17,video,R,L,,NSH,41-13-7,2,5,0,1,2,4,0,0,26,26,17150,J. Saros,M. Fisher
Feb 24 '17,video,H,W,,EDM,41-12-7,2,1,0,2,0,0,0,0,25,31,18506,B. Holtby,J. Williams
Feb 22 '17,video,R,W,,PHI,40-12-7,4,1,1,2,0,2,0,0,29,34,19849,B. Holtby,E. Kuznetsov
Feb 19 '17,video,R,L,,NYR,39-12-7,1,2,1,2,0,2,0,0,32,30,18006,H. Lundqvist,M. Zuccarello
Feb 18 '17,video,R,O,SO,DET,39-11-7,2,2,0,5,1,2,0,0,36,23,20027,P. Mrazek,H. Zetterberg
Feb 11 '17,video,H,W,,ANA,39-11-6,6,4,1,3,0,2,1,0,39,22,18506,B. Holtby,Z. Sanford
Feb 09 '17,video,H,W,,DET,38-11-6,6,3,1,1,1,2,0,0,31,17,18506,B. Holtby,J. Carlson
Feb 07 '17,video,H,W,,CAR,37-11-6,5,0,2,3,0,3,0,0,28,23,18506,B. Holtby,A. Ovechkin
Feb 05 '17,video,H,W,,LAK,36-11-6,5,0,0,2,0,4,0,0,20,38,18506,P. Grubauer,L. Eller
Feb 04 '17,video,R,W,,MTL,35-11-6,3,2,1,4,0,3,0,0,30,22,21288,B. Holtby,N. Backstrom
Feb 01 '17,video,H,W,,BOS,34-11-6,5,3,1,3,2,3,0,0,22,33,18506,B. Holtby,B. Connolly
Jan 31 '17,video,R,L,,NYI,33-11-6,2,3,0,1,1,2,0,0,30,29,11240,T. Greiss,J. Boychuk
Jan 26 '17,video,R,W,,NJD,33-10-6,5,2,2,4,1,3,0,0,36,29,13428,B. Holtby,L. Eller
Jan 24 '17,video,R,L,,OTT,32-10-6,0,3,0,6,1,4,0,1,31,34,16683,M. Condon,C. Kelly
Jan 23 '17,video,H,W,,CAR,32-9-6,6,1,1,2,1,4,0,0,25,26,18506,B. Holtby,J. Williams
Jan 21 '17,video,R,W,OT,DAL,31-9-6,4,3,2,2,1,6,0,0,22,35,18532,P. Grubauer,J. Beagle
Jan 19 '17,video,R,W,,STL,30-9-6,7,3,1,2,0,1,0,0,18,25,19316,B. Holtby,B. Connolly
Jan 16 '17,video,R,O,OT,PIT,29-9-6,7,8,1,4,1,1,1,0,28,37,18653,M. Murray,C. Sheary
Jan 15 '17,video,H,W,,PHI,29-9-5,5,0,1,2,0,5,0,0,22,24,18506,P. Grubauer,A. Burakovsky
Jan 13 '17,video,H,W,,CHI,28-9-5,6,0,0,0,0,2,0,0,34,24,18506,B. Holtby,J. Beagle
Jan 11 '17,video,H,W,,PIT,27-9-5,5,2,2,4,2,5,0,0,30,32,18506,B. Holtby,J. Williams
Jan 09 '17,video,R,W,,MTL,26-9-5,4,1,1,2,1,4,0,0,39,23,21288,B. Holtby,E. Kuznetsov
Jan 07 '17,video,R,W,,OTT,25-9-5,1,0,0,2,0,3,0,0,20,30,18685,B. Holtby,T. Oshie
Jan 05 '17,video,H,W,,CBJ,24-9-5,5,0,0,4,0,5,0,0,27,29,18506,B. Holtby,D. Winnik
Jan 03 '17,video,H,W,OT,TOR,23-9-5,6,5,1,2,2,6,0,0,29,25,18506,P. Grubauer,A. Ovechkin
Jan 01 '17,video,H,W,,OTT,22-9-5,2,1,0,2,0,4,0,0,28,24,18506,B. Holtby,T. Chorney
Dec 31 '16,video,R,W,,NJD,21-9-5,6,2,0,4,0,9,0,0,26,23,16514,P. Grubauer,T. Oshie
Dec 29 '16,video,H,O,SO,NJD,20-9-5,1,1,0,4,0,4,1,0,44,27,18506,K. Kinkaid,M. Cammalleri
Dec 27 '16,video,R,L,,NYI,20-9-4,3,4,0,4,0,4,0,0,34,31,15795,J. Halak,A. Lee
Dec 23 '16,video,H,W,,TBL,20-8-4,4,0,0,2,0,3,0,0,27,23,18506,B. Holtby,J. Carlson
Dec 21 '16,video,R,O,SO,PHI,19-8-4,2,2,0,1,0,2,0,0,38,38,20011,S. Mason,W. Simmonds
Dec 17 '16,video,H,L,,MTL,19-8-3,1,2,1,4,0,2,0,0,21,25,18506,C. Price,J. Petry
Dec 16 '16,video,R,W,SO,CAR,19-7-3,3,3,1,2,1,6,0,0,26,30,11892,P. Grubauer,T. Oshie
Dec 13 '16,video,R,W,,NYI,18-7-3,4,2,2,3,0,2,0,0,38,28,12730,B. Holtby,M. Niskanen
Dec 11 '16,video,H,W,,VAN,17-7-3,3,0,1,4,0,5,0,0,29,20,18506,B. Holtby,A. Ovechkin
Dec 09 '16,video,R,W,,BUF,16-7-3,4,1,2,3,1,5,0,0,29,28,18234,P. Grubauer,J. Vrana
Dec 07 '16,video,H,W,OT,BOS,15-7-3,4,3,0,2,1,3,0,0,20,34,18506,B. Holtby,N. Backstrom
Dec 05 '16,video,H,W,OT,BUF,14-7-3,3,2,1,3,0,3,0,0,33,33,18506,B. Holtby,M. Johansson
Dec 03 '16,video,R,O,SO,TBL,13-7-3,1,1,1,6,1,3,0,0,35,33,19092,B. Bishop,B. Boyle
Dec 01 '16,video,H,L,,NYI,13-7-2,0,3,0,6,0,2,0,0,38,28,18506,J. Halak,S. Prince
Nov 26 '16,video,R,L,,TOR,13-6-2,2,4,0,4,1,5,0,0,35,37,19051,F. Andersen,A. Matthews
Nov 25 '16,video,H,W,,BUF,13-5-2,3,1,1,4,0,4,0,0,32,33,18506,P. Grubauer,M. Johansson
Nov 23 '16,video,H,W,,STL,12-5-2,4,3,1,4,1,5,0,0,25,21,18506,B. Holtby,A. Ovechkin
Nov 20 '16,video,H,L,,CBJ,11-5-2,2,3,1,1,2,3,0,0,21,23,18506,S. Bobrovsky,A. Wennberg
Nov 18 '16,video,H,W,,DET,11-4-2,1,0,0,2,0,4,0,0,28,25,18506,B. Holtby,J. Beagle
Nov 16 '16,video,H,W,,PIT,10-4-2,7,1,2,7,0,4,1,0,39,26,18506,B. Holtby,N. Backstrom
Nov 15 '16,video,R,O,OT,CBJ,9-4-2,1,2,0,2,0,3,0,0,22,27,11738,S. Bobrovsky,C. Atkinson
Nov 12 '16,video,R,L,,CAR,9-4-1,1,5,0,2,1,6,0,0,21,38,12436,C. Ward,T. Teravainen
Nov 11 '16,video,R,W,OT,CHI,9-3-1,3,2,0,0,1,2,1,0,28,34,22075,B. Holtby,M. Johansson
Nov 08 '16,video,H,L,,SJS,8-3-1,0,3,0,3,0,2,0,0,24,23,18506,M. Jones,M. Vlasic
Nov 05 '16,video,H,W,,FLA,8-2-1,4,2,0,4,1,2,0,0,36,24,18506,B. Holtby,T. Oshie
Nov 03 '16,video,H,W,OT,WPG,7-2-1,4,3,1,5,0,2,0,1,32,27,18506,B. Holtby,A. Ovechkin
Nov 01 '16,video,R,W,,WPG,6-2-1,3,2,0,3,0,4,0,0,27,45,15294,B. Holtby,J. Beagle
Oct 30 '16,video,R,W,,CGY,5-2-1,3,1,1,2,0,2,0,0,29,22,18454,B. Holtby,M. Johansson
Oct 29 '16,video,R,W,,VAN,4-2-1,5,2,1,2,0,3,0,0,35,25,18338,P. Grubauer,M. Johansson
Oct 26 '16,,R,L,,EDM,3-2-1,1,4,0,3,1,4,0,0,35,29,18347,C. Talbot,B. Pouliot
Oct 22 '16,video,H,L,,NYR,3-1-1,2,4,0,2,1,3,0,0,28,26,18506,H. Lundqvist,J. Vesey
Oct 20 '16,video,R,W,,FLA,3-0-1,4,2,0,1,1,4,0,0,29,28,12440,B. Holtby,A. Ovechkin
