Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 21 '01,,R,L,OT,COL,9-6,1,2,0,3,2,7,0,0,29,36,18007,P. Roy,J. Sakic
May 18 '01,,H,L,OT,COL,9-5,3,4,0,3,0,3,0,0,31,27,20072,P. Roy,S. Yelle
May 16 '01,,H,W,OT,COL,9-4,4,3,1,7,1,6,0,0,60,33,19897,R. Turek,S. Young
May 14 '01,,R,L,,COL,8-4,2,4,2,4,2,4,0,0,30,20,18007,P. Roy,S. Podein
May 12 '01,,R,L,,COL,8-3,1,4,0,2,2,5,1,0,31,30,18007,P. Roy,J. Sakic
May 03 '01,,H,W,,DAL,8-2,4,1,1,3,0,3,0,0,33,33,19994,R. Turek,K. Tkachuk
May 01 '01,,H,W,OT,DAL,7-2,3,2,0,4,1,3,0,0,48,27,19967,R. Turek,C. Stillman
Apr 29 '01,,R,W,,DAL,6-2,2,1,0,5,0,5,1,0,24,29,17001,R. Turek,S. Young
Apr 27 '01,,R,W,,DAL,5-2,4,2,0,4,0,6,0,0,21,23,17001,R. Turek,M. Reasoner
Apr 21 '01,,R,W,,SJS,4-2,2,1,1,4,0,1,0,0,30,31,17496,R. Turek,P. Demitra
Apr 19 '01,,H,W,OT,SJS,3-2,3,2,0,5,0,4,0,0,38,26,19853,R. Turek,B. Salvador
Apr 17 '01,,R,L,,SJS,2-2,2,3,1,3,0,5,0,0,41,25,17496,M. Kiprusoff,O. Nolan
Apr 16 '01,,R,W,,SJS,2-1,6,3,2,5,0,6,1,1,22,38,17496,R. Turek,D. Drake
Apr 14 '01,,H,L,,SJS,1-1,0,1,0,4,0,2,0,0,28,19,19534,E. Nabokov,S. Thornton
Apr 12 '01,,H,W,,SJS,1-0,3,1,1,6,0,4,0,0,24,22,19407,R. Turek,S. Young
