Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 31 '02,,R,L,,DET,11-10,0,7,0,3,2,3,0,0,19,30,20058,D. Hasek,T. Holmstrom
May 29 '02,,H,L,,DET,11-9,0,2,0,4,0,2,0,0,24,28,18007,D. Hasek,B. Shanahan
May 27 '02,,R,W,OT,DET,11-8,2,1,0,2,1,4,0,0,29,27,20058,P. Roy,P. Forsberg
May 25 '02,,H,W,,DET,10-8,3,2,0,5,0,5,0,1,22,33,18007,P. Roy,C. Drury
May 22 '02,,H,L,OT,DET,9-8,1,2,1,4,0,3,0,0,21,42,18007,D. Hasek,F. Olausson
May 20 '02,,R,W,OT,DET,9-7,4,3,1,5,1,5,0,1,26,33,20058,P. Roy,C. Drury
May 18 '02,,R,L,,DET,8-7,3,5,2,5,1,2,0,0,27,30,20058,D. Hasek,D. McCarty
May 15 '02,,H,W,,SJS,8-6,1,0,0,2,0,3,0,0,23,27,18007,P. Roy,P. Forsberg
May 13 '02,,R,W,OT,SJS,7-6,2,1,0,3,0,2,0,0,29,22,17496,P. Roy,P. Forsberg
May 11 '02,,H,L,,SJS,6-6,3,5,0,3,0,2,0,0,21,27,18007,E. Nabokov,T. Selanne
May 08 '02,,R,W,,SJS,6-5,4,1,0,2,1,3,0,0,25,20,17496,P. Roy,J. Sakic
May 06 '02,,R,L,,SJS,5-5,4,6,1,1,2,7,0,0,33,40,17496,E. Nabokov,P. Marleau
May 04 '02,,H,W,,SJS,5-4,8,2,2,6,0,2,0,0,30,31,18007,P. Roy,P. Forsberg
May 01 '02,,H,L,,SJS,4-4,3,6,1,6,0,2,0,0,30,23,18007,E. Nabokov,P. Marleau
Apr 29 '02,,H,W,,LAK,4-3,4,0,0,5,0,5,0,0,27,23,18007,P. Roy,C. Drury
Apr 27 '02,,R,L,,LAK,3-3,1,3,0,6,0,3,0,0,24,20,18449,F. Potvin,B. Chartrand
Apr 25 '02,,H,L,OT,LAK,3-2,0,1,0,4,0,3,0,0,26,23,18007,F. Potvin,C. Johnson
Apr 23 '02,,R,W,,LAK,3-1,1,0,0,3,0,2,0,0,25,32,18700,P. Roy,S. Reinprecht
Apr 22 '02,,R,L,,LAK,2-1,1,3,0,3,0,0,0,0,31,18,18519,F. Potvin,J. Allison
Apr 20 '02,,H,W,,LAK,2-0,5,3,1,2,0,2,0,0,38,31,18007,P. Roy,S. Reinprecht
Apr 18 '02,,H,W,,LAK,1-0,4,3,1,3,1,2,0,0,31,29,18007,P. Roy,G. De Vries
