Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 06 '08,,H,W,,PIT,42-29-11,2,0,0,4,0,8,0,0,22,20,19767,M. Biron,S. Upshall
Apr 04 '08,,H,W,,NJD,41-29-11,3,0,0,4,0,4,0,0,37,22,19957,M. Biron,R. Umberger
Apr 02 '08,,R,L,,PIT,40-29-11,2,4,1,5,4,6,0,0,29,29,17132,M. Fleury,E. Malkin
Mar 29 '08,,R,W,SO,NYI,40-28-11,3,3,1,1,0,4,0,0,54,30,15223,A. Niittymaki,D. Briere
Mar 28 '08,,R,O,SO,NJD,39-28-11,4,4,0,4,1,3,0,0,32,33,17056,M. Brodeur,J. Langenbrunner
Mar 25 '08,,R,W,OT,NYR,39-28-10,2,1,0,3,0,4,0,0,25,32,18200,M. Biron,M. Richards
Mar 23 '08,,H,W,,NYI,38-28-10,4,1,3,5,1,7,0,0,26,33,19136,M. Biron,B. Coburn
Mar 21 '08,,H,W,SO,NYR,37-28-10,3,3,0,6,0,3,0,0,30,26,19819,M. Biron,M. Richards
Mar 18 '08,,H,W,,ATL,36-28-10,3,2,1,4,0,2,0,0,47,19,19564,A. Niittymaki,V. Prospal
Mar 16 '08,,R,L,,PIT,35-28-10,1,7,0,3,0,5,0,0,25,36,17132,M. Fleury,P. Sykora
Mar 15 '08,,R,O,OT,BOS,35-27-10,2,3,0,4,0,3,0,0,26,36,17565,T. Thomas,A. Ward
Mar 12 '08,,H,L,,TOR,35-27-9,2,3,1,3,1,5,0,0,20,31,19642,V. Toskala,P. Kubina
Mar 11 '08,,R,O,OT,TOR,35-26-9,3,4,1,4,1,6,0,0,25,55,19507,V. Toskala,P. Kubina
Mar 08 '08,,H,W,,NYI,35-26-8,4,1,4,7,0,5,0,0,27,33,19748,M. Biron,J. Carter
Mar 06 '08,,H,W,,TBL,34-26-8,3,2,0,5,0,2,0,0,25,20,19217,M. Biron,J. Carter
Mar 04 '08,,H,L,,BUF,33-26-8,2,5,0,6,0,6,0,0,21,21,19516,R. Miller,D. Roy
