Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
29 Apr '04,,H,L,,TBL,4-7,1,3,0,3,1,5,0,0,28,24,21273,N. Khabibulin,B. Richards
27 Apr '04,,H,L,OT,TBL,4-6,3,4,1,2,1,4,0,1,31,28,21273,N. Khabibulin,B. Richards
25 Apr '04,,R,L,,TBL,4-5,1,3,1,3,1,3,0,0,27,29,19435,N. Khabibulin,F. Modin
23 Apr '04,,R,L,,TBL,4-4,0,4,0,2,0,5,0,0,21,34,18904,N. Khabibulin,R. Fedotenko
19 Apr '04,,R,W,,BOS,4-3,2,0,0,3,0,1,0,0,26,32,17565,J. Theodore,R. Zednik
17 Apr '04,,H,W,,BOS,3-3,5,2,0,2,0,2,0,0,23,24,21273,J. Theodore,Y. Perreault
15 Apr '04,,R,W,,BOS,2-3,5,1,2,6,0,4,0,0,30,44,17565,J. Theodore,A. Kovalev
13 Apr '04,,H,L,OT,BOS,1-3,3,4,0,4,0,4,0,0,45,44,21273,A. Raycroft,G. Murray
11 Apr '04,,H,W,,BOS,1-2,3,2,0,4,0,2,0,0,32,23,21273,J. Theodore,A. Markov
09 Apr '04,,R,L,OT,BOS,0-2,1,2,1,6,0,6,0,0,26,19,17565,A. Raycroft,P. Bergeron
07 Apr '04,,R,L,,BOS,0-1,0,3,0,5,2,6,0,0,31,39,17565,A. Raycroft,S. Gonchar
