Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
10 Apr '10,video,R,L,,VAN,40-32-10,3,7,0,2,0,4,0,0,41,29,18810,R. Luongo,R. Kesler
08 Apr '10,video,H,O,SO,MIN,40-31-10,1,1,0,5,1,5,0,0,33,24,19289,W. Dubielewicz,B. Burns
06 Apr '10,video,H,L,,SJS,40-31-9,1,2,1,4,1,2,0,0,39,26,19289,E. Nabokov,J. McGinn
04 Apr '10,video,R,L,,CHI,40-30-9,1,4,0,1,0,3,0,0,26,31,21537,A. Niemi,T. Brouwer
02 Apr '10,video,R,W,,COL,40-29-9,2,1,0,3,0,1,0,0,27,36,18007,M. Kiprusoff,C. Sarich
31 Mar '10,video,H,W,,PHX,39-29-9,2,1,1,4,0,2,0,0,31,30,19289,M. Kiprusoff,A. Kotalik
28 Mar '10,video,R,W,,WSH,38-29-9,5,3,1,2,2,5,0,0,22,34,18277,M. Kiprusoff,N. Hagman
27 Mar '10,video,R,L,,BOS,37-29-9,0,5,0,3,3,4,0,0,31,35,17565,T. Thomas,D. Seidenberg
25 Mar '10,video,R,L,,NYI,37-28-9,2,3,0,5,0,2,0,0,23,22,12817,M. Biron,B. Gervais
23 Mar '10,video,H,W,,ANA,37-27-9,3,1,1,2,0,0,0,0,28,23,19289,M. Kiprusoff,R. Bourque
21 Mar '10,video,R,L,,MIN,36-27-9,3,4,1,1,1,2,0,0,32,21,18411,J. Harding,C. Kobasew
19 Mar '10,video,H,W,,SJS,36-26-9,4,3,0,3,0,3,0,0,24,28,19289,M. Kiprusoff,E. Nystrom
17 Mar '10,video,R,W,,COL,35-26-9,3,2,1,4,0,3,1,0,34,34,12770,V. Toskala,R. Bourque
15 Mar '10,video,H,L,,DET,34-26-9,1,2,0,3,1,1,0,0,23,28,19289,J. Howard,T. Holmstrom
14 Mar '10,video,R,L,,VAN,34-25-9,1,3,0,5,1,6,0,0,33,28,18810,R. Luongo,R. Kesler
11 Mar '10,video,H,W,,OTT,34-24-9,2,0,0,3,0,5,0,0,25,33,19289,M. Kiprusoff,J. Mayers
09 Mar '10,video,R,W,,DET,33-24-9,4,2,0,2,1,5,0,0,32,30,20066,M. Kiprusoff,R. Bourque
07 Mar '10,video,R,W,,MIN,32-24-9,5,2,2,5,1,4,0,0,24,29,18217,V. Toskala,J. Iginla
