Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 07 '12,video,R,L,,PHX,5-5,1,2,0,4,0,1,0,0,33,17,17182,M. Smith,M. Hanzal
May 04 '12,video,H,L,,PHX,5-4,0,1,0,3,0,2,0,0,25,24,17113,M. Smith,S. Doan
May 02 '12,video,H,W,,PHX,5-3,2,0,0,5,0,4,0,0,26,32,17113,P. Rinne,D. Legwand
Apr 29 '12,video,R,L,,PHX,4-3,3,5,2,2,0,2,0,0,33,39,17217,M. Smith,T. Pyatt
Apr 27 '12,video,R,L,OT,PHX,4-2,3,4,1,5,1,3,0,0,42,24,17187,M. Smith,R. Whitney
Apr 20 '12,video,H,W,,DET,4-1,2,1,0,3,0,2,0,0,25,22,17527,P. Rinne,D. Legwand
Apr 17 '12,video,R,W,,DET,3-1,3,1,1,3,1,7,0,0,17,41,20066,P. Rinne,K. Klein
Apr 15 '12,video,R,W,,DET,2-1,3,2,1,4,1,4,0,0,22,43,20066,P. Rinne,S. Kostitsyn
Apr 13 '12,video,H,L,,DET,1-1,2,3,0,6,0,2,0,0,26,17,17113,J. Howard,J. Franzen
Apr 11 '12,video,H,W,,DET,1-0,3,2,0,6,2,8,0,0,26,37,17113,P. Rinne,G. Bourque
