Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 17 '99,,H,L,OT,TOR,6-7,3,4,1,2,0,4,0,0,28,30,17087,C. Joseph,G. Valk
May 15 '99,,R,L,,TOR,6-6,1,4,0,2,0,5,0,0,16,20,18800,C. Joseph,M. Johnson
May 13 '99,,H,L,OT,TOR,6-5,2,3,0,3,0,3,0,0,14,30,17142,C. Joseph,S. Berezin
May 11 '99,,H,W,,TOR,6-4,4,3,2,4,0,4,0,0,21,29,17118,T. Barrasso,J. Slegr
May 09 '99,,R,L,,TOR,5-4,2,4,0,5,1,3,0,0,27,25,18800,C. Joseph,M. Sundin
May 07 '99,,R,W,,TOR,5-3,2,0,1,3,0,4,0,0,19,20,18800,T. Barrasso,D. Kesa
May 04 '99,,R,W,,NJD,4-3,4,2,0,1,0,3,0,0,13,20,19040,T. Barrasso,J. Hrdina
May 02 '99,,H,W,OT,NJD,3-3,3,2,0,3,1,3,0,0,28,27,15367,T. Barrasso,J. Jagr
Apr 30 '99,,R,L,,NJD,2-3,3,4,1,3,1,3,0,0,17,27,18724,M. Brodeur,R. McKay
Apr 27 '99,,H,L,,NJD,2-2,2,4,2,4,1,2,0,1,18,39,17129,M. Brodeur,S. Brylin
Apr 25 '99,,H,W,,NJD,2-1,4,2,1,6,2,7,0,0,22,33,15944,T. Barrasso,A. Kovalev
Apr 24 '99,,R,W,,NJD,1-1,4,1,0,6,0,5,0,0,17,29,17398,T. Barrasso,G. Andrusak
Apr 22 '99,,R,L,,NJD,0-1,1,3,0,3,0,4,0,0,25,22,16209,M. Brodeur,P. Sykora
