Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 13 '14,video,H,O,SO,OTT,51-24-7,2,2,1,4,2,5,0,0,28,33,18663,R. Lehner,K. Turris
Apr 12 '14,video,H,O,OT,PHI,51-24-6,3,4,0,4,1,2,0,0,36,21,18673,R. Emery,M. Streit
Apr 09 '14,video,H,W,SO,DET,51-24-5,3,3,2,4,0,2,0,0,24,37,18620,M. Fleury,J. Jokinen
Apr 06 '14,video,R,W,SO,COL,50-24-5,2,2,1,2,0,5,0,0,32,41,18007,M. Fleury,J. Jokinen
Apr 05 '14,video,R,L,,MIN,49-24-5,0,4,0,2,0,2,0,0,20,20,19409,I. Bryzgalov,E. Haula
Apr 03 '14,video,R,W,,WPG,49-23-5,4,2,1,2,0,3,0,0,21,15,15004,M. Fleury,P. Martin
Apr 01 '14,video,H,L,,CAR,48-23-5,1,4,0,1,1,1,0,0,31,28,18635,A. Khudobin,E. Lindholm
Mar 30 '14,video,H,W,,CHI,48-22-5,4,1,0,2,0,1,0,0,27,26,18655,M. Fleury,L. Stempniak
Mar 28 '14,video,R,W,,CBJ,47-22-5,2,1,0,4,1,4,0,0,31,36,18908,M. Fleury,B. Bennett
Mar 27 '14,video,H,L,,LAK,46-22-5,2,3,0,7,1,3,0,0,37,32,18650,M. Jones,D. Doughty
Mar 25 '14,video,H,L,,PHX,46-21-5,2,3,1,1,1,5,0,0,25,29,18632,T. Greiss,M. Boedker
Mar 23 '14,video,H,L,,STL,46-20-5,0,1,0,5,0,2,0,0,33,27,18662,B. Elliott,D. Backes
Mar 22 '14,video,H,W,OT,TBL,46-19-5,4,3,3,6,1,2,0,0,29,24,18668,J. Zatkoff,J. Neal
Mar 20 '14,video,R,O,OT,DET,45-19-5,4,5,1,5,1,6,0,0,43,30,20066,J. Howard,D. Alfredsson
Mar 18 '14,video,H,W,,DAL,45-19-4,5,1,0,3,0,3,1,0,32,33,18659,J. Zatkoff,C. Kunitz
Mar 16 '14,video,H,L,,PHI,44-19-4,3,4,0,4,2,3,0,1,23,35,18647,S. Mason,M. Read
Mar 15 '14,video,R,L,,PHI,44-18-4,0,4,0,5,1,4,0,1,25,40,19993,S. Mason,S. Hartnell
Mar 11 '14,video,H,W,,WSH,44-17-4,2,0,0,2,0,2,0,0,34,32,18646,M. Fleury,J. Jokinen
Mar 10 '14,video,R,W,,WSH,43-17-4,3,2,1,3,1,4,0,0,20,33,18506,J. Zatkoff,C. Kunitz
Mar 07 '14,video,R,W,SO,ANA,42-17-4,2,2,1,3,0,3,0,0,17,31,17518,M. Fleury,B. Sutter
Mar 06 '14,video,R,L,,SJS,41-17-4,3,5,2,4,0,4,0,1,22,47,17562,A. Niemi,J. Thornton
Mar 04 '14,video,R,W,,NSH,41-16-4,3,1,1,5,0,4,0,0,19,19,17113,M. Fleury,M. Niskanen
Mar 01 '14,video,R,L,,CHI,40-16-4,1,5,0,6,0,3,0,0,32,40,62921,C. Crawford,J. Toews
Feb 27 '14,video,H,O,SO,MTL,40-15-4,5,5,2,5,2,4,1,0,32,29,18636,P. Budaj,D. Desharnais
Feb 07 '14,video,H,O,SO,NYR,40-15-3,3,3,2,4,2,5,0,0,29,41,18661,H. Lundqvist,B. Richards
Feb 05 '14,video,R,W,,BUF,40-15-2,5,1,1,4,0,1,0,0,34,25,18408,M. Fleury,S. Crosby
Feb 03 '14,video,H,W,OT,OTT,39-15-2,2,1,1,3,0,2,0,0,48,25,18579,M. Fleury,J. Neal
Feb 01 '14,video,R,L,,PHX,38-15-2,1,3,0,2,0,4,0,0,24,30,17362,M. Smith,Z. Michalek
Jan 30 '14,video,R,W,,LAK,38-14-2,4,1,2,3,1,4,0,0,22,31,18118,J. Zatkoff,C. Kunitz
Jan 27 '14,video,H,W,,BUF,37-14-2,3,0,0,1,0,3,0,0,34,24,18563,M. Fleury,C. Kunitz
Jan 25 '14,video,R,L,,DAL,36-14-2,0,3,0,4,2,3,0,0,24,28,18532,K. Lehtonen,S. Gonchar
Jan 23 '14,video,R,W,,NYI,36-13-2,6,4,1,2,0,3,0,0,29,34,15012,J. Zatkoff,E. Malkin
Jan 22 '14,video,H,W,,MTL,35-13-2,5,1,2,5,0,3,0,0,31,24,18617,M. Fleury,T. Pyatt
Jan 20 '14,video,H,L,,FLA,34-13-2,1,5,0,3,0,3,0,1,36,28,18660,S. Clemmensen,D. Shore
Jan 15 '14,video,H,W,,WSH,34-12-2,4,3,0,3,0,2,0,1,37,28,18667,M. Fleury,O. Maatta
Jan 11 '14,video,R,W,,CGY,33-12-2,2,1,0,3,1,6,0,0,26,28,19289,M. Fleury,M. Niskanen
Jan 10 '14,video,R,O,OT,EDM,32-12-2,3,4,1,4,2,4,0,0,28,31,16839,D. Dubnyk,R. Nugent-Hopkins
Jan 07 '14,video,R,W,SO,VAN,32-12-1,4,4,0,2,0,2,0,0,35,26,18910,M. Fleury,S. Crosby
Jan 05 '14,video,H,W,,WPG,31-12-1,6,5,1,3,0,3,0,0,39,34,18652,M. Fleury,M. Niskanen
Jan 03 '14,video,H,W,,NYR,30-12-1,5,2,1,2,0,3,0,0,28,35,18668,M. Fleury,J. Jokinen
Dec 31 '13,video,R,L,,NJD,29-12-1,1,2,0,1,0,4,0,0,20,30,16592,M. Brodeur,M. Ryder
Dec 29 '13,video,R,W,,CBJ,29-11-1,5,3,3,6,0,3,0,0,30,28,18871,J. Zatkoff,C. Kunitz
Dec 27 '13,video,R,W,OT,CAR,28-11-1,4,3,0,1,0,1,0,0,26,34,18124,M. Fleury,J. Neal
Dec 23 '13,video,R,L,,OTT,27-11-1,0,5,0,7,1,3,0,0,27,29,19838,C. Anderson,Z. Smith
Dec 21 '13,video,H,W,,CGY,27-10-1,4,3,0,3,0,3,0,0,23,30,18663,M. Fleury,M. Niskanen
Dec 19 '13,video,H,W,,MIN,26-10-1,5,2,1,4,0,5,1,0,36,26,18623,J. Zatkoff,M. Niskanen
Dec 18 '13,video,R,W,SO,NYR,25-10-1,3,3,1,2,1,4,0,0,32,32,18006,M. Fleury,B. Sutter
Dec 16 '13,video,H,W,,TOR,24-10-1,3,1,0,1,1,5,1,0,31,26,18573,M. Fleury,S. Crosby
Dec 14 '13,video,R,W,,DET,23-10-1,4,1,2,4,0,5,0,0,25,29,20066,J. Zatkoff,E. Malkin
Dec 13 '13,video,H,W,,NJD,22-10-1,3,2,0,1,0,2,0,0,23,39,18582,M. Fleury,J. Megna
Dec 09 '13,video,H,W,,CBJ,21-10-1,2,1,0,2,0,1,0,0,30,33,18520,M. Fleury,S. Crosby
Dec 07 '13,video,R,L,,BOS,20-10-1,2,3,2,7,0,4,0,0,30,21,17565,T. Rask,Z. Chara
Dec 05 '13,video,H,W,,SJS,20-9-1,5,1,1,2,0,3,0,0,30,45,18522,M. Fleury,J. Megna
Dec 03 '13,video,R,W,OT,NYI,19-9-1,3,2,2,5,0,2,0,0,34,23,13915,M. Fleury,S. Crosby
