Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 26 '13,video,H,W,SO,NYI,21-21-6,1,1,0,3,0,4,0,0,22,31,19070,R. Miller,T. Vanek
Apr 23 '13,video,R,W,,PIT,20-21-6,4,2,0,0,1,3,0,0,33,42,18630,R. Miller,S. Ott
Apr 22 '13,video,H,L,,WPG,19-21-6,1,2,1,1,0,3,0,0,25,39,18654,O. Pavelec,A. Miettinen
Apr 19 '13,video,H,L,,NYR,19-20-6,4,8,2,4,0,1,0,0,28,29,19003,H. Lundqvist,B. Richards
Apr 17 '13,video,R,W,SO,BOS,19-19-6,2,2,2,6,0,2,0,0,32,43,17565,R. Miller,D. Stafford
Apr 14 '13,video,H,W,,TBL,18-19-6,3,1,1,3,0,1,0,0,22,33,18991,J. Enroth,J. Hecht
Apr 13 '13,video,H,W,,PHI,17-19-6,1,0,0,1,0,3,0,0,21,29,19070,J. Enroth,C. Ehrhoff
Apr 11 '13,video,H,L,,MTL,16-19-6,1,5,0,2,2,8,1,0,15,42,19070,P. Budaj,A. Galchenyuk
Apr 09 '13,video,R,L,,WPG,16-18-6,1,4,0,3,0,1,0,0,30,30,15004,O. Pavelec,A. Gagnon
Apr 07 '13,video,H,W,SO,NJD,16-17-6,2,2,0,3,1,5,0,1,26,39,18703,R. Miller,N. Gerbe
Apr 05 '13,video,H,W,,OTT,15-17-6,4,2,0,2,0,4,0,0,30,37,18811,R. Miller,B. Flynn
Apr 02 '13,video,R,W,,PIT,14-17-6,4,1,0,5,1,4,1,0,29,20,18642,R. Miller,S. Ott
Mar 31 '13,video,H,L,,BOS,13-17-6,0,2,0,4,0,0,0,0,26,31,19027,A. Khudobin,D. Krejci
Mar 30 '13,video,H,O,SO,WSH,13-16-6,3,3,1,2,1,4,0,1,23,38,19070,B. Holtby,M. Hendricks
Mar 28 '13,video,R,O,SO,FLA,13-16-5,4,4,1,4,2,5,0,0,40,40,17044,J. Markstrom,M. Santorelli
Mar 26 '13,video,R,L,,TBL,13-16-4,1,2,0,4,1,5,0,0,14,25,19204,M. Garon,M. St. Louis
Mar 23 '13,video,R,W,,MTL,13-15-4,2,1,1,3,1,3,0,0,18,39,21273,R. Miller,T. Vanek
Mar 21 '13,video,H,W,SO,TOR,12-15-4,4,4,1,5,2,4,0,0,36,34,19070,R. Miller,S. Ott
Mar 19 '13,video,R,W,OT,MTL,11-15-4,3,2,1,4,0,2,0,0,21,34,21273,J. Enroth,S. Ott
Mar 17 '13,video,R,L,,WSH,10-15-4,3,5,1,3,1,4,0,0,30,25,18506,B. Holtby,M. Johansson
Mar 16 '13,video,H,O,OT,OTT,10-14-4,3,4,0,3,1,3,0,0,36,34,19070,B. Bishop,K. Turris
Mar 12 '13,video,H,W,,NYR,10-14-3,3,1,0,5,0,1,0,1,22,33,19070,J. Enroth,T. Vanek
Mar 10 '13,video,R,L,,PHI,9-14-3,2,3,0,3,2,6,1,1,20,28,19687,I. Bryzgalov,C. Giroux
Mar 07 '13,video,R,O,SO,NJD,9-13-3,2,2,1,3,1,3,0,0,25,33,17625,J. Hedberg,D. Clarkson
Mar 05 '13,video,R,L,,CAR,9-13-2,3,4,1,3,1,3,1,0,40,28,15277,J. Peters,A. Semin
Mar 03 '13,video,R,O,SO,NYR,9-12-2,2,2,0,5,2,4,1,0,30,28,17200,H. Lundqvist,R. Nash
Mar 02 '13,video,H,W,SO,NJD,9-12-1,3,3,0,6,0,5,1,1,23,31,19070,R. Miller,J. Pominville
Feb 28 '13,video,R,W,SO,FLA,8-12-1,3,3,1,1,1,4,0,0,25,43,15672,R. Miller,T. Vanek
Feb 26 '13,video,R,W,,TBL,7-12-1,2,1,0,1,0,6,0,0,21,31,19204,R. Miller,T. Myers
Feb 23 '13,video,H,L,,NYI,6-12-1,0,4,0,6,1,4,0,0,35,32,19070,E. Nabokov,M. Streit
Feb 21 '13,video,R,L,,TOR,6-11-1,1,3,0,3,2,5,0,0,32,36,19473,B. Scrivens,J. van Riemsdyk
Feb 19 '13,video,H,L,,WPG,6-10-1,1,2,0,3,0,1,0,0,30,28,19070,O. Pavelec,A. Ladd
Feb 17 '13,video,H,L,,PIT,6-9-1,3,4,1,4,1,4,0,0,33,35,19070,M. Fleury,P. Martin
Feb 15 '13,video,H,W,,BOS,6-8-1,4,2,0,3,1,2,0,0,26,32,19070,R. Miller,C. Ehrhoff
