Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 09 '03,,H,W,,ANA,16-8,3,0,0,2,0,1,0,0,25,24,19040,M. Brodeur,M. Rupp
Jun 07 '03,,R,L,,ANA,15-8,2,5,1,3,2,8,0,0,28,24,17174,J. Giguere,S. Thomas
Jun 05 '03,,H,W,,ANA,15-7,6,3,1,4,0,1,0,0,37,23,19040,M. Brodeur,J. Pandolfo
Jun 02 '03,,R,L,OT,ANA,14-7,0,1,0,3,0,1,0,0,26,26,17174,J. Giguere,S. Thomas
May 31 '03,,R,L,OT,ANA,14-6,2,3,0,4,0,2,0,0,31,33,17174,J. Giguere,R. Salei
May 29 '03,,H,W,,ANA,14-5,3,0,1,4,0,3,0,0,25,16,19040,M. Brodeur,P. Elias
May 27 '03,,H,W,,ANA,13-5,3,0,0,1,0,2,0,0,30,16,19040,M. Brodeur,J. Friesen
May 23 '03,,R,W,,OTT,12-5,3,2,0,2,0,2,0,0,27,26,18500,M. Brodeur,J. Friesen
May 21 '03,,H,L,OT,OTT,11-5,1,2,1,4,1,4,0,0,31,34,19040,P. Lalime,C. Phillips
May 19 '03,,R,L,,OTT,11-4,1,3,0,3,1,7,0,1,22,18,18500,P. Lalime,M. Havlat
May 17 '03,,H,W,,OTT,11-3,5,2,2,5,0,4,1,0,20,28,19040,M. Brodeur,J. Friesen
May 15 '03,,H,W,,OTT,10-3,1,0,0,4,0,2,0,0,24,24,19040,M. Brodeur,S. Brylin
May 13 '03,,R,W,,OTT,9-3,4,1,0,6,0,7,0,0,21,31,18500,M. Brodeur,J. Friesen
May 10 '03,,R,L,OT,OTT,8-3,2,3,0,1,0,2,0,0,34,30,18500,P. Lalime,S. Van Allen
May 02 '03,,H,W,OT,TBL,8-2,2,1,1,4,0,0,0,0,48,39,18612,M. Brodeur,G. Marshall
Apr 30 '03,,R,W,,TBL,7-2,3,1,1,2,0,3,0,0,26,26,21222,M. Brodeur,P. Elias
Apr 28 '03,,R,L,,TBL,6-2,3,4,1,4,1,2,0,0,27,29,19854,N. Khabibulin,D. Andreychuk
Apr 26 '03,,H,W,OT,TBL,6-1,3,2,1,3,0,4,0,1,36,28,17732,M. Brodeur,J. Langenbrunner
Apr 24 '03,,H,W,,TBL,5-1,3,0,0,3,0,1,0,0,32,15,15568,M. Brodeur,J. Langenbrunner
Apr 17 '03,,H,W,,BOS,4-1,3,0,1,5,0,1,0,0,31,28,16445,M. Brodeur,J. Madden
Apr 15 '03,,R,L,,BOS,3-1,1,5,0,2,2,7,0,0,25,30,13658,J. Hackett,D. McGillis
Apr 13 '03,,R,W,,BOS,3-0,3,0,0,5,0,3,0,0,22,29,15759,M. Brodeur,S. Stevens
Apr 11 '03,,H,W,,BOS,2-0,4,2,2,7,1,5,0,0,30,26,18291,M. Brodeur,J. Langenbrunner
Apr 09 '03,,H,W,,BOS,1-0,2,1,0,3,0,2,0,0,28,27,15418,M. Brodeur,J. Langenbrunner
