Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 09 '01,,R,L,,COL,7-6,1,5,0,3,2,3,0,0,26,36,18007,P. Roy,C. Drury
May 06 '01,,H,W,OT,COL,7-5,1,0,0,7,0,4,0,0,32,33,18478,F. Potvin,G. Murray
May 04 '01,,R,W,,COL,6-5,1,0,0,4,0,6,0,0,26,20,18007,F. Potvin,L. Robitaille
May 02 '01,,H,L,,COL,5-5,0,3,0,3,1,6,0,0,21,21,18478,P. Roy,A. Tanguay
Apr 30 '01,,H,L,,COL,5-4,3,4,2,5,0,6,0,0,25,21,18478,P. Roy,J. Klemm
Apr 28 '01,,R,L,,COL,5-3,0,2,0,4,1,6,0,0,20,28,18007,P. Roy,V. Nieminen
Apr 26 '01,,R,W,OT,COL,5-2,4,3,1,4,1,5,0,0,25,37,18007,F. Potvin,J. Modry
Apr 23 '01,,H,W,OT,DET,4-2,3,2,1,2,1,3,0,0,28,28,18478,F. Potvin,A. Deadmarsh
Apr 21 '01,,R,W,,DET,3-2,3,2,0,0,0,2,0,0,25,29,19995,F. Potvin,A. Deadmarsh
Apr 18 '01,,H,W,OT,DET,2-2,4,3,2,7,3,5,0,0,31,23,18478,F. Potvin,E. Belanger
Apr 15 '01,,H,W,,DET,1-2,2,1,0,5,0,7,0,0,24,23,18478,F. Potvin,J. Stumpel
Apr 14 '01,,R,L,,DET,0-2,0,4,0,5,3,6,0,0,20,32,19995,C. Osgood,S. Fedorov
Apr 11 '01,,R,L,,DET,0-1,3,5,0,1,2,4,0,0,30,31,19995,C. Osgood,B. Shanahan
