Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 15 '02,,R,L,,COL,7-5,0,1,0,3,0,2,0,0,27,23,18007,P. Roy,P. Forsberg
May 13 '02,,H,L,OT,COL,7-4,1,2,0,2,0,3,0,0,22,29,17496,P. Roy,P. Forsberg
May 11 '02,,R,W,,COL,7-3,5,3,0,2,0,3,0,0,27,21,18007,E. Nabokov,T. Selanne
May 08 '02,,H,L,,COL,6-3,1,4,1,3,0,2,0,0,20,25,17496,P. Roy,J. Sakic
May 06 '02,,H,W,,COL,6-2,6,4,2,7,1,1,0,0,40,33,17496,E. Nabokov,P. Marleau
May 04 '02,,R,L,,COL,5-2,2,8,0,2,2,6,0,0,31,30,18007,P. Roy,P. Forsberg
May 01 '02,,R,W,,COL,5-1,6,3,0,2,1,6,0,0,23,30,18007,E. Nabokov,P. Marleau
Apr 26 '02,,H,W,,PHX,4-1,4,1,0,4,0,3,0,0,19,23,17496,E. Nabokov,A. Graves
Apr 24 '02,,R,W,,PHX,3-1,2,1,1,4,0,5,0,0,24,30,16210,E. Nabokov,M. Ricci
Apr 22 '02,,R,W,,PHX,2-1,4,1,0,8,0,6,0,0,35,36,16210,E. Nabokov,A. Graves
Apr 20 '02,,H,L,,PHX,1-1,1,3,0,5,1,4,0,0,28,23,17496,S. Burke,D. Briere
Apr 17 '02,,H,W,,PHX,1-0,2,1,1,6,0,7,0,0,27,22,17496,E. Nabokov,P. Marleau
