Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 27 '09,,R,L,OT,DET,9-8,1,2,0,3,0,3,0,0,31,46,20066,C. Osgood,D. Helm
May 24 '09,,H,L,,DET,9-7,1,6,1,4,3,8,0,1,28,33,22663,C. Osgood,J. Franzen
May 22 '09,,H,W,OT,DET,9-6,4,3,1,4,1,3,0,0,27,30,22678,C. Huet,P. Sharp
May 19 '09,,R,L,OT,DET,8-6,2,3,1,5,1,4,0,0,39,38,20066,C. Osgood,M. Samuelsson
May 17 '09,,R,L,,DET,8-5,2,5,1,1,0,3,0,0,32,43,20066,C. Osgood,M. Samuelsson
May 11 '09,,H,W,,VAN,8-4,7,5,3,4,1,5,0,0,30,38,22687,N. Khabibulin,J. Toews
May 09 '09,,R,W,,VAN,7-4,4,2,2,5,1,2,0,0,30,21,18630,N. Khabibulin,D. Bolland
May 07 '09,,H,W,OT,VAN,6-4,2,1,0,2,0,1,0,0,28,15,22682,N. Khabibulin,A. Ladd
May 05 '09,,H,L,,VAN,5-4,1,3,1,5,1,4,0,0,24,21,22659,R. Luongo,S. Bernier
May 02 '09,,R,W,,VAN,5-3,6,3,1,8,3,7,1,0,32,21,18630,N. Khabibulin,B. Eager
Apr 30 '09,,R,L,,VAN,4-3,3,5,1,3,1,7,0,0,31,27,18630,R. Luongo,S. Salo
Apr 27 '09,,R,W,,CGY,4-2,4,1,2,2,0,3,0,0,16,44,19289,N. Khabibulin,A. Burish
Apr 25 '09,,H,W,,CGY,3-2,5,1,1,5,0,4,0,0,28,20,22563,N. Khabibulin,P. Sharp
Apr 22 '09,,R,L,,CGY,2-2,4,6,2,4,1,1,0,0,32,27,19289,M. Kiprusoff,E. Nystrom
Apr 20 '09,,R,L,,CGY,2-1,2,4,1,7,0,3,0,0,38,28,19289,M. Kiprusoff,D. Moss
Apr 18 '09,,H,W,,CGY,2-0,3,2,1,3,1,4,0,0,33,32,22514,N. Khabibulin,J. Toews
Apr 16 '09,,H,W,OT,CGY,1-0,3,2,0,3,0,3,0,0,28,25,22478,N. Khabibulin,M. Havlat
