Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
08 Apr '00,,R,W,,CGY,32-26-16-8,6,3,0,4,0,6,0,0,30,36,17145,M. Minard,A. Selivanov
07 Apr '00,,R,W,OT,VAN,31-26-16-8,5,4,1,4,2,3,0,0,31,28,18422,T. Salo,R. Murray
05 Apr '00,,H,L,,COL,30-26-16-8,2,3,0,3,2,3,0,0,17,24,17100,M. Denis,D. Andreychuk
03 Apr '00,,H,L,,SJS,30-25-16-8,0,1,0,5,0,7,0,1,20,25,16283,S. Shields,N. Sundstrom
01 Apr '00,,H,W,OT,PHX,30-24-16-8,4,3,1,4,1,4,0,0,32,31,17100,T. Salo,T. Poti
29 Mar '00,,R,L,,COL,29-24-16-8,2,3,2,4,1,4,0,0,22,25,18007,P. Roy,A. Tanguay
27 Mar '00,,R,W,,SJS,29-23-16-8,2,1,0,4,0,6,0,0,22,25,17483,T. Salo,E. Moreau
25 Mar '00,,H,L,,VAN,28-23-16-8,2,3,0,5,1,3,0,0,28,26,17100,F. Potvin,M. Naslund
22 Mar '00,,H,W,,ANA,28-22-16-8,2,1,1,3,0,2,0,0,35,26,15673,T. Salo,D. Weight
19 Mar '00,,H,L,,CGY,27-22-16-8,2,3,2,6,3,6,0,0,24,24,17100,F. Brathwaite,J. Wiemer
17 Mar '00,,H,W,,OTT,27-21-16-8,4,2,0,2,1,3,0,0,17,26,17100,T. Salo,B. Devereaux
15 Mar '00,,R,T,OT,CAR,26-21-16-8,2,2,0,4,1,6,0,0,39,25,9789,A. Irbe,G. Wesley
13 Mar '00,,R,W,,ATL,26-21-15-8,3,0,1,5,0,5,0,0,30,24,14311,T. Salo,R. Smyth
12 Mar '00,,R,L,,NSH,25-21-15-8,3,4,0,5,0,5,0,0,35,35,17113,M. Dunham,K. Skrastins
10 Mar '00,,H,L,,COL,25-20-15-8,2,4,1,6,2,7,0,0,30,29,17100,P. Roy,A. Deadmarsh
