Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
14 Apr '02,,R,W,,MIN,38-28-12-4,4,2,1,4,0,5,1,0,23,31,18568,J. Markkanen,M. York
12 Apr '02,,H,L,,CGY,37-28-12-4,0,2,0,3,1,3,0,0,36,25,16839,R. Turek,C. Clark
10 Apr '02,,H,W,,PHX,37-27-12-4,3,0,0,2,0,3,0,0,29,23,16839,T. Salo,M. Reasoner
06 Apr '02,,R,O,OT,LAK,36-27-12-4,3,4,2,5,1,7,0,0,20,29,18311,F. Potvin,Z. Palffy
05 Apr '02,,R,L,,ANA,36-27-12-3,0,2,0,3,1,4,0,0,26,30,13369,J. Giguere,P. Kariya
02 Apr '02,,H,W,OT,MIN,36-26-12-3,2,1,1,2,0,3,0,0,32,28,16839,T. Salo,M. Grier
30 Mar '02,,H,W,,DAL,35-26-12-3,3,1,1,5,1,5,0,0,26,19,16839,T. Salo,M. Comrie
28 Mar '02,,H,T,OT,LAK,34-26-12-3,2,2,0,5,1,3,0,0,22,24,16839,T. Salo,E. Moreau
26 Mar '02,,H,W,,CBJ,34-26-11-3,3,1,0,3,1,4,0,0,28,28,16839,J. Markkanen,D. Cleary
24 Mar '02,,R,W,,VAN,33-26-11-3,2,0,1,7,0,5,0,0,20,22,18422,T. Salo,M. Comrie
23 Mar '02,,H,W,,CGY,32-26-11-3,3,1,1,7,0,9,1,1,25,35,16839,T. Salo,M. Grier
20 Mar '02,,H,W,,SJS,31-26-11-3,2,1,0,6,0,5,0,0,28,25,16839,T. Salo,M. Comrie
16 Mar '02,,H,W,,WSH,30-26-11-3,4,1,2,3,0,2,0,0,23,28,16839,T. Salo,A. Carter
14 Mar '02,,R,W,,OTT,29-26-11-3,4,1,0,4,0,2,0,0,18,21,18397,T. Salo,R. Murray
13 Mar '02,,R,O,OT,DET,28-26-11-3,3,4,2,5,3,6,0,0,38,31,20058,D. Hasek,C. Chelios
10 Mar '02,,R,L,,WSH,28-26-11-2,2,4,0,1,0,2,0,0,28,17,18672,O. Kolzig,D. Khristich
08 Mar '02,,R,L,,FLA,28-25-11-2,4,5,1,5,1,6,0,1,44,29,15914,R. Luongo,I. Novoseltsev
06 Mar '02,,R,W,,TBL,28-24-11-2,3,2,0,3,2,8,1,0,39,37,13256,T. Salo,E. Moreau
04 Mar '02,,R,W,,BUF,27-24-11-2,3,0,0,3,0,6,0,0,36,25,16661,J. Markkanen,T. Marchant
02 Mar '02,,H,T,OT,STL,26-24-11-2,1,1,0,5,0,5,0,0,30,26,16839,J. Markkanen,M. Comrie
28 Feb '02,,H,L,,NSH,26-24-10-2,2,3,1,3,1,4,1,0,24,23,16585,M. Dunham,M. Erat
12 Feb '02,,H,L,,SJS,26-23-10-2,2,3,0,0,0,3,0,0,22,31,16839,E. Nabokov,T. Harvey
10 Feb '02,,R,W,,PHX,26-22-10-2,4,3,1,2,0,4,0,0,31,24,12147,T. Salo,J. Niinimaa
08 Feb '02,,R,T,OT,DAL,25-22-10-2,1,1,0,2,0,4,0,0,21,28,18532,E. Belfour,R. Smyth
07 Feb '02,,R,L,,STL,25-22-9-2,1,3,1,6,0,4,0,0,28,14,18632,F. Brathwaite,D. Drake
05 Feb '02,,R,L,,ATL,25-21-9-2,2,3,0,3,0,3,0,0,41,35,10875,P. Nurminen,J. Odgers
30 Jan '02,,R,T,OT,VAN,25-20-9-2,2,2,0,4,0,1,0,0,34,22,18422,T. Salo,H. Sedin
28 Jan '02,,H,T,OT,DET,25-20-8-2,1,1,1,4,1,4,0,0,36,22,16839,D. Hasek,B. Shanahan
26 Jan '02,,H,W,,TOR,25-20-7-2,4,1,1,5,0,3,0,0,20,23,16839,T. Salo,M. Comrie
23 Jan '02,,H,L,,COL,24-20-7-2,2,4,0,6,0,3,0,0,30,25,16634,P. Roy,V. Nieminen
21 Jan '02,,R,L,,SJS,24-19-7-2,3,4,2,7,0,3,0,0,35,35,17496,E. Nabokov,S. Hannan
19 Jan '02,,H,L,,PIT,24-18-7-2,0,1,0,5,0,4,0,0,25,15,16839,J. Hedberg,J. Laukkanen
18 Jan '02,,H,W,,ANA,24-17-7-2,3,1,1,4,1,4,1,0,26,37,16558,T. Salo,R. Smyth
15 Jan '02,,R,L,,STL,23-17-7-2,2,3,0,2,2,3,0,0,24,19,19729,B. Johnson,K. Tkachuk
14 Jan '02,,R,L,,CHI,23-16-7-2,1,2,0,4,0,2,1,0,18,31,12887,J. Thibault,P. Housley
12 Jan '02,,H,T,OT,COL,23-15-7-2,2,2,1,5,0,4,0,0,34,27,16839,P. Roy,M. Hejduk
10 Jan '02,,H,L,,CAR,23-15-6-2,1,4,0,5,2,4,0,0,20,17,16322,A. Irbe,J. O'Neill
06 Jan '02,,H,W,,MTL,23-14-6-2,7,6,2,7,3,8,0,0,28,22,16839,T. Salo,J. Hecht
05 Jan '02,,H,L,,VAN,22-14-6-2,3,4,1,3,0,3,0,0,34,28,16839,D. Cloutier,B. Morrison
02 Jan '02,,H,W,,NYR,22-13-6-2,4,1,1,3,0,6,0,0,29,22,16839,T. Salo,S. Brown
31 Dec '01,,R,T,OT,CGY,21-13-6-2,2,2,1,3,0,5,0,0,27,35,17409,R. Turek,S. Begin
30 Dec '01,,H,L,,NJD,21-13-5-2,1,2,0,3,1,5,1,0,24,29,16839,M. Brodeur,R. McKay
28 Dec '01,,H,W,,MIN,21-12-5-2,3,2,0,2,0,4,1,0,17,27,16839,J. Markkanen,M. Comrie
26 Dec '01,,H,W,,CGY,20-12-5-2,3,2,2,3,1,7,0,0,26,19,16839,T. Salo,E. Brewer
21 Dec '01,,R,L,,CHI,19-12-5-2,1,5,0,4,2,2,0,0,22,20,14326,J. Thibault,A. Zhamnov
20 Dec '01,,R,T,OT,NJD,19-11-5-2,3,3,0,2,2,5,0,0,15,33,14150,T. Salo,M. Comrie
18 Dec '01,,R,L,,NYI,19-11-4-2,1,4,0,5,0,1,0,1,31,27,10551,C. Osgood,S. Bates
16 Dec '01,,R,W,,PHI,19-10-4-2,3,2,0,3,1,3,0,0,20,23,19343,T. Salo,M. Reasoner
14 Dec '01,,H,W,,TBL,18-10-4-2,2,1,0,2,0,3,0,0,35,23,16272,J. Markkanen,J. Green
13 Dec '01,,H,L,,DET,17-10-4-2,1,2,0,4,0,4,0,0,23,29,16839,D. Hasek,S. Yzerman
11 Dec '01,,R,O,OT,SJS,17-9-4-2,4,5,2,4,2,4,2,0,38,29,17496,E. Nabokov,B. Stuart
08 Dec '01,,R,T,OT,NSH,17-9-4-1,2,2,0,3,0,5,0,1,23,22,14158,T. Salo,D. Arkhipov
07 Dec '01,,R,L,,DAL,17-9-3-1,0,5,0,5,0,4,0,0,24,17,18532,M. Turco,J. Nieuwendyk
05 Dec '01,,H,W,OT,ANA,17-8-3-1,3,2,0,4,0,3,0,0,45,27,15545,T. Salo,S. Staios
01 Dec '01,,H,L,,DAL,16-8-3-1,4,6,1,3,2,2,0,0,33,24,16839,E. Belfour,J. Lehtinen
29 Nov '01,,R,W,,LAK,16-7-3-1,3,1,2,5,1,8,0,0,30,18,15643,T. Salo,J. Hecht
28 Nov '01,,R,W,,ANA,15-7-3-1,2,0,0,3,0,7,0,0,24,27,9527,J. Markkanen,G. Laraque
24 Nov '01,,R,L,,COL,14-7-3-1,0,2,0,2,0,5,0,0,11,25,18007,P. Roy,C. Drury
22 Nov '01,,H,L,,LAK,14-6-3-1,2,4,0,3,2,5,0,0,17,24,16434,J. Storr,C. Johnson
20 Nov '01,,H,W,,STL,14-5-3-1,2,0,1,3,0,3,0,0,28,24,16839,T. Salo,E. Brewer
17 Nov '01,,R,T,OT,VAN,13-5-3-1,2,2,1,4,1,4,0,0,26,27,18422,T. Salo,J. Hecht
16 Nov '01,,H,W,,CHI,13-5-2-1,7,1,1,3,1,2,0,0,40,28,16839,T. Salo,A. Carter
13 Nov '01,,R,W,OT,PHX,12-5-2-1,5,4,4,7,1,3,0,0,30,30,10512,T. Salo,R. Smyth
11 Nov '01,,R,T,OT,CAR,11-5-2-1,1,1,0,3,0,1,0,0,28,28,12390,T. Barrasso,M. Comrie
09 Nov '01,,R,W,,CBJ,11-5-1-1,3,0,1,4,0,5,0,0,22,23,18136,T. Salo,R. Smyth
06 Nov '01,,R,O,OT,BOS,10-5-1-1,0,1,0,5,0,4,0,0,20,35,12134,B. Dafoe,B. Rolston
