Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 09 '03,,R,L,,NJD,15-6,0,3,0,1,0,2,0,0,24,25,19040,M. Brodeur,M. Rupp
Jun 07 '03,,H,W,,NJD,15-5,5,2,2,8,1,3,0,0,24,28,17174,J. Giguere,S. Thomas
Jun 05 '03,,R,L,,NJD,14-5,3,6,0,1,1,4,0,0,23,37,19040,M. Brodeur,J. Pandolfo
Jun 02 '03,,H,W,OT,NJD,14-4,1,0,0,1,0,3,0,0,26,26,17174,J. Giguere,S. Thomas
May 31 '03,,H,W,OT,NJD,13-4,3,2,0,2,0,4,0,0,33,31,17174,J. Giguere,R. Salei
May 29 '03,,R,L,,NJD,12-4,0,3,0,3,1,4,0,0,16,25,19040,M. Brodeur,P. Elias
May 27 '03,,R,L,,NJD,12-3,0,3,0,2,0,1,0,0,16,30,19040,M. Brodeur,J. Friesen
May 16 '03,,H,W,,MIN,12-2,2,1,2,3,1,4,0,0,28,25,17174,J. Giguere,A. Oates
May 14 '03,,H,W,,MIN,11-2,4,0,0,4,0,4,0,0,32,35,17174,J. Giguere,S. Rucchin
May 12 '03,,R,W,,MIN,10-2,2,0,0,3,0,3,2,0,22,24,19344,J. Giguere,K. Sauer
May 10 '03,,R,W,OT,MIN,9-2,1,0,0,1,0,5,0,0,26,39,19350,J. Giguere,P. Sykora
May 05 '03,,H,W,,DAL,8-2,4,3,1,3,1,3,0,0,26,29,17174,J. Giguere,S. Ozolinsh
May 03 '03,,R,L,,DAL,7-2,1,4,0,6,0,2,0,1,15,25,18532,M. Turco,S. Barnes
Apr 30 '03,,H,W,,DAL,7-1,1,0,1,5,0,5,0,0,22,28,17174,J. Giguere,M. Leclerc
Apr 28 '03,,H,L,,DAL,6-1,1,2,1,4,1,4,0,0,32,32,17174,M. Turco,J. Lehtinen
Apr 26 '03,,R,W,OT,DAL,6-0,3,2,1,6,1,2,0,0,27,31,18532,J. Giguere,M. Leclerc
Apr 24 '03,,R,W,OT,DAL,5-0,4,3,0,3,0,3,1,0,54,63,18532,J. Giguere,P. Sykora
Apr 16 '03,,H,W,OT,DET,4-0,3,2,0,4,0,4,0,0,27,34,17174,J. Giguere,S. Rucchin
Apr 14 '03,,H,W,,DET,3-0,2,1,0,3,1,4,0,0,26,37,17174,J. Giguere,S. Chistov
Apr 12 '03,,R,W,,DET,2-0,3,2,0,3,0,2,0,0,23,36,20058,J. Giguere,S. Thomas
Apr 10 '03,,R,W,OT,DET,1-0,2,1,0,4,1,4,0,0,44,64,20058,J. Giguere,P. Kariya
