Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 13 '09,,H,L,,PIT,7-7,2,6,0,0,2,4,0,0,21,30,18277,M. Fleury,B. Guerin
May 11 '09,,R,W,OT,PIT,7-6,5,4,1,4,2,5,0,0,24,42,17132,S. Varlamov,D. Steckel
May 09 '09,,H,L,OT,PIT,6-6,3,4,1,2,1,2,0,0,31,42,18277,M. Fleury,E. Malkin
May 08 '09,,R,L,,PIT,6-5,3,5,0,4,1,6,1,0,22,28,17132,M. Fleury,S. Crosby
May 06 '09,,R,L,OT,PIT,6-4,2,3,1,2,1,7,0,0,23,42,17132,M. Fleury,K. Letang
May 04 '09,,H,W,,PIT,6-3,4,3,1,5,2,5,0,0,33,36,18277,S. Varlamov,A. Ovechkin
May 02 '09,,H,W,,PIT,5-3,3,2,1,2,0,5,0,0,26,36,18277,S. Varlamov,T. Fleischmann
Apr 28 '09,,H,W,,NYR,4-3,2,1,0,2,0,1,0,0,24,15,18277,S. Varlamov,S. Fedorov
Apr 26 '09,,R,W,,NYR,3-3,5,3,2,2,2,8,0,0,22,32,18200,S. Varlamov,V. Kozlov
Apr 24 '09,,H,W,,NYR,2-3,4,0,0,7,0,4,1,0,21,20,18277,S. Varlamov,M. Bradley
Apr 22 '09,,R,L,,NYR,1-3,1,2,0,6,0,3,0,0,39,21,18200,H. Lundqvist,C. Drury
Apr 20 '09,,R,W,,NYR,1-2,4,0,2,6,0,6,0,0,40,33,18200,S. Varlamov,A. Semin
Apr 18 '09,,H,L,,NYR,0-2,0,1,0,3,0,5,0,0,35,24,18277,H. Lundqvist,R. Callahan
Apr 15 '09,,H,L,,NYR,0-1,3,4,2,7,2,4,0,0,35,21,18277,H. Lundqvist,B. Dubinsky
