Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '17,video,R,W,SO,PHI,36-31-15,3,3,1,3,0,1,0,0,35,44,19559,E. Lack,B. McGinn
Apr 08 '17,video,H,O,SO,STL,35-31-15,4,4,0,4,1,4,0,1,38,39,13509,C. Hutton,V. Tarasenko
Apr 06 '17,video,H,L,,NYI,35-31-14,0,3,0,3,1,4,0,0,29,23,9769,J. Halak,B. Nelson
Apr 04 '17,video,R,L,,MIN,35-30-14,3,5,1,4,0,1,0,0,30,36,18848,D. Dubnyk,C. Coyle
Apr 02 '17,video,R,L,,PIT,35-29-14,2,3,1,3,2,2,0,0,35,26,18631,M. Murray,C. Sheary
Apr 01 '17,video,H,L,,DAL,35-28-14,0,3,0,1,0,0,0,0,25,24,14201,K. Lehtonen,J. Spezza
Mar 30 '17,video,H,W,OT,CBJ,35-27-14,2,1,0,2,0,1,0,0,31,24,11881,C. Ward,N. Hanifin
Mar 28 '17,video,H,W,,DET,34-27-14,4,1,1,3,0,2,0,0,32,22,9427,C. Ward,J. Nordstrom
Mar 27 '17,video,H,O,OT,DET,33-27-14,3,4,0,3,1,3,0,0,42,27,11516,P. Mrazek,A. Athanasiou
Mar 25 '17,video,R,W,,NJD,33-27-13,3,1,0,2,0,2,0,0,28,27,15088,E. Lack,J. Skinner
Mar 23 '17,video,R,W,,MTL,32-27-13,4,1,1,2,0,1,0,0,23,22,21288,E. Lack,L. Stempniak
Mar 21 '17,video,R,W,,FLA,31-27-13,4,3,1,1,0,3,1,0,25,35,10793,C. Ward,J. Skinner
Mar 19 '17,video,R,O,OT,PHI,30-27-13,3,4,1,2,0,3,0,0,22,44,19517,S. Mason,B. Schenn
Mar 18 '17,video,H,W,,NSH,30-27-12,4,2,0,3,0,2,1,0,37,29,10707,E. Lack,J. Skinner
Mar 16 '17,video,H,W,,MIN,29-27-12,3,1,1,4,0,1,0,1,24,31,10894,E. Lack,V. Rask
Mar 14 '17,video,H,O,OT,NYI,28-27-12,2,3,0,3,0,1,0,0,32,34,8707,T. Greiss,J. Tavares
Mar 13 '17,video,R,W,,NYI,28-27-11,8,4,0,2,0,2,1,0,33,27,12785,C. Ward,J. Faulk
Mar 11 '17,video,H,O,OT,TOR,27-27-11,2,3,1,2,0,2,0,0,38,26,12328,F. Andersen,M. Rielly
Mar 09 '17,video,H,W,,NYR,27-27-10,4,3,2,4,3,6,0,0,30,43,11404,C. Ward,S. Aho
Mar 07 '17,video,R,L,,COL,26-27-10,1,3,0,2,1,1,0,0,26,25,11700,C. Pickard,T. Barrie
Mar 05 '17,video,R,W,,ARI,26-26-10,2,1,0,2,0,3,0,0,35,26,10224,E. Lack,D. Ryan
Mar 03 '17,video,H,L,,ARI,25-26-10,2,4,0,2,1,3,0,0,34,22,10827,L. Domingue,J. Martinook
Mar 01 '17,video,R,O,OT,TBL,25-25-10,3,4,1,2,1,4,1,0,31,16,19092,A. Vasilevskiy,V. Hedman
Feb 28 '17,video,R,O,SO,FLA,25-25-9,2,2,0,1,1,2,0,0,25,31,10839,R. Luongo,A. Barkov
Feb 26 '17,video,H,L,,CGY,25-25-8,1,3,1,2,0,0,0,0,35,24,14112,B. Elliott,J. Gaudreau
Feb 24 '17,video,H,W,,OTT,25-24-8,3,0,0,2,0,2,0,0,44,34,11327,E. Lack,J. Staal
Feb 21 '17,video,H,L,,PIT,24-24-8,1,3,1,5,1,4,0,0,30,22,12145,M. Murray,S. Crosby
Feb 19 '17,video,H,L,,TOR,24-23-8,0,4,0,3,0,2,0,0,37,31,10004,C. McElhinney,C. Brown
Feb 17 '17,video,H,O,OT,COL,24-22-8,1,2,0,2,0,3,0,0,29,37,11456,C. Pickard,M. Rantanen
Feb 11 '17,video,R,L,,DAL,24-22-7,2,5,1,2,1,4,0,0,24,27,17864,K. Lehtonen,C. McKenzie
Feb 07 '17,video,R,L,,WSH,24-21-7,0,5,0,3,2,3,0,0,23,28,18506,B. Holtby,A. Ovechkin
Feb 04 '17,video,R,W,OT,NYI,24-20-7,5,4,0,3,1,4,0,0,25,37,14153,C. Ward,R. Hainsey
Feb 03 '17,video,H,W,,EDM,23-20-7,2,1,1,1,0,3,0,0,23,25,12512,C. Ward,S. Aho
Jan 31 '17,video,H,W,,PHI,22-20-7,5,1,2,7,1,5,0,0,28,16,13577,C. Ward,S. Aho
