Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 13 '14,video,H,L,,NYR,7-6,1,2,0,1,1,2,0,0,36,20,18635,H. Lundqvist,B. Richards
May 11 '14,video,R,L,,NYR,7-5,1,3,0,4,0,6,0,0,37,29,18006,H. Lundqvist,C. Hagelin
May 09 '14,video,H,L,,NYR,7-4,1,5,0,4,2,3,0,0,32,35,18633,H. Lundqvist,D. Brassard
May 07 '14,video,R,W,,NYR,7-3,4,2,0,3,0,2,1,0,27,15,18006,M. Fleury,J. Jokinen
May 05 '14,video,R,W,,NYR,6-3,2,0,0,1,0,5,0,0,15,35,18006,M. Fleury,S. Crosby
May 04 '14,video,H,W,,NYR,5-3,3,0,1,3,0,4,0,0,35,22,18638,M. Fleury,K. Letang
May 02 '14,video,H,L,OT,NYR,4-3,2,3,0,4,0,4,0,0,36,27,18622,H. Lundqvist,D. Brassard
Apr 28 '14,video,R,W,,CBJ,4-2,4,3,1,4,1,5,0,1,28,27,19189,M. Fleury,E. Malkin
Apr 26 '14,video,H,W,,CBJ,3-2,3,1,1,4,1,2,0,0,51,24,18618,M. Fleury,J. Jokinen
Apr 23 '14,video,R,L,OT,CBJ,2-2,3,4,1,4,2,6,1,0,25,46,18970,S. Bobrovsky,N. Foligno
Apr 21 '14,video,R,W,,CBJ,2-1,4,3,0,6,0,4,0,0,41,20,19148,M. Fleury,J. Jokinen
Apr 19 '14,video,H,L,OT,CBJ,1-1,3,4,1,8,2,6,1,1,42,45,18619,S. Bobrovsky,M. Calvert
Apr 16 '14,video,H,W,,CBJ,1-0,4,3,2,3,1,4,0,1,32,34,18646,M. Fleury,B. Sutter
