Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
11 May '09,,R,L,,CHI,6-4,5,7,1,5,3,4,0,0,38,30,22687,N. Khabibulin,J. Toews
09 May '09,,H,L,,CHI,6-3,2,4,1,2,2,5,0,0,21,30,18630,N. Khabibulin,D. Bolland
07 May '09,,R,L,OT,CHI,6-2,1,2,0,1,0,2,0,0,15,28,22682,N. Khabibulin,A. Ladd
05 May '09,,R,W,,CHI,6-1,3,1,1,4,1,5,0,0,21,24,22659,R. Luongo,S. Bernier
02 May '09,,H,L,,CHI,5-1,3,6,3,7,1,8,0,1,21,32,18630,N. Khabibulin,B. Eager
30 Apr '09,,H,W,,CHI,5-0,5,3,1,7,1,3,0,0,27,31,18630,R. Luongo,S. Salo
21 Apr '09,,R,W,OT,STL,4-0,3,2,0,3,0,7,0,0,36,49,19250,R. Luongo,A. Burrows
19 Apr '09,,R,W,,STL,3-0,3,2,3,5,0,6,0,0,26,26,19500,R. Luongo,S. Bernier
17 Apr '09,,H,W,,STL,2-0,3,0,0,4,0,4,0,0,27,30,18630,R. Luongo,M. Sundin
15 Apr '09,,H,W,,STL,1-0,2,1,1,6,1,7,0,0,31,26,18630,R. Luongo,S. Salo
