Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 06 '03,,R,L,,COL,41-24-11-6,2,5,1,3,2,7,0,0,27,29,18007,P. Roy,D. Morris
Apr 04 '03,,R,T,OT,CHI,41-23-11-6,2,2,1,4,0,7,0,0,29,28,16587,M. Leighton,P. Demitra
Apr 03 '03,,H,L,,CHI,41-23-10-6,4,6,2,5,2,8,0,0,45,27,18234,M. Leighton,A. Karpovtsev
Mar 31 '03,,H,T,OT,EDM,41-22-10-6,5,5,1,2,0,8,0,0,30,30,18503,J. Markkanen,E. Moreau
Mar 29 '03,,H,L,,DET,41-22-9-6,2,6,0,6,2,8,0,0,24,21,19951,M. Legace,N. Lidstrom
Mar 27 '03,,H,W,,FLA,41-21-9-6,2,1,1,1,1,8,0,0,26,28,19903,B. Johnson,D. Weight
Mar 26 '03,,R,W,,MIN,40-21-9-6,1,0,0,1,0,7,0,0,27,31,18568,C. Osgood,C. Stillman
Mar 23 '03,,R,L,,DAL,39-21-9-6,1,3,0,3,2,7,0,0,13,34,18532,M. Turco,B. Morrow
Mar 22 '03,,H,L,,DET,39-20-9-6,2,4,1,6,1,8,0,0,26,22,19995,C. Joseph,N. Lidstrom
Mar 20 '03,,H,W,OT,ANA,39-19-9-6,3,2,1,2,1,8,0,0,34,26,18468,C. Osgood,P. Demitra
Mar 18 '03,,H,W,,VAN,38-19-9-6,6,4,1,5,0,8,0,0,35,25,18064,C. Osgood,P. Cajanek
Mar 15 '03,,R,W,,NSH,37-19-9-6,1,0,0,3,0,7,0,0,33,35,17113,C. Osgood,C. Stillman
Mar 13 '03,,R,T,OT,VAN,36-19-9-6,4,4,1,5,1,7,0,0,33,20,18514,B. Johnson,M. Malik
Mar 11 '03,,R,W,,SJS,36-19-8-6,4,2,0,1,0,7,0,0,28,21,17434,B. Johnson,K. Tkachuk
Mar 07 '03,,R,L,,DET,35-19-8-6,2,7,0,1,2,7,0,0,31,29,20058,C. Joseph,S. Fedorov
Mar 06 '03,,H,W,,PHX,35-18-8-6,6,3,4,10,1,8,1,0,30,19,19740,C. Sanford,S. Mellanby
Mar 04 '03,,H,W,OT,NSH,34-18-8-6,2,1,0,4,0,8,0,0,12,19,16352,C. Sanford,J. Papineau
Mar 01 '03,,H,W,,MIN,33-18-8-6,2,0,1,2,0,8,0,0,15,27,19645,C. Sanford,P. Demitra
Feb 27 '03,,H,W,,EDM,32-18-8-6,4,1,0,6,1,8,0,0,31,22,19255,C. Sanford,D. Drake
Feb 23 '03,,R,L,,MIN,31-18-8-6,1,3,1,4,0,7,0,1,22,19,18568,M. Fernandez,W. Walz
Feb 22 '03,,R,O,OT,PIT,31-17-8-6,1,2,0,3,0,7,0,0,25,25,14718,S. Caron,S. Heins
Feb 20 '03,,H,L,,VAN,31-17-8-5,2,4,1,6,2,8,0,1,24,14,17712,P. Skudra,B. Morrison
Feb 17 '03,,H,W,,CGY,31-16-8-5,5,3,1,9,1,8,0,0,28,20,19522,F. Brathwaite,T. Nash
Feb 15 '03,,H,L,,PHX,30-16-8-5,3,5,1,6,0,8,1,0,32,25,19617,B. Boucher,M. Johnson
Feb 13 '03,,H,O,OT,PHI,30-15-8-5,3,4,1,4,0,8,1,0,21,24,16537,R. Cechmanek,M. Handzus
Feb 11 '03,,R,W,,BUF,30-15-8-4,3,2,1,3,0,7,0,0,25,29,13617,B. Johnson,J. Finley
Feb 08 '03,,H,W,,SJS,29-15-8-4,4,1,1,7,0,8,0,0,26,17,19828,B. Johnson,K. Tkachuk
Feb 06 '03,,H,T,OT,NYR,28-15-8-4,4,4,1,4,1,8,1,0,25,27,17276,D. Blackburn,M. Samuelsson
Feb 05 '03,,R,T,OT,DAL,28-15-7-4,2,2,1,9,1,7,0,0,24,29,18532,M. Turco,B. Guerin
Jan 30 '03,,H,W,OT,BUF,28-15-6-4,2,1,0,2,0,8,0,0,32,17,19266,B. Johnson,K. Tkachuk
Jan 28 '03,,R,W,,WSH,27-15-6-4,5,3,1,4,2,7,0,0,31,22,16434,B. Johnson,A. MacInnis
Jan 25 '03,,H,L,,DAL,26-15-6-4,2,4,1,3,0,8,0,0,33,21,19841,M. Turco,S. Young
Jan 23 '03,,R,T,OT,CHI,26-14-6-4,3,3,1,5,0,7,0,0,33,25,17155,J. Thibault,D. Drake
Jan 21 '03,,R,L,,ATL,26-14-5-4,4,8,1,5,3,7,0,0,26,30,10097,P. Nurminen,D. Heatley
Jan 20 '03,,R,W,,CAR,26-13-5-4,5,3,1,4,0,7,0,0,27,30,14654,B. Johnson,E. Boguniecki
Jan 18 '03,,H,W,,CHI,25-13-5-4,4,2,0,2,0,8,0,0,33,34,20022,B. Johnson,A. Khavanov
Jan 16 '03,,H,O,OT,NYI,24-13-5-4,2,3,1,6,1,8,0,0,29,25,19401,G. Snow,O. Kvasha
Jan 14 '03,,R,W,,PHX,24-13-5-3,4,1,0,4,1,7,3,0,24,26,14232,B. Johnson,M. Rucinsky
Jan 12 '03,,R,L,,ANA,23-13-5-3,1,2,0,1,1,7,0,0,19,21,15414,J. Giguere,N. Havelid
Jan 11 '03,,R,W,,LAK,23-12-5-3,2,1,0,4,0,7,0,0,28,22,18118,F. Brathwaite,C. Stillman
Jan 09 '03,,R,W,,SJS,22-12-5-3,4,1,2,8,1,7,0,0,31,22,17033,B. Johnson,K. Tkachuk
Jan 07 '03,,R,O,OT,NSH,21-12-5-3,1,2,0,5,1,7,0,0,31,23,11551,T. Vokoun,A. Delmore
Jan 04 '03,,H,W,,TBL,21-12-5-2,5,1,1,3,0,8,2,0,22,27,19829,B. Johnson,M. Rucinsky
Jan 02 '03,,H,L,,CHI,20-12-5-2,1,4,0,4,2,8,0,0,29,25,17260,J. Thibault,T. Fleury
Dec 31 '02,,R,L,,DET,20-11-5-2,1,5,1,3,2,7,0,0,30,22,20058,C. Joseph,D. McCarty
Dec 29 '02,,H,W,,CBJ,20-10-5-2,5,2,2,4,0,8,0,1,38,26,19794,B. Johnson,M. Rucinsky
Dec 28 '02,,R,W,,CBJ,19-10-5-2,6,1,1,3,0,7,0,0,32,27,18136,B. Johnson,S. Mellanby
Dec 26 '02,,H,W,,COL,18-10-5-2,3,2,1,6,1,8,0,0,15,20,19868,B. Johnson,P. Demitra
