Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 12 '09,,R,W,,COL,41-31-10,1,0,0,2,0,3,0,0,17,28,13661,C. Mason,B. Boyes
Apr 10 '09,,H,W,,CBJ,40-31-10,3,1,2,6,0,0,0,0,25,17,19250,C. Mason,K. Tkachuk
Apr 07 '09,,R,W,,PHX,39-31-10,5,1,0,2,0,3,0,0,24,29,13761,C. Mason,B. Winchester
Apr 04 '09,,R,O,OT,DAL,38-31-10,4,5,1,5,0,2,0,0,26,24,18532,M. Climie,T. Daley
Apr 02 '09,,R,W,,DET,38-31-9,5,4,1,4,1,5,0,0,33,38,19935,C. Mason,D. Backes
Apr 01 '09,,R,L,,CHI,37-31-9,1,3,1,4,0,8,0,1,17,30,21548,N. Khabibulin,S. Pahlsson
Mar 29 '09,,R,W,,CBJ,37-30-9,5,2,1,6,1,4,0,0,27,28,17095,C. Mason,D. Perron
Mar 28 '09,,H,W,SO,CBJ,36-30-9,3,3,0,5,0,3,0,1,28,27,19250,C. Mason,D. Perron
Mar 26 '09,,H,W,,VAN,35-30-9,4,2,2,6,0,5,1,0,32,23,19250,C. Mason,D. Perron
Mar 24 '09,,H,W,,LAK,34-30-9,2,0,1,5,0,6,0,0,23,22,19150,C. Mason,P. Berglund
Mar 20 '09,,R,W,,CGY,33-30-9,3,2,0,2,1,4,1,0,28,35,19289,C. Mason,J. McClement
Mar 19 '09,,R,L,,VAN,32-30-9,0,3,0,5,0,2,0,0,30,21,18630,R. Luongo,A. Burrows
Mar 17 '09,,R,O,SO,EDM,32-29-9,1,1,1,4,1,4,0,0,32,34,16839,D. Roloson,A. Kotalik
Mar 15 '09,,H,W,,MIN,32-29-8,5,3,3,7,0,2,0,0,36,22,19150,C. Mason,B. Winchester
Mar 14 '09,,H,L,,DET,31-29-8,2,5,0,4,0,4,0,0,32,27,19250,C. Osgood,B. Lebda
Mar 12 '09,,H,W,,SJS,31-28-8,3,1,0,4,1,7,1,0,26,25,19150,C. Mason,B. Boyes
Mar 10 '09,,H,W,,DAL,30-28-8,5,2,2,6,1,6,0,0,27,22,17708,C. Mason,B. Winchester
Mar 07 '09,,R,L,,FLA,29-28-8,3,5,1,4,2,5,0,0,29,35,17591,T. Vokoun,R. Dvorak
Mar 06 '09,,R,W,OT,TBL,29-27-8,4,3,1,5,1,3,0,0,36,23,13831,C. Mason,B. Boyes
Mar 03 '09,,H,L,,DET,28-27-8,0,5,0,3,2,7,0,1,22,36,19250,C. Osgood,T. Kopecky
Feb 28 '09,,R,W,,PHX,28-26-8,3,1,1,2,1,3,0,0,30,27,15893,C. Mason,D. Perron
Feb 26 '09,,R,W,,DAL,27-26-8,3,1,0,2,0,6,0,0,22,42,17603,C. Mason,T. Oshie
Feb 24 '09,,H,W,,PHX,26-26-8,2,1,0,0,0,4,1,0,24,25,17512,C. Mason,J. McClement
Feb 21 '09,,H,O,OT,NSH,25-26-8,0,1,0,3,0,1,0,0,30,22,19250,P. Rinne,S. Weber
Feb 19 '09,,R,W,OT,NSH,25-26-7,2,1,0,3,0,3,0,0,36,29,15037,C. Mason,K. Tkachuk
Feb 18 '09,,R,L,,CBJ,24-26-7,3,4,1,5,1,3,1,0,24,21,14305,S. Mason,A. Murray
Feb 16 '09,,H,W,,NYR,24-25-7,2,1,0,3,0,3,0,0,33,20,16341,C. Mason,B. Crombeen
Feb 13 '09,,H,W,,CHI,23-25-7,1,0,1,5,0,5,0,0,23,22,19150,C. Mason,B. Boyes
Feb 12 '09,,R,O,SO,NSH,22-25-7,3,3,0,4,1,5,0,0,27,34,14307,P. Rinne,S. Sullivan
Feb 10 '09,,H,L,,VAN,22-25-6,4,6,2,3,2,5,0,0,28,30,16431,R. Luongo,J. Hansen
