Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
24 May '13,video,R,L,,PIT,5-5,2,6,0,5,1,4,0,0,31,33,18656,T. Vokoun,K. Letang
22 May '13,video,H,L,,PIT,5-4,3,7,1,4,2,5,1,1,33,42,20500,T. Vokoun,J. Neal
19 May '13,video,H,W,OT,PIT,5-3,2,1,0,3,0,6,1,0,48,50,20500,C. Anderson,C. Greening
17 May '13,video,R,L,,PIT,4-3,3,4,1,2,1,6,0,0,22,42,18645,T. Vokoun,B. Morrow
14 May '13,video,R,L,,PIT,4-2,1,4,0,5,2,4,0,1,36,30,18621,T. Vokoun,E. Malkin
09 May '13,video,R,W,,MTL,4-1,6,1,3,5,1,5,1,0,29,34,21273,C. Anderson,C. Conacher
07 May '13,video,H,W,OT,MTL,3-1,3,2,0,3,0,1,0,0,34,28,20500,C. Anderson,K. Turris
05 May '13,video,H,W,,MTL,2-1,6,1,3,11,1,6,0,0,30,34,20249,C. Anderson,J. Pageau
03 May '13,video,R,L,,MTL,1-1,1,3,0,4,0,2,0,0,30,34,21273,C. Price,B. Gallagher
02 May '13,video,R,W,,MTL,1-0,4,2,0,2,1,5,0,0,31,50,21273,C. Anderson,M. Methot
