Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 14 '10,video,H,L,,PHI,7-6,3,4,2,3,1,3,0,0,25,27,17565,M. Leighton,S. Gagne
May 12 '10,video,R,L,,PHI,7-5,1,2,0,4,1,4,0,0,31,27,19929,M. Leighton,D. Briere
May 10 '10,video,H,L,,PHI,7-4,0,4,0,2,1,9,0,0,23,31,17565,B. Boucher,V. Leino
May 07 '10,video,R,L,OT,PHI,7-3,4,5,1,4,0,2,0,0,37,34,19702,B. Boucher,S. Gagne
May 05 '10,video,R,W,,PHI,7-2,4,1,1,2,0,4,0,0,20,35,19688,T. Rask,M. Satan
May 03 '10,video,H,W,,PHI,6-2,3,2,0,5,0,4,0,0,27,26,17565,T. Rask,M. Lucic
May 01 '10,video,H,W,OT,PHI,5-2,5,4,1,3,2,5,0,0,46,36,17565,T. Rask,M. Savard
Apr 26 '10,video,H,W,,BUF,4-2,4,3,2,5,0,3,0,0,32,30,17565,T. Rask,M. Satan
Apr 23 '10,video,R,L,,BUF,3-2,1,4,1,5,0,2,0,0,35,33,18690,R. Miller,J. Pominville
Apr 21 '10,video,H,W,OT,BUF,3-1,3,2,2,6,0,2,0,0,39,37,17565,T. Rask,M. Satan
Apr 19 '10,video,H,W,,BUF,2-1,2,1,0,2,0,3,0,0,29,33,17565,T. Rask,P. Bergeron
Apr 17 '10,video,R,W,,BUF,1-1,5,3,0,2,0,4,0,0,31,29,18690,T. Rask,Z. Chara
Apr 15 '10,video,R,L,,BUF,0-1,1,2,1,2,0,5,0,0,39,32,18690,R. Miller,C. Rivet
