Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 20 '00,,H,L,,NJD,0-4,1,4,1,4,1,4,0,0,36,35,19250,M. Brodeur,S. Niedermayer
Apr 18 '00,,H,L,,NJD,0-3,1,2,0,3,1,5,0,0,22,40,19250,M. Brodeur,B. Rafalski
Apr 16 '00,,R,L,,NJD,0-2,1,2,0,6,0,6,0,1,23,28,17206,M. Brodeur,S. Stevens
Apr 13 '00,,R,L,,NJD,0-1,3,4,0,1,0,1,0,0,23,33,15024,M. Brodeur,S. Gomez
