Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '16,video,H,W,,TOR,38-36-8,5,1,0,6,0,3,0,0,36,20,16514,C. Schneider,A. Henrique
Apr 07 '16,video,H,L,,TBL,37-36-8,2,4,0,1,0,2,0,0,22,22,15536,B. Bishop,J. Drouin
Apr 05 '16,,H,L,,BUF,37-35-8,1,3,1,6,1,4,0,0,19,18,14773,C. Johnson,J. Larsson
Apr 02 '16,,R,L,,TBL,37-34-8,1,3,1,6,1,7,0,0,26,36,19092,B. Bishop,B. Boyle
Mar 31 '16,video,R,L,,FLA,37-33-8,2,3,1,6,0,4,0,0,25,40,15803,A. Montoya,A. Barkov
Mar 29 '16,video,H,W,,BOS,37-32-8,2,1,2,5,0,2,0,0,15,40,15486,K. Kinkaid,R. Boucher
Mar 27 '16,video,R,L,,CAR,36-32-8,2,3,0,2,1,5,0,0,25,23,12792,C. Ward,V. Rask
Mar 25 '16,video,H,O,OT,WSH,36-31-8,0,1,0,3,0,2,0,0,22,26,16514,B. Holtby,J. Carlson
Mar 24 '16,video,R,W,,PIT,36-31-7,3,0,1,3,0,3,0,0,24,39,18610,S. Wedgewood,K. Palmieri
Mar 20 '16,video,H,W,,CBJ,35-31-7,2,1,0,3,0,3,0,0,22,28,15146,S. Wedgewood,D. Smith-Pelly
Mar 19 '16,,R,L,,CBJ,34-31-7,3,6,2,4,1,4,0,0,30,34,14447,S. Bobrovsky,O. Bjorkstrand
Mar 17 '16,video,H,W,,MIN,34-30-7,7,4,0,1,2,3,0,0,25,32,15114,K. Kinkaid,A. Henrique
Mar 14 '16,video,R,L,,ANA,33-30-7,1,7,0,3,1,3,0,0,25,27,15423,F. Andersen,R. Kesler
Mar 12 '16,video,R,W,OT,LAK,33-29-7,2,1,0,1,0,5,0,0,24,23,18412,K. Kinkaid,J. Moore
Mar 10 '16,video,R,W,,SJS,32-29-7,3,0,0,1,0,3,0,0,16,30,16234,K. Kinkaid,D. Smith-Pelly
