Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
31 May '99,,H,L,,BUF,9-8,2,4,1,7,1,4,0,1,22,24,18800,D. Hasek,E. Rasmussen
29 May '99,,R,L,,BUF,9-7,2,5,1,5,0,4,0,1,33,32,18595,D. Hasek,R. Ray
27 May '99,,R,L,,BUF,9-6,2,4,1,4,1,8,0,1,26,24,18595,D. Hasek,S. Barnes
25 May '99,,H,W,,BUF,9-5,6,3,0,5,3,5,0,0,28,33,18800,C. Joseph,Y. Perreault
23 May '99,,H,L,,BUF,8-5,4,5,3,9,1,4,0,0,32,21,18800,D. Roloson,G. Sanderson
17 May '99,,R,W,OT,PIT,8-4,4,3,0,4,1,2,0,0,30,28,17087,C. Joseph,G. Valk
15 May '99,,H,W,,PIT,7-4,4,1,0,5,0,2,0,0,20,16,18800,C. Joseph,M. Johnson
13 May '99,,R,W,OT,PIT,6-4,3,2,0,3,0,3,0,0,30,14,17142,C. Joseph,S. Berezin
11 May '99,,R,L,,PIT,5-4,3,4,0,4,2,4,0,0,29,21,17118,T. Barrasso,J. Slegr
09 May '99,,H,W,,PIT,5-3,4,2,1,3,0,5,0,0,25,27,18800,C. Joseph,M. Sundin
07 May '99,,H,L,,PIT,4-3,0,2,0,4,1,3,0,0,20,19,18800,T. Barrasso,D. Kesa
02 May '99,,R,W,,PHI,4-2,1,0,1,5,0,6,0,0,20,26,19706,C. Joseph,S. Berezin
30 Apr '99,,H,W,OT,PHI,3-2,2,1,1,4,0,2,0,0,34,34,18800,C. Joseph,Y. Perreault
28 Apr '99,,R,L,,PHI,2-2,2,5,2,8,2,5,0,0,25,41,19703,J. Vanbiesbrouck,E. Desjardins
26 Apr '99,,R,W,,PHI,2-1,2,1,1,4,0,5,0,0,21,41,19595,C. Joseph,S. Thomas
24 Apr '99,,H,W,,PHI,1-1,2,1,0,7,0,4,0,0,21,25,18800,C. Joseph,M. Sundin
22 Apr '99,,H,L,,PHI,0-1,0,3,0,6,1,5,0,0,25,24,18800,J. Vanbiesbrouck,V. Zelepukin
