Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
10 Apr '10,video,H,W,,PIT,35-34-13,1,0,0,7,0,5,0,0,22,33,18959,J. Hedberg,B. Little
09 Apr '10,video,R,L,,WSH,34-34-13,2,5,0,2,0,5,1,0,31,47,18277,J. Theodore,A. Ovechkin
06 Apr '10,video,H,L,,NJD,34-33-13,0,3,0,2,0,2,0,0,19,27,12038,M. Brodeur,D. McAmmond
03 Apr '10,video,R,O,OT,PIT,34-32-13,3,4,1,3,2,5,0,0,24,35,17047,M. Fleury,J. Leopold
01 Apr '10,video,R,L,,WSH,34-32-12,1,2,0,3,0,1,0,0,20,24,18277,S. Varlamov,M. Bradley
30 Mar '10,video,R,W,,TOR,34-31-12,3,2,0,2,0,2,0,0,25,29,19079,O. Pavelec,N. Antropov
29 Mar '10,video,H,L,,CAR,33-31-12,1,4,1,6,0,4,0,0,27,22,13440,C. Ward,J. Jokinen
27 Mar '10,video,R,W,,CAR,33-30-12,4,0,1,3,0,4,0,0,43,34,16108,J. Hedberg,R. Peverley
25 Mar '10,video,H,O,OT,TOR,32-30-12,1,2,1,2,0,2,0,0,20,30,14148,J. Gustavsson,M. Grabovski
23 Mar '10,video,H,L,,BOS,32-30-11,0,4,0,2,0,2,0,0,27,33,14042,T. Rask,D. Krejci
21 Mar '10,video,R,W,,PHI,32-29-11,3,1,0,3,0,3,0,0,31,45,19575,O. Pavelec,T. White
20 Mar '10,video,H,W,,PHI,31-29-11,5,2,0,3,0,3,0,0,28,27,17024,J. Hedberg,N. Antropov
18 Mar '10,video,H,W,,OTT,30-29-11,6,3,2,6,0,4,0,0,27,39,12718,J. Hedberg,N. Antropov
16 Mar '10,video,H,W,,BUF,29-29-11,4,3,0,5,1,4,0,0,26,32,12540,J. Hedberg,J. Slater
14 Mar '10,video,H,O,SO,PHX,28-29-11,2,2,2,8,1,4,0,0,41,34,15914,J. LaBarbera,A. Aucoin
12 Mar '10,video,H,L,,NYR,28-29-10,2,5,1,4,2,6,0,0,31,35,15571,H. Lundqvist,V. Prospal
11 Mar '10,video,R,L,,CBJ,28-28-10,1,2,0,2,1,4,0,0,29,21,13459,M. Garon,K. Huselius
09 Mar '10,video,H,L,,NSH,28-27-10,1,2,0,2,1,2,0,0,31,32,11106,D. Ellis,C. Wilson
07 Mar '10,video,H,L,,CAR,28-26-10,0,4,0,3,2,7,0,0,27,33,15306,M. Legace,B. Sutter
06 Mar '10,video,R,L,,TBL,28-25-10,2,6,0,5,1,4,0,0,31,30,19926,A. Niittymaki,P. Szczechura
04 Mar '10,video,H,W,,NYI,28-24-10,6,3,1,3,2,5,0,0,22,37,14776,J. Hedberg,M. Afinogenov
02 Mar '10,video,H,W,,FLA,27-24-10,4,2,1,5,1,8,0,0,39,36,13818,J. Hedberg,T. White
13 Feb '10,video,R,O,SO,CHI,26-24-10,4,4,1,5,1,6,0,1,27,40,22275,A. Niemi,J. Toews
12 Feb '10,video,R,W,,MIN,26-24-9,3,2,1,7,1,4,0,0,24,38,18257,J. Hedberg,N. Bergfors
10 Feb '10,video,R,O,OT,COL,25-24-9,3,4,0,4,0,4,0,0,36,35,11644,C. Anderson,K. Cumiskey
06 Feb '10,video,H,W,,FLA,25-24-8,4,2,1,4,0,7,0,0,34,28,16743,J. Hedberg,N. Bergfors
05 Feb '10,video,R,L,,WSH,24-24-8,2,5,0,3,1,5,1,0,45,32,18277,M. Neuvirth,A. Semin
02 Feb '10,video,H,L,,TBL,24-23-8,1,2,0,3,0,3,0,0,27,24,11390,A. Niittymaki,M. St. Louis
30 Jan '10,video,R,L,,NSH,24-22-8,3,4,1,3,0,3,1,0,26,31,16646,P. Rinne,J. Arnott
28 Jan '10,video,R,W,,PHI,24-21-8,4,3,0,4,0,3,0,0,28,37,19611,J. Hedberg,J. Slater
26 Jan '10,video,H,W,,ANA,23-21-8,2,1,1,4,0,4,0,0,34,35,12984,J. Hedberg,M. Afinogenov
23 Jan '10,video,R,O,SO,TBL,22-21-8,1,1,0,6,1,4,0,0,38,26,16212,A. Niittymaki,J. Halpern
21 Jan '10,video,H,L,,CAR,22-21-7,2,5,0,6,3,4,0,0,34,22,10472,C. Ward,J. Jokinen
19 Jan '10,video,H,W,,TOR,22-20-7,4,3,1,7,0,5,0,0,32,40,10208,O. Pavelec,I. Kovalchuk
