Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 13 '02,,R,L,,DET,13-10,1,3,1,3,1,4,0,0,17,27,20058,D. Hasek,B. Shanahan
Jun 10 '02,,H,L,,DET,13-9,0,3,0,2,0,2,0,0,17,27,18986,D. Hasek,B. Hull
Jun 08 '02,,H,L,OT,DET,13-8,2,3,0,5,0,4,0,0,43,53,18982,D. Hasek,I. Larionov
Jun 06 '02,,R,L,,DET,13-7,1,3,0,8,1,8,1,1,17,30,20058,D. Hasek,N. Lidstrom
Jun 04 '02,,R,W,OT,DET,13-6,3,2,1,6,1,7,0,0,26,25,20058,A. Irbe,R. Francis
May 28 '02,,R,W,OT,TOR,12-6,2,1,0,4,0,4,0,0,35,36,19327,A. Irbe,M. Gelinas
May 25 '02,,H,L,,TOR,11-6,0,1,0,5,1,2,0,0,27,19,19016,C. Joseph,D. Tucker
May 23 '02,,R,W,,TOR,11-5,3,0,2,5,0,7,0,0,15,31,19299,A. Irbe,J. Svoboda
May 21 '02,,R,W,OT,TOR,10-5,2,1,1,3,1,3,0,0,17,21,19293,A. Irbe,J. O'Neill
May 19 '02,,H,W,OT,TOR,9-5,2,1,0,5,0,2,0,0,33,27,18924,A. Irbe,N. Wallin
May 16 '02,,H,L,,TOR,8-5,1,2,1,8,1,4,0,0,32,24,18730,C. Joseph,J. Hoglund
May 13 '02,,R,W,,MTL,8-4,8,2,3,4,1,5,0,0,32,33,21273,A. Irbe,S. Hill
May 12 '02,,H,W,,MTL,7-4,5,1,1,4,0,3,0,0,31,31,18853,A. Irbe,R. Brind'Amour
May 09 '02,,R,W,OT,MTL,6-4,4,3,1,6,1,4,0,0,40,20,21273,A. Irbe,N. Wallin
May 07 '02,,R,L,OT,MTL,5-4,1,2,0,1,0,2,0,0,34,20,21273,J. Theodore,D. Audette
May 05 '02,,H,L,,MTL,5-3,1,4,1,8,1,3,0,0,46,16,18730,J. Theodore,A. Markov
May 03 '02,,H,W,,MTL,5-2,2,0,0,5,0,4,0,0,38,25,18809,K. Weekes,R. Francis
Apr 27 '02,,R,W,,NJD,4-2,1,0,1,2,0,2,0,0,22,32,17104,K. Weekes,R. Francis
Apr 24 '02,,H,W,OT,NJD,3-2,3,2,1,5,1,5,0,0,38,42,18336,K. Weekes,J. Vasicek
Apr 23 '02,,R,L,,NJD,2-2,1,3,0,2,1,4,0,1,24,22,17057,M. Brodeur,B. Gionta
Apr 21 '02,,R,L,,NJD,2-1,0,4,0,4,3,7,0,0,16,35,17004,M. Brodeur,B. Gionta
Apr 19 '02,,H,W,OT,NJD,2-0,2,1,1,5,0,5,0,0,28,31,18730,A. Irbe,B. Battaglia
Apr 17 '02,,H,W,,NJD,1-0,2,1,1,3,1,5,0,0,17,35,15401,A. Irbe,E. Cole
