Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
09 May '01,,R,L,,NJD,7-4,1,5,1,2,1,3,0,0,16,20,19040,M. Brodeur,P. Elias
07 May '01,,H,L,,NJD,7-3,2,4,2,6,1,3,0,0,26,26,19481,M. Brodeur,B. Rafalski
05 May '01,,R,W,,NJD,7-2,3,2,1,4,1,4,0,0,20,26,19040,C. Joseph,T. Kaberle
03 May '01,,H,W,,NJD,6-2,3,1,0,5,1,4,0,0,20,24,19454,C. Joseph,S. Berezin
01 May '01,,H,L,OT,NJD,5-2,2,3,1,3,1,5,0,0,28,45,19457,M. Brodeur,B. Rafalski
28 Apr '01,,R,L,OT,NJD,5-1,5,6,0,3,1,5,1,0,21,33,19040,M. Brodeur,R. McKay
26 Apr '01,,R,W,,NJD,5-0,2,0,1,3,0,8,0,0,17,32,19040,C. Joseph,N. Antropov
18 Apr '01,,H,W,,OTT,4-0,3,1,1,4,0,1,0,0,23,22,19445,C. Joseph,Y. Perreault
16 Apr '01,,H,W,OT,OTT,3-0,3,2,2,4,0,4,0,0,26,28,19404,C. Joseph,C. Cross
14 Apr '01,,R,W,,OTT,2-0,3,0,0,2,0,5,0,0,23,37,18500,C. Joseph,S. Berezin
13 Apr '01,,R,W,OT,OTT,1-0,1,0,0,3,0,6,0,0,27,36,18500,C. Joseph,M. Sundin
