Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 18 '99,,H,L,,COL,6-4,2,5,1,4,0,4,0,1,37,31,19983,P. Roy,C. Drury
May 16 '99,,R,L,,COL,6-3,0,3,0,6,1,6,0,0,36,26,16061,P. Roy,J. Odgers
May 13 '99,,H,L,,COL,6-2,2,6,1,5,2,4,0,0,33,24,19983,P. Roy,M. Hejduk
May 11 '99,,H,L,,COL,6-1,3,5,1,6,1,4,0,0,47,36,19983,P. Roy,C. Drury
May 09 '99,,R,W,,COL,6-0,4,0,2,8,0,5,0,0,37,28,16061,B. Ranford,S. Yzerman
May 07 '99,,R,W,OT,COL,5-0,3,2,2,7,1,7,0,0,34,39,16061,B. Ranford,K. Maltby
Apr 27 '99,,R,W,,ANA,4-0,3,0,1,2,0,4,0,0,38,31,17174,C. Osgood,T. Holmstrom
Apr 25 '99,,R,W,,ANA,3-0,4,2,2,6,2,6,0,0,24,24,17174,C. Osgood,S. Yzerman
Apr 23 '99,,H,W,,ANA,2-0,5,1,3,9,1,5,0,0,36,31,19983,C. Osgood,B. Shanahan
Apr 21 '99,,H,W,,ANA,1-0,5,3,1,6,1,5,0,0,37,29,19983,C. Osgood,D. Brown
