Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 07 '07,,H,L,,DET,6-5,0,2,0,4,0,4,0,0,28,22,17496,D. Hasek,
May 05 '07,,R,L,,DET,6-4,1,4,0,6,2,6,0,0,24,33,19937,D. Hasek,
May 02 '07,,H,L,OT,DET,6-3,2,3,0,5,2,5,0,0,27,49,17496,D. Hasek,M. Schneider
Apr 30 '07,,H,W,,DET,6-2,2,1,1,5,1,4,0,0,27,30,17496,E. Nabokov,
Apr 28 '07,,R,L,,DET,5-2,2,3,0,6,0,3,0,1,19,22,19113,D. Hasek,
Apr 26 '07,,R,W,,DET,5-1,2,0,1,1,0,3,0,0,19,34,18712,E. Nabokov,
Apr 20 '07,,R,W,,NSH,4-1,3,2,1,7,1,4,0,0,37,24,17113,E. Nabokov,
Apr 18 '07,,H,W,,NSH,3-1,3,2,0,5,1,3,0,0,23,25,17496,E. Nabokov,
Apr 16 '07,,H,W,,NSH,2-1,3,1,0,6,0,2,0,0,41,20,17496,E. Nabokov,
Apr 13 '07,,R,L,,NSH,1-1,2,5,0,5,1,8,0,1,24,22,17113,T. Vokoun,
Apr 11 '07,,R,W,OT,NSH,1-0,5,4,1,7,0,5,0,0,38,43,17113,E. Nabokov,P. Rissmiller
