Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 17 '99,,H,W,,TBL,30-34-18,6,2,0,2,2,5,0,0,35,29,19079,K. McLean,K. Muller
Apr 14 '99,,H,W,OT,MTL,29-34-18,3,2,0,2,0,2,0,0,31,21,18755,K. McLean,M. Nilson
Apr 12 '99,,R,W,,OTT,28-34-18,2,0,0,4,0,7,0,0,11,39,17996,K. McLean,M. Parrish
Apr 10 '99,,R,L,,TOR,27-34-18,1,9,0,4,2,3,0,0,26,32,18800,G. Healy,S. Thomas
Apr 09 '99,,R,L,,BUF,27-33-18,1,3,0,5,1,6,1,0,29,22,18595,D. Hasek,M. Peca
Apr 07 '99,,H,L,,BOS,27-32-18,2,5,1,4,2,6,0,0,18,26,18987,B. Dafoe,D. Khristich
Apr 05 '99,,H,L,,WSH,27-31-18,0,3,0,5,1,5,0,0,28,30,17670,O. Kolzig,B. Bellows
Apr 03 '99,,H,L,,OTT,27-30-18,4,6,0,2,1,4,0,0,26,36,18829,D. Rhodes,V. Prospal
Apr 01 '99,,R,L,,WSH,27-29-18,3,5,0,6,1,4,1,1,35,37,13511,O. Kolzig,J. Black
Mar 31 '99,,H,L,,NYI,27-28-18,3,5,0,6,1,1,0,0,36,19,18028,W. Flaherty,M. Czerkawski
Mar 28 '99,,H,T,OT,NJD,27-27-18,2,2,0,6,1,4,0,0,19,39,18870,S. Burke,M. Parrish
Mar 26 '99,,H,W,,NSH,27-27-17,4,1,2,3,1,4,0,0,36,28,17755,S. Burke,D. Boyle
Mar 24 '99,,H,L,,NYR,26-27-17,1,2,0,5,1,2,0,0,35,24,19250,M. Richter,P. Nedved
Mar 21 '99,,R,W,,ANA,26-26-17,5,2,1,4,1,2,0,0,41,27,16434,S. Burke,R. Whitney
Mar 20 '99,,R,L,,LAK,25-26-17,3,4,2,6,2,5,0,1,32,20,14551,S. Fiset,R. Courtnall
Mar 17 '99,,R,L,,SJS,25-25-17,2,4,0,5,0,3,0,1,34,22,17483,S. Shields,S. Guolla
Mar 13 '99,,H,W,,TBL,25-24-17,1,0,0,6,0,4,0,0,33,24,19250,S. Burke,R. Niedermayer
Mar 11 '99,,R,W,,WSH,24-24-17,2,1,0,6,0,4,0,0,20,27,16184,S. Burke,R. Whitney
Mar 09 '99,,R,L,,BOS,23-24-17,0,2,0,5,1,5,0,0,19,41,15032,B. Dafoe,R. Bourque
Mar 08 '99,,R,W,,MTL,23-23-17,5,2,1,5,0,3,0,0,27,33,20323,K. McLean,P. Worrell
Mar 06 '99,,H,T,OT,CAR,22-23-17,2,2,1,6,2,3,1,0,35,15,19250,A. Irbe,S. Mellanby
Mar 03 '99,,H,L,,COL,22-23-16,5,7,3,5,2,5,1,0,28,34,18985,C. Billington,M. Hejduk
Feb 27 '99,,R,L,,TOR,22-22-16,1,4,0,4,1,3,0,0,23,30,18800,C. Joseph,M. Johnson
Feb 26 '99,,R,T,OT,DET,22-21-16,5,5,1,6,3,9,0,1,17,36,19983,C. Osgood,I. Larionov
Feb 24 '99,,H,W,,PHI,22-21-15,5,3,2,5,1,7,0,0,24,27,19250,S. Burke,M. Parrish
Feb 20 '99,,H,W,,PHX,21-21-15,7,1,1,4,1,4,1,0,30,35,19250,S. Burke,V. Kozlov
Feb 18 '99,,R,T,OT,STL,20-21-15,0,0,0,3,0,3,0,0,21,27,16272,S. Burke,-
Feb 17 '99,,R,L,,DAL,20-21-14,1,2,0,2,1,6,0,0,16,29,16928,R. Turek,D. Hatcher
Feb 15 '99,,H,T,OT,SJS,20-20-14,2,2,0,1,0,3,0,0,33,27,18700,S. Burke,R. Whitney
Feb 13 '99,,R,L,,MTL,20-20-13,0,4,0,6,2,6,0,0,16,35,21273,J. Hackett,P. Brisebois
Feb 11 '99,,R,W,,OTT,20-19-13,3,1,1,5,0,4,0,0,17,25,16355,K. McLean,P. Worrell
Feb 08 '99,,H,L,,STL,19-19-13,4,5,0,6,1,5,0,0,25,29,17087,R. Parent,P. Demitra
Feb 06 '99,,R,T,OT,CAR,19-18-13,3,3,0,3,0,5,0,0,33,41,11059,A. Irbe,R. Sheppard
Feb 05 '99,,R,L,,PIT,19-18-12,0,3,0,1,0,4,0,0,29,26,14283,T. Barrasso,J. Jagr
Feb 03 '99,,H,W,,TOR,19-17-12,5,2,0,4,0,6,1,0,38,36,17763,S. Burke,M. Parrish
Jan 30 '99,,H,L,,DAL,18-17-12,2,5,1,5,1,5,0,1,28,30,19250,E. Belfour,B. Hull
Jan 27 '99,,H,W,,MTL,18-16-12,2,1,0,4,0,5,0,0,32,30,19250,S. Burke,O. Kvasha
Jan 26 '99,,R,T,OT,PHI,17-16-12,3,3,1,4,0,3,0,0,19,30,19554,S. Burke,P. Bure
Jan 21 '99,,R,W,,NYR,17-16-11,2,1,0,7,0,7,0,0,26,28,18200,S. Burke,B. Hedican
