Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 08 '01,,H,W,OT,CHI,28-39-9-6,4,3,2,8,2,5,0,0,28,32,18136,R. Tugnutt,T. Wright
Apr 06 '01,,R,L,,MIN,27-39-9-6,2,3,1,6,0,3,0,0,19,32,18568,J. McLennan,D. Hendrickson
Apr 05 '01,,R,L,,STL,27-38-9-6,1,4,1,3,1,7,0,0,27,40,18381,R. Turek,S. Young
Apr 03 '01,,H,W,,DET,27-37-9-6,2,1,1,5,0,2,0,0,25,36,18136,R. Tugnutt,M. Maneluk
Apr 01 '01,,H,W,,STL,26-37-9-6,2,1,1,8,1,4,0,0,17,30,18136,R. Tugnutt,B. Gardiner
Mar 29 '01,,R,L,,LAK,25-37-9-6,0,3,0,3,0,3,0,1,27,31,15582,F. Potvin,Z. Palffy
Mar 27 '01,,R,L,,CGY,25-36-9-6,0,3,0,2,1,3,0,0,19,29,16455,F. Brathwaite,J. Iginla
Mar 26 '01,,R,L,,EDM,25-35-9-6,2,4,1,1,2,5,0,0,21,29,16563,T. Salo,D. Cleary
Mar 24 '01,,H,W,,CGY,25-34-9-6,6,4,4,8,0,4,0,0,23,29,18136,R. Tugnutt,A. Selivanov
Mar 21 '01,,H,T,OT,VAN,24-34-9-6,1,1,0,6,1,2,0,0,33,34,18136,R. Tugnutt,C. Nielsen
Mar 19 '01,,H,L,,NSH,24-34-8-6,1,2,1,5,1,7,0,0,19,26,18136,T. Vokoun,C. Ronning
Mar 17 '01,,H,T,OT,NYI,24-33-8-6,3,3,0,10,1,5,0,1,32,25,18136,M. Denis,B. Muckalt
Mar 16 '01,,R,W,,ATL,24-33-7-6,3,0,1,6,0,7,1,0,27,34,14131,R. Tugnutt,T. Wright
Mar 14 '01,,H,W,,CGY,23-33-7-6,3,0,2,6,0,3,0,0,23,30,18136,R. Tugnutt,M. Timander
Mar 10 '01,,R,L,,TBL,22-33-7-6,1,4,0,7,3,7,0,0,22,33,17111,K. Weekes,M. St. Louis
Mar 09 '01,,R,W,OT,FLA,22-32-7-6,7,6,1,9,0,5,1,0,34,29,13358,R. Tugnutt,R. Kron
Mar 07 '01,,R,L,,CAR,21-32-7-6,1,2,0,2,1,2,0,0,17,26,9067,A. Irbe,R. Brind'Amour
Mar 01 '01,,R,W,,NSH,21-31-7-6,5,2,0,3,2,7,0,0,33,29,14186,R. Tugnutt,G. Sanderson
Feb 28 '01,,H,W,,PHX,20-31-7-6,5,2,1,9,1,5,0,0,34,27,18136,M. Denis,S. Aubin
Feb 25 '01,,R,W,,ANA,19-31-7-6,5,2,1,3,1,3,0,0,19,25,12308,R. Tugnutt,S. Heinze
Feb 24 '01,,R,L,,LAK,18-31-7-6,1,3,0,5,0,2,0,0,17,32,18118,F. Potvin,B. Smolinski
Feb 21 '01,,R,L,,PHX,18-30-7-6,2,3,0,6,1,2,0,0,33,33,16210,S. Burke,T. Letowski
Feb 20 '01,,R,O,OT,SJS,18-29-7-6,2,3,1,2,1,7,0,0,22,43,17496,E. Nabokov,M. Sturm
Feb 17 '01,,H,O,OT,PIT,18-29-7-5,2,3,0,4,0,4,0,0,34,27,18136,J. Aubin,A. Kovalev
Feb 16 '01,,R,L,,DET,18-29-7-4,2,4,2,4,1,5,0,0,18,39,19995,C. Osgood,V. Kozlov
