Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
08 May '00,,R,L,,NJD,6-6,0,3,0,2,0,4,0,0,6,27,19040,M. Brodeur,P. Sykora
06 May '00,,H,L,,NJD,6-5,3,4,0,2,2,5,0,0,25,32,19477,M. Brodeur,J. Madden
03 May '00,,R,W,,NJD,6-4,3,2,0,1,1,3,0,0,22,36,19040,C. Joseph,T. Kaberle
01 May '00,,R,L,,NJD,5-4,1,5,0,5,2,8,1,1,23,36,18524,M. Brodeur,S. Gomez
29 Apr '00,,H,L,,NJD,5-3,0,1,0,5,0,2,0,0,20,33,19375,M. Brodeur,C. White
27 Apr '00,,H,W,,NJD,5-2,2,1,0,5,0,3,0,0,21,33,19337,C. Joseph,D. Tucker
24 Apr '00,,R,W,,OTT,4-2,4,2,0,4,0,4,0,0,24,38,18500,C. Joseph,S. Berezin
22 Apr '00,,H,W,OT,OTT,3-2,2,1,0,1,0,3,0,0,31,38,19393,C. Joseph,S. Thomas
19 Apr '00,,R,L,,OTT,2-2,1,2,0,4,0,5,0,0,32,22,18500,T. Barrasso,A. Dackell
17 Apr '00,,R,L,,OTT,2-1,3,4,1,5,1,3,0,0,36,15,18500,T. Barrasso,R. Zamuner
15 Apr '00,,H,W,,OTT,2-0,5,1,0,4,1,5,0,0,25,30,19391,C. Joseph,M. Sundin
12 Apr '00,,H,W,,OTT,1-0,2,0,1,5,0,2,0,0,21,30,19330,C. Joseph,D. Tucker
