Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
17 Apr '99,,R,L,,MTL,45-30-7,2,3,0,6,1,3,0,0,27,16,21273,J. Hackett,B. Savage
14 Apr '99,,H,W,OT,NYI,45-29-7,3,2,0,3,1,4,0,0,38,24,18800,C. Joseph,B. Berard
10 Apr '99,,H,W,,FLA,44-29-7,9,1,2,3,0,4,0,0,32,26,18800,G. Healy,S. Thomas
08 Apr '99,,R,L,,OTT,43-29-7,1,3,0,5,1,6,1,0,31,36,18500,R. Tugnutt,D. Alfredsson
07 Apr '99,,H,W,,OTT,43-28-7,4,2,1,5,1,8,1,0,31,29,18800,C. Joseph,Y. Perreault
05 Apr '99,,H,T,OT,STL,42-28-7,2,2,0,1,0,2,0,0,31,28,18800,G. Fuhr,B. Berard
03 Apr '99,,R,W,,CGY,42-28-6,5,1,0,4,1,2,0,0,23,28,17104,C. Joseph,A. Karpovtsev
01 Apr '99,,R,W,,EDM,41-28-6,5,1,3,6,0,6,0,0,23,31,17100,C. Joseph,S. Sullivan
31 Mar '99,,R,W,,VAN,40-28-6,6,5,2,5,1,2,0,0,27,32,16173,G. Healy,Y. Perreault
27 Mar '99,,H,T,OT,BOS,39-28-6,2,2,0,4,1,5,0,0,27,26,18800,B. Dafoe,D. Markov
26 Mar '99,,R,W,,CAR,39-28-5,7,2,1,6,0,7,0,0,27,25,10014,C. Joseph,D. King
24 Mar '99,,H,L,,SJS,38-28-5,5,8,2,6,3,5,0,0,35,27,18800,S. Shields,O. Nolan
22 Mar '99,,H,L,,PHI,38-27-5,1,3,0,6,2,5,0,0,20,28,18800,J. Vanbiesbrouck,D. McGillis
20 Mar '99,,H,W,,NJD,38-26-5,3,1,0,2,1,4,0,0,28,31,18800,C. Joseph,S. Sullivan
17 Mar '99,,H,L,,BOS,37-26-5,1,4,0,4,2,6,0,0,26,29,18800,B. Dafoe,J. Allison
13 Mar '99,,R,L,,MTL,37-25-5,1,2,0,4,2,5,0,0,28,31,21273,J. Hackett,S. Zholtok
11 Mar '99,,R,W,,NYI,37-24-5,2,1,0,4,0,3,0,0,22,42,9654,C. Joseph,D. King
09 Mar '99,,H,W,,TBL,36-24-5,6,1,0,2,0,2,0,0,41,40,18800,C. Joseph,T. Domi
08 Mar '99,,R,L,OT,NYR,35-24-5,2,3,0,3,2,6,0,0,26,35,18200,M. Richter,P. Nedved
06 Mar '99,,R,L,,OTT,35-23-5,1,3,1,5,1,6,0,0,26,30,18500,R. Tugnutt,M. Hossa
04 Mar '99,,R,W,,STL,35-22-5,4,0,0,2,0,2,0,0,9,28,15481,C. Joseph,S. Sullivan
03 Mar '99,,H,L,,NJD,34-22-5,2,5,1,4,0,0,0,0,25,28,18800,M. Brodeur,J. Arnott
27 Feb '99,,H,W,,FLA,34-21-5,4,1,1,3,0,4,0,0,30,23,18800,C. Joseph,M. Johnson
25 Feb '99,,R,W,,NYI,33-21-5,4,1,0,4,1,5,0,0,22,28,8355,G. Healy,S. Berezin
24 Feb '99,,H,T,OT,CAR,32-21-5,2,2,0,4,1,3,0,0,31,31,18460,A. Irbe,A. McCauley
22 Feb '99,,R,L,,WSH,32-21-4,3,4,0,2,1,3,0,0,25,28,11436,O. Kolzig,J. Black
20 Feb '99,,H,W,OT,MTL,32-20-4,3,2,0,5,1,5,0,0,24,30,18800,C. Joseph,S. Thomas
17 Feb '99,,R,W,OT,BUF,31-20-4,3,2,1,4,0,3,0,0,29,27,18595,G. Healy,M. Sundin
15 Feb '99,,R,T,OT,NJD,30-20-4,3,3,0,4,1,3,0,0,31,22,16319,M. Brodeur,G. Valk
13 Feb '99,,H,L,,CHI,30-20-3,2,6,1,5,1,5,0,0,26,27,15726,J. Thibault,D. Gilmour
10 Feb '99,,H,L,,CAR,30-19-3,5,6,0,2,1,4,0,0,29,25,15726,A. Irbe,P. Ranheim
06 Feb '99,,R,W,,NJD,30-18-3,3,2,0,3,0,5,0,0,20,41,18522,C. Joseph,S. Sullivan
