Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '16,,H,O,SO,WPG,48-28-6,3,3,0,0,0,3,0,0,29,31,18449,O. Pavelec,M. Scheifele
Apr 07 '16,video,H,W,,ANA,48-28-5,2,1,0,3,0,3,0,0,31,20,18511,J. Quick,K. Versteeg
Apr 05 '16,,R,W,OT,CGY,47-28-5,5,4,0,3,1,4,0,0,26,23,18438,J. Enroth,J. Carter
Apr 04 '16,video,R,L,,VAN,46-28-5,2,3,0,2,1,4,0,0,42,24,18415,R. Miller,J. McCann
Apr 02 '16,video,H,L,,DAL,46-27-5,2,3,0,2,1,3,0,0,26,39,18230,K. Lehtonen,J. Benn
Mar 31 '16,video,H,W,,CGY,46-26-5,3,0,1,3,0,2,0,0,29,21,18417,J. Quick,J. Carter
Mar 28 '16,video,R,L,,SJS,45-26-5,2,5,1,3,1,2,0,0,32,31,17066,M. Jones,J. Thornton
Mar 26 '16,video,H,W,,EDM,45-25-5,6,4,0,1,1,4,1,0,33,29,18230,J. Quick,T. Lewis
Mar 24 '16,video,R,L,,WPG,44-25-5,1,4,1,3,0,4,0,0,34,24,15294,O. Pavelec,D. Byfuglien
Mar 22 '16,video,R,L,,MIN,44-24-5,1,2,0,2,1,5,0,0,39,18,19018,D. Dubnyk,M. Koivu
Mar 21 '16,video,R,L,,NSH,44-23-5,2,5,0,4,1,2,0,0,30,30,17113,P. Rinne,F. Forsberg
Mar 19 '16,video,H,W,,BOS,44-22-5,2,1,0,2,0,4,0,0,20,28,18373,J. Quick,A. Martinez
Mar 17 '16,video,H,W,OT,NYR,43-22-5,4,3,0,2,0,1,0,0,37,26,18230,J. Quick,A. Kopitar
Mar 15 '16,video,R,W,,DAL,42-22-5,5,2,0,1,1,3,0,0,22,26,18532,J. Enroth,A. Kopitar
Mar 14 '16,video,R,W,,CHI,41-22-5,5,0,0,2,0,6,0,0,25,32,22170,J. Quick,K. Versteeg
Mar 12 '16,video,H,O,OT,NJD,40-22-5,1,2,0,5,0,1,0,0,23,24,18412,K. Kinkaid,J. Moore
Mar 09 '16,video,H,W,OT,WSH,40-22-4,4,3,1,3,1,1,0,0,30,32,18324,J. Quick,J. Carter
Mar 07 '16,video,H,W,,VAN,39-22-4,5,1,1,2,0,5,0,0,29,22,18230,J. Quick,A. Kopitar
Mar 05 '16,video,H,L,,ANA,38-22-4,2,3,2,6,2,2,0,0,34,22,18230,F. Andersen,J. Silfverberg
Mar 03 '16,video,H,W,,MTL,38-21-4,3,2,0,4,0,2,0,0,31,15,18230,J. Quick,D. King
Feb 28 '16,video,R,L,,ANA,37-21-4,2,4,1,4,3,5,0,0,29,29,17174,J. Gibson,C. Perry
Feb 27 '16,,H,W,,BUF,37-20-4,2,0,0,2,0,3,0,0,35,23,18230,J. Enroth,T. Pearson
Feb 25 '16,video,H,W,,EDM,36-20-4,2,1,0,1,0,1,0,0,36,27,18230,J. Quick,D. King
Feb 23 '16,video,H,W,,CGY,35-20-4,2,1,1,4,1,2,0,0,37,23,18230,J. Quick,A. Kopitar
Feb 20 '16,video,R,W,OT,NSH,34-20-4,2,1,0,2,1,6,0,0,30,34,17369,J. Quick,T. Pearson
Feb 18 '16,video,R,O,OT,STL,33-20-4,1,2,1,6,1,6,0,0,35,32,18923,B. Elliott,J. Schwartz
Feb 16 '16,video,R,L,,WSH,33-20-3,1,3,0,3,0,5,1,0,40,32,18506,P. Grubauer,E. Kuznetsov
Feb 14 '16,video,R,L,,NJD,33-19-3,0,1,0,1,1,3,0,0,28,18,16514,K. Kinkaid,J. Blandisi
Feb 12 '16,video,R,W,OT,NYR,33-18-3,5,4,1,2,1,1,0,0,34,28,18006,P. Budaj,T. Pearson
Feb 11 '16,video,R,L,,NYI,32-18-3,2,5,0,3,1,4,0,1,30,30,13643,T. Greiss,A. Lee
Feb 09 '16,video,R,W,,BOS,32-17-3,9,2,3,3,1,3,0,0,57,37,17565,J. Quick,A. Andreoff
Feb 04 '16,video,H,L,,ANA,31-17-3,2,4,1,2,1,5,0,0,25,24,18230,J. Gibson,R. Garbutt
Feb 02 '16,video,R,W,,ARI,31-16-3,6,2,3,7,0,5,0,0,35,26,12261,J. Quick,M. Gaborik
Jan 27 '16,video,H,L,,COL,30-16-3,3,4,0,5,1,6,1,0,38,19,18230,C. Pickard,N. MacKinnon
Jan 24 '16,video,R,W,OT,SJS,30-15-3,3,2,1,4,0,4,0,0,32,32,17562,J. Enroth,M. Gaborik
Jan 23 '16,video,R,L,,ARI,29-15-3,2,3,0,2,1,4,0,0,28,24,14195,L. Domingue,J. Martinook
Jan 21 '16,video,H,L,,MIN,29-14-3,0,3,0,1,1,2,0,1,32,28,18230,D. Kuemper,Z. Parise
Jan 19 '16,video,H,W,,DAL,29-13-3,3,2,1,2,0,2,0,0,29,29,18230,J. Quick,M. Lucic
Jan 17 '16,video,R,W,,ANA,28-13-3,3,2,1,2,0,3,0,0,26,32,17227,J. Quick,A. Kopitar
Jan 16 '16,video,H,L,,OTT,27-13-3,3,5,1,3,1,4,0,0,33,23,18230,C. Anderson,M. Zibanejad
Jan 11 '16,video,H,W,,DET,27-12-3,4,2,2,3,0,2,0,0,31,27,18230,J. Quick,A. Martinez
Jan 09 '16,video,H,O,SO,STL,26-12-3,1,1,0,4,0,2,0,0,27,16,18413,B. Elliott,T. Brouwer
Jan 07 '16,video,H,W,,TOR,26-12-2,2,1,0,2,1,4,0,0,41,26,18230,J. Quick,J. Carter
Jan 04 '16,video,R,L,,COL,25-12-2,1,4,1,5,3,5,0,0,31,33,15202,S. Varlamov,T. Barrie
Jan 02 '16,video,H,W,,PHI,25-11-2,2,1,1,3,1,4,0,0,32,30,18230,J. Quick,D. Doughty
Dec 31 '15,video,R,W,,CGY,24-11-2,4,1,1,1,0,4,0,0,24,24,19289,J. Quick,M. Lucic
Dec 29 '15,video,R,W,,EDM,23-11-2,5,2,1,2,0,2,0,0,33,44,16839,J. Quick,T. Toffoli
Dec 28 '15,video,R,W,,VAN,22-11-2,5,0,1,3,0,4,0,0,38,27,18570,J. Quick,T. Toffoli
Dec 26 '15,video,R,W,OT,ARI,21-11-2,4,3,2,6,3,6,0,0,33,27,15277,J. Quick,A. Kopitar
Dec 22 '15,video,H,L,,SJS,20-11-2,3,5,0,3,2,4,0,0,36,23,18493,M. Jones,J. Pavelski
Dec 19 '15,video,R,L,,TOR,20-10-2,0,5,0,1,0,0,0,0,26,34,19362,J. Bernier,L. Komarov
Dec 17 '15,video,R,W,,MTL,20-9-2,3,0,0,2,0,3,0,0,20,45,21288,J. Quick,D. Doughty
Dec 14 '15,video,R,L,,OTT,19-9-2,3,5,1,3,0,4,0,0,36,21,17829,C. Anderson,M. Hoffman
Dec 12 '15,video,R,O,OT,BUF,19-8-2,1,2,0,0,1,2,0,0,21,30,18133,L. Ullmark,R. O'Reilly
Dec 11 '15,video,R,W,SO,PIT,19-8-1,2,2,0,2,0,3,0,0,40,42,18489,J. Quick,M. Gaborik
Dec 08 '15,video,R,W,OT,CBJ,18-8-1,3,2,0,3,1,2,0,0,41,23,15633,J. Quick,A. Martinez
Dec 06 '15,video,H,W,,TBL,17-8-1,3,1,0,3,0,6,0,0,28,25,18230,J. Quick,B. McNabb
Dec 05 '15,video,H,W,,PIT,16-8-1,5,3,1,3,0,2,0,0,37,20,18230,J. Quick,J. Muzzin
Dec 01 '15,video,H,W,OT,VAN,15-8-1,2,1,1,6,1,4,0,0,40,16,18230,J. Quick,A. Kopitar
Nov 28 '15,video,H,W,OT,CHI,14-8-1,3,2,0,1,1,1,0,0,36,22,18482,J. Quick,M. Gaborik
Nov 25 '15,video,R,O,SO,TBL,13-8-1,1,1,0,0,0,3,0,0,38,30,19092,B. Bishop,V. Filppula
Nov 23 '15,video,R,W,,FLA,13-8-0,3,1,0,4,1,5,0,0,32,34,10997,J. Quick,A. Martinez
Nov 22 '15,video,R,L,,CAR,12-8-0,3,4,1,3,2,6,0,0,29,29,10154,C. Ward,J. Faulk
Nov 20 '15,video,R,L,,DET,12-7-0,2,3,0,4,1,5,1,0,37,29,20027,P. Mrazek,D. Larkin
Nov 17 '15,video,R,W,SO,PHI,12-6-0,2,2,1,2,1,5,0,0,40,38,18846,J. Quick,A. Kopitar
Nov 14 '15,video,H,W,,EDM,11-6-0,4,3,0,4,0,3,0,0,28,25,18230,J. Quick,N. Shore
Nov 12 '15,video,H,W,,NYI,10-6-0,2,1,1,3,0,3,0,0,22,32,18230,J. Enroth,M. Lucic
Nov 10 '15,video,H,L,,ARI,9-6-0,2,3,1,2,0,3,0,0,35,25,18230,M. Smith,B. Richardson
Nov 07 '15,video,H,W,,FLA,9-5-0,4,1,1,1,0,3,0,0,35,19,18230,J. Quick,D. Doughty
Nov 05 '15,video,H,L,,CBJ,8-5-0,2,3,1,4,1,4,0,0,33,25,18230,S. Bobrovsky,G. Campbell
Nov 03 '15,video,R,W,,STL,8-4-0,3,0,1,5,0,4,0,0,34,24,17529,J. Enroth,J. Carter
Nov 02 '15,video,R,L,,CHI,7-4-0,2,4,0,2,0,1,0,1,35,26,21534,C. Crawford,T. Teravainen
Oct 31 '15,video,H,W,OT,NSH,7-3-0,4,3,1,3,2,3,0,0,29,34,18230,J. Quick,J. Carter
Oct 27 '15,video,R,W,,WPG,6-3-0,4,1,0,1,0,1,0,0,32,25,15294,J. Quick,M. Lucic
Oct 25 '15,video,R,W,,EDM,5-3-0,3,2,1,2,1,2,0,0,34,28,16839,J. Quick,T. Pearson
Oct 23 '15,video,H,W,,CAR,4-3-0,3,0,1,2,0,4,0,0,28,40,18230,J. Quick,T. Toffoli
Oct 22 '15,video,R,W,,SJS,3-3-0,4,1,2,4,0,5,0,0,29,40,16797,J. Enroth,M. Lucic
Oct 18 '15,video,H,W,,COL,2-3-0,2,1,0,4,1,6,0,0,40,23,18230,J. Quick,T. Toffoli
Oct 16 '15,video,H,W,OT,MIN,1-3-0,2,1,1,4,1,5,0,0,37,26,18230,J. Quick,A. Kopitar
Oct 13 '15,video,H,L,,VAN,0-3-0,0,3,0,3,0,4,0,0,15,26,18230,R. Miller,A. Cracknell
