Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 14 '09,,H,L,OT,CAR,7-4,2,3,0,4,0,2,0,0,36,37,17565,C. Ward,S. Walker
May 12 '09,,R,W,,CAR,7-3,4,2,0,2,0,3,0,0,19,33,18680,T. Thomas,M. Savard
May 10 '09,,H,W,,CAR,6-3,4,0,1,9,0,5,0,0,40,19,17565,T. Thomas,M. Recchi
May 08 '09,,R,L,,CAR,5-3,1,4,1,3,2,4,0,0,21,31,18878,C. Ward,J. Jokinen
May 06 '09,,R,L,OT,CAR,5-2,2,3,0,2,1,3,0,0,23,41,18680,C. Ward,J. Jokinen
May 03 '09,,H,L,,CAR,5-1,0,3,0,4,0,1,0,1,36,25,17565,C. Ward,J. Corvo
May 01 '09,,H,W,,CAR,5-0,4,1,0,3,0,1,0,0,24,27,17565,T. Thomas,M. Savard
Apr 22 '09,,R,W,,MTL,4-0,4,1,0,6,0,2,0,0,30,27,21273,T. Thomas,D. Krejci
Apr 20 '09,,R,W,,MTL,3-0,4,2,0,1,0,3,0,0,30,25,21273,T. Thomas,M. Ryder
Apr 18 '09,,H,W,,MTL,2-0,5,1,3,5,0,1,0,0,31,31,17565,T. Thomas,C. Kobasew
Apr 16 '09,,H,W,,MTL,1-0,4,2,1,4,0,2,0,0,39,28,17565,T. Thomas,Z. Chara
