Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '16,video,R,L,,NYR,41-30-11,2,3,1,4,0,2,0,0,33,20,18006,A. Raanta,O. Lindberg
Apr 07 '16,video,R,L,,BOS,41-29-11,2,5,0,4,1,4,0,0,15,34,17565,T. Rask,T. Krug
Apr 06 '16,video,H,W,,PHI,41-28-11,3,0,0,4,0,4,1,0,26,30,20027,J. Howard,D. Helm
Apr 02 '16,video,R,W,,TOR,40-28-11,3,2,1,3,0,3,0,0,26,34,19371,J. Howard,K. Quincey
Apr 01 '16,,H,W,,MIN,39-28-11,3,2,1,2,0,1,0,0,29,22,20027,J. Howard,R. Sheahan
Mar 29 '16,video,R,L,,MTL,38-28-11,3,4,3,5,1,4,0,0,42,27,21288,M. Condon,M. Pacioretty
Mar 28 '16,,H,W,,BUF,38-27-11,3,2,1,5,0,3,0,0,29,20,20027,J. Howard,L. Glendening
Mar 26 '16,video,H,L,,PIT,37-27-11,2,7,1,2,2,5,0,0,23,41,20027,M. Fleury,C. Hagelin
Mar 24 '16,video,H,W,,MTL,37-26-11,4,3,1,4,0,1,0,0,40,29,20027,P. Mrazek,A. Mantha
Mar 22 '16,video,R,L,,TBL,36-26-11,2,6,1,1,1,4,0,0,25,34,19092,B. Bishop,S. Stamkos
Mar 19 '16,video,R,W,,FLA,36-25-11,5,3,2,3,0,3,0,0,30,26,20817,J. Howard,L. Glendening
Mar 17 '16,video,R,W,,CBJ,35-25-11,3,1,0,3,1,3,0,0,22,28,14415,J. Howard,H. Zetterberg
Mar 15 '16,video,R,L,,PHI,34-25-11,3,4,0,2,0,6,0,0,37,46,19806,S. Mason,S. Gostisbehere
Mar 13 '16,video,H,L,,TOR,34-24-11,0,1,0,3,0,2,0,0,38,27,20027,J. Bernier,M. Grabner
Mar 12 '16,video,H,W,OT,NYR,34-23-11,3,2,1,4,1,3,0,0,43,25,20027,P. Mrazek,D. Helm
Mar 10 '16,video,H,W,,WPG,33-23-11,3,2,0,3,0,4,0,0,35,25,20027,P. Mrazek,J. Abdelkader
