Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 08 '07,,R,W,SO,NJD,40-30-12,2,2,0,4,0,3,0,0,27,24,18111,W. Dubielewicz,
Apr 07 '07,,R,W,,PHI,39-30-12,4,2,3,9,1,2,0,1,32,30,19412,W. Dubielewicz,
Apr 05 '07,,H,W,,TOR,38-30-12,5,2,1,1,0,3,0,0,27,30,14352,W. Dubielewicz,
Apr 03 '07,,H,W,SO,NYR,37-30-12,2,2,0,3,0,5,0,1,34,38,15591,W. Dubielewicz,
Mar 31 '07,,H,L,,OTT,36-30-12,2,5,1,8,0,7,0,0,23,47,15598,M. Gerber,
Mar 30 '07,,R,L,,BUF,36-29-12,4,6,3,8,3,7,0,2,29,30,18690,R. Miller,
Mar 27 '07,,H,L,,NJD,36-28-12,2,3,1,2,2,3,0,0,25,36,13337,M. Brodeur,
Mar 25 '07,,H,O,OT,NYR,36-27-12,1,2,1,9,1,7,0,0,35,34,16234,H. Lundqvist,M. Nylander
Mar 24 '07,,R,W,,PHI,36-27-11,4,3,1,6,0,3,0,0,34,21,19422,R. DiPietro,
Mar 22 '07,,H,W,,PIT,35-27-11,3,1,1,4,0,6,0,0,32,36,14574,R. DiPietro,
Mar 20 '07,,R,O,OT,TBL,34-27-11,3,4,0,2,1,6,1,0,24,40,19916,J. Holmqvist,F. Kuba
Mar 17 '07,,R,L,,FLA,34-27-10,5,8,3,4,0,1,0,0,33,35,17078,E. Belfour,
Mar 15 '07,,R,L,,OTT,34-26-10,2,5,1,3,0,4,0,0,30,36,19989,R. Emery,
Mar 13 '07,,R,L,,MTL,34-25-10,3,5,0,4,1,8,0,0,27,40,21273,D. Aebischer,
Mar 10 '07,,H,W,,WSH,34-24-10,5,2,1,4,0,2,0,0,29,34,15764,R. DiPietro,
Mar 08 '07,,H,L,,NYR,33-24-10,1,2,0,6,2,8,0,0,31,30,16234,H. Lundqvist,
Mar 05 '07,,R,O,SO,NYR,33-23-10,1,1,1,4,0,7,0,0,30,57,18200,H. Lundqvist,
Mar 03 '07,,R,W,,WSH,33-23-9,6,2,3,6,1,7,0,0,26,29,16453,R. DiPietro,
Mar 01 '07,,H,O,OT,STL,32-23-9,2,3,1,1,1,5,0,0,27,39,12263,C. Sanford,L. Stempniak
Feb 27 '07,,H,W,OT,PHI,32-23-8,6,5,1,2,0,3,0,0,39,34,11443,R. DiPietro,T. Hunter
Feb 24 '07,,H,W,,MTL,31-23-8,3,2,0,3,1,3,0,0,31,22,16234,R. DiPietro,
Feb 22 '07,,H,W,SO,TOR,30-23-8,2,2,1,5,0,2,0,0,30,29,11759,R. DiPietro,
Feb 19 '07,,H,W,,PIT,29-23-8,6,5,1,3,2,5,0,0,30,30,15472,R. DiPietro,
Feb 17 '07,,H,L,,NJD,28-23-8,0,2,0,4,1,4,0,0,26,30,15223,M. Brodeur,
Feb 15 '07,,H,W,,BOS,28-22-8,4,1,0,2,1,3,0,0,38,25,10079,R. DiPietro,
Feb 13 '07,,R,W,SO,TOR,27-22-8,2,2,0,1,1,2,0,0,20,41,19600,R. DiPietro,
Feb 10 '07,,R,O,SO,BOS,26-22-8,3,3,1,4,2,8,0,0,34,28,16854,T. Thomas,
Feb 08 '07,,R,L,,NJD,26-22-7,0,2,0,2,0,4,0,1,25,37,10110,M. Brodeur,
Feb 07 '07,,H,W,,PHI,26-21-7,2,0,0,3,0,2,0,0,37,27,10229,R. DiPietro,
Feb 04 '07,,R,O,SO,WSH,25-21-7,1,1,0,5,0,4,1,0,32,31,12508,O. Kolzig,
Feb 03 '07,,R,W,,MTL,25-21-6,4,2,1,4,0,4,0,0,27,30,21273,R. DiPietro,
Feb 01 '07,,R,W,,ATL,24-21-6,5,2,1,4,0,6,0,0,31,32,13543,M. Dunham,
Jan 30 '07,,H,O,OT,DET,23-21-6,3,4,0,2,2,7,1,0,19,35,12322,D. Hasek,H. Zetterberg
Jan 27 '07,,H,W,,BUF,23-21-5,5,3,0,5,1,4,0,0,31,30,15218,R. DiPietro,
Jan 26 '07,,R,O,OT,ATL,22-21-5,4,5,0,2,0,5,1,0,33,33,18089,K. Lehtonen,I. Kovalchuk
Jan 18 '07,,R,W,,PHI,22-21-4,4,2,2,7,1,5,0,0,36,31,19118,R. DiPietro,
Jan 16 '07,,R,L,,PIT,21-21-4,2,5,0,8,2,8,1,0,33,22,16958,M. Fleury,
Jan 15 '07,,H,L,,TBL,21-20-4,3,4,2,4,2,5,0,0,36,24,15426,J. Holmqvist,
