Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 27 '13,video,R,W,,OTT,23-22-3,2,1,0,2,0,5,0,0,25,44,20232,S. Mason,J. Voracek
Apr 25 '13,video,H,W,,NYI,22-22-3,2,1,1,3,0,1,0,0,30,22,19798,I. Bryzgalov,O. Lauridsen
Apr 23 '13,video,H,W,,BOS,21-22-3,5,2,0,3,0,3,0,0,29,41,19717,S. Mason,O. Lauridsen
Apr 20 '13,video,R,W,,CAR,20-22-3,5,3,0,4,0,3,0,0,38,29,18112,S. Mason,W. Simmonds
Apr 18 '13,video,H,L,,NJD,19-22-3,0,3,0,2,0,3,0,0,23,31,19727,M. Brodeur,R. Carter
Apr 16 '13,video,H,W,,NYR,19-21-3,4,2,1,2,0,5,0,0,22,40,19706,S. Mason,K. Timonen
Apr 15 '13,video,R,W,,MTL,18-21-3,7,3,2,6,2,6,0,0,33,28,21273,I. Bryzgalov,S. Hartnell
Apr 13 '13,video,R,L,,BUF,17-21-3,0,1,0,3,0,1,0,0,29,21,19070,J. Enroth,C. Ehrhoff
Apr 11 '13,video,H,L,,OTT,17-20-3,1,3,0,2,1,6,1,0,25,34,19598,R. Lehner,C. Greening
Apr 09 '13,video,R,L,,NYI,17-19-3,1,4,0,2,0,1,0,0,27,32,13888,E. Nabokov,M. Grabner
Apr 06 '13,video,R,L,,WPG,17-18-3,1,4,0,3,0,3,0,0,31,25,15004,O. Pavelec,K. Wellwood
Apr 04 '13,video,R,W,,TOR,17-17-3,5,3,0,3,0,1,0,0,31,28,19619,I. Bryzgalov,J. Rosehill
Apr 03 '13,video,H,W,,MTL,16-17-3,5,3,0,3,0,3,0,0,34,17,19882,I. Bryzgalov,E. Gustafsson
Mar 31 '13,video,H,W,OT,WSH,15-17-3,5,4,1,4,2,7,0,0,34,29,19681,I. Bryzgalov,R. Fedotenko
Mar 30 '13,video,H,W,,BOS,14-17-3,3,1,1,1,0,2,0,0,22,34,19997,I. Bryzgalov,M. Read
Mar 28 '13,video,H,O,SO,NYI,13-17-3,3,3,2,2,0,5,0,0,36,36,19906,E. Nabokov,J. Bailey
Mar 26 '13,video,H,L,,NYR,13-17-2,2,5,1,1,1,3,0,0,34,31,19961,H. Lundqvist,D. Stepan
Mar 24 '13,video,R,O,OT,PIT,13-16-2,1,2,1,1,1,3,0,0,28,35,18662,M. Fleury,T. Kennedy
Mar 18 '13,video,R,L,,TBL,13-16-1,2,4,0,4,0,4,0,0,30,27,19204,A. Lindback,T. Purcell
Mar 15 '13,video,H,W,SO,NJD,13-15-1,1,1,0,4,0,5,0,0,22,28,19971,I. Bryzgalov,C. Giroux
Mar 13 '13,video,R,L,,NJD,12-15-1,2,5,1,4,1,6,0,1,25,32,17625,J. Hedberg,I. Kovalchuk
Mar 10 '13,video,H,W,,BUF,12-14-1,3,2,2,6,0,3,1,1,28,20,19687,I. Bryzgalov,C. Giroux
Mar 09 '13,video,R,L,,BOS,11-14-1,0,3,0,3,1,2,0,0,23,28,17565,T. Rask,T. Seguin
Mar 07 '13,video,H,L,,PIT,11-13-1,4,5,2,4,1,3,0,0,32,22,19997,T. Vokoun,C. Kunitz
Mar 05 '13,video,R,L,,NYR,11-12-1,2,4,2,3,1,4,0,0,25,20,17200,H. Lundqvist,R. Nash
Mar 02 '13,video,H,W,,OTT,11-11-1,2,1,0,5,0,5,0,0,41,34,19959,I. Bryzgalov,W. Simmonds
Feb 27 '13,video,H,W,,WSH,10-11-1,4,1,2,3,0,3,0,0,32,24,19904,I. Bryzgalov,W. Simmonds
Feb 25 '13,video,H,L,,TOR,9-11-1,2,4,1,6,0,3,0,0,25,22,19645,B. Scrivens,M. Grabovski
Feb 23 '13,video,H,W,,WPG,9-10-1,5,3,3,6,0,4,0,0,39,37,19933,I. Bryzgalov,W. Simmonds
Feb 21 '13,video,H,L,,FLA,8-10-1,2,5,0,2,1,3,0,0,34,26,19605,S. Clemmensen,J. Huberdeau
Feb 20 '13,video,R,W,,PIT,8-9-1,6,5,1,6,2,7,0,0,32,32,18650,I. Bryzgalov,J. Voracek
Feb 18 '13,video,R,W,,NYI,7-9-1,7,0,2,4,0,5,0,0,25,19,16170,I. Bryzgalov,C. Giroux
Feb 16 '13,video,R,L,,MTL,6-9-1,1,4,0,4,0,4,0,0,19,29,21273,P. Budaj,D. Desharnais
Feb 15 '13,video,R,L,,NJD,6-8-1,3,5,1,1,0,1,0,0,28,19,17625,M. Brodeur,D. Clarkson
Feb 12 '13,video,R,W,,WPG,6-7-1,3,2,1,4,0,3,0,0,23,26,15004,I. Bryzgalov,T. McGinn
Feb 11 '13,video,R,L,,TOR,5-7-1,2,5,0,3,0,5,0,0,46,24,19253,J. Reimer,M. Frattin
Feb 09 '13,video,H,W,OT,CAR,5-6-1,4,3,0,3,0,3,0,0,32,33,19691,I. Bryzgalov,D. Briere
Feb 07 '13,video,H,O,SO,FLA,4-6-1,2,2,1,4,1,4,0,0,32,24,19616,J. Theodore,J. Huberdeau
Feb 05 '13,video,H,W,,TBL,4-6-0,2,1,0,2,0,4,0,0,24,22,19616,I. Bryzgalov,T. Sestito
Feb 02 '13,video,H,W,,CAR,3-6-0,5,3,3,3,1,6,0,0,24,42,19691,I. Bryzgalov,M. Knuble
Feb 01 '13,video,R,L,,WSH,2-6-0,2,3,0,3,0,5,0,0,31,26,18506,B. Holtby,W. Wolski
Jan 29 '13,video,R,L,,NYR,2-5-0,1,2,1,6,1,2,0,0,27,28,17200,H. Lundqvist,R. Callahan
Jan 27 '13,video,R,L,,TBL,2-4-0,1,5,0,6,2,5,0,0,25,26,19204,A. Lindback,E. Brewer
Jan 26 '13,video,R,W,,FLA,2-3-0,7,1,2,7,0,4,0,0,26,31,19311,I. Bryzgalov,M. Read
Jan 24 '13,video,H,W,,NYR,1-3-0,2,1,1,3,1,4,0,0,33,19,19596,I. Bryzgalov,J. Voracek
Jan 22 '13,video,R,L,,NJD,0-3-0,0,3,0,6,1,7,0,1,24,26,17625,M. Brodeur,T. Zajac
Jan 20 '13,video,R,L,,BUF,0-2-0,2,5,1,4,3,6,0,0,29,41,19070,R. Miller,T. Myers
Jan 19 '13,video,H,L,,PIT,0-1-0,1,3,0,5,2,3,0,0,27,27,19994,M. Fleury,J. Neal
