Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '11,video,R,L,,FLA,48-23-11,0,1,0,1,0,2,0,0,28,23,18371,T. Vokoun,B. Thomas
Apr 06 '11,video,H,W,,FLA,48-22-11,5,2,2,4,1,4,0,0,25,33,18398,S. Varlamov,S. Collins
Apr 05 '11,video,R,W,SO,TOR,47-22-11,2,2,1,3,1,2,0,0,41,21,19509,M. Neuvirth,M. Knuble
Apr 02 '11,video,H,W,OT,BUF,46-22-11,5,4,2,2,1,2,0,0,35,38,18398,M. Neuvirth,A. Ovechkin
Mar 31 '11,video,H,W,OT,CBJ,45-22-11,4,3,0,1,0,2,0,0,33,23,18398,M. Neuvirth,J. Chimera
Mar 29 '11,video,H,O,SO,CAR,44-22-11,2,2,0,3,1,5,0,0,40,26,18398,C. Ward,J. Skinner
Mar 26 '11,video,R,W,,MTL,44-22-10,2,0,0,4,0,3,0,0,33,18,21273,B. Holtby,M. Sturm
Mar 25 '11,video,R,L,,OTT,43-22-10,0,2,0,3,0,3,0,0,31,23,18329,C. Anderson,C. Greening
Mar 22 '11,video,R,W,SO,PHI,43-21-10,4,4,1,2,0,3,0,0,23,33,19893,M. Neuvirth,A. Semin
Mar 18 '11,video,R,W,,NJD,42-21-10,3,0,0,0,0,4,0,0,12,33,17625,M. Neuvirth,J. Schultz
Mar 16 '11,video,R,L,,DET,41-21-10,2,3,0,4,1,2,0,0,28,35,20066,J. Howard,H. Zetterberg
Mar 15 '11,video,R,W,,MTL,41-20-10,4,2,2,5,0,3,0,0,41,26,21273,B. Holtby,M. Johansson
Mar 13 '11,video,H,W,OT,CHI,40-20-10,4,3,1,2,1,4,1,0,42,30,18398,B. Holtby,M. Knuble
Mar 11 '11,video,H,W,,CAR,39-20-10,2,1,0,2,0,5,0,0,26,41,18398,B. Holtby,M. Hendricks
Mar 09 '11,video,H,W,,EDM,38-20-10,5,0,2,5,0,4,0,0,36,22,18398,B. Holtby,A. Ovechkin
Mar 07 '11,video,R,W,SO,TBL,37-20-10,1,1,0,3,1,4,0,0,30,28,16835,B. Holtby,A. Ovechkin
Mar 06 '11,video,R,W,OT,FLA,36-20-10,3,2,0,1,1,6,0,0,25,34,15685,M. Neuvirth,A. Semin
Mar 03 '11,video,H,W,,STL,35-20-10,3,2,0,1,0,3,0,0,30,27,18398,M. Neuvirth,J. Arnott
Mar 01 '11,video,H,W,OT,NYI,34-20-10,2,1,0,2,0,4,0,0,42,29,18398,M. Neuvirth,A. Ovechkin
Feb 26 '11,video,R,W,,NYI,33-20-10,3,2,0,2,0,4,0,0,22,31,16250,M. Neuvirth,A. Semin
Feb 25 '11,video,H,L,,NYR,32-20-10,0,6,0,5,2,4,0,0,35,28,18398,H. Lundqvist,S. Eminger
Feb 21 '11,video,R,W,,PIT,32-19-10,1,0,1,3,0,3,0,0,24,39,18263,M. Neuvirth,A. Ovechkin
Feb 20 '11,video,R,W,,BUF,31-19-10,2,1,1,5,1,2,0,0,39,29,18690,S. Varlamov,M. Johansson
Feb 17 '11,video,R,L,,SJS,30-19-10,2,3,1,1,1,2,0,1,25,28,17562,A. Niemi,D. Heatley
Feb 16 '11,video,R,W,,ANA,30-18-10,7,6,0,2,1,2,0,1,31,21,15579,M. Neuvirth,A. Semin
Feb 14 '11,video,R,L,,PHX,29-18-10,2,3,0,5,1,3,0,0,31,18,13856,I. Bryzgalov,V. Fiddler
Feb 12 '11,video,H,L,,LAK,29-17-10,1,4,0,4,0,1,0,0,23,28,18398,J. Bernier,A. Loktionov
Feb 08 '11,video,H,L,,SJS,29-16-10,0,2,0,2,0,1,0,0,25,36,18398,A. Niemi,L. Couture
Feb 06 '11,video,H,W,,PIT,29-15-10,3,0,0,4,0,2,1,0,24,22,18398,M. Neuvirth,B. Laich
Feb 04 '11,video,R,W,,TBL,28-15-10,5,2,1,4,1,4,0,0,36,25,20216,S. Varlamov,A. Ovechkin
Feb 01 '11,video,H,O,SO,MTL,27-15-10,2,2,1,3,0,6,0,0,29,38,18398,C. Price,B. Gionta
Jan 26 '11,video,R,L,,ATL,27-15-9,0,1,0,3,0,2,0,0,36,24,14513,O. Pavelec,N. Antropov
Jan 24 '11,video,H,O,SO,NYR,27-14-9,1,1,0,2,0,2,0,0,23,29,18398,M. Biron,A. Anisimov
Jan 22 '11,video,R,W,,TOR,27-14-8,4,1,0,2,0,3,0,0,31,36,19554,B. Holtby,A. Ovechkin
Jan 20 '11,video,R,W,,NYI,26-14-8,2,1,0,2,0,6,0,0,24,25,9119,B. Holtby,N. Backstrom
Jan 18 '11,video,R,O,OT,PHI,25-14-8,2,3,0,0,0,1,0,0,25,30,19824,S. Bobrovsky,A. Meszaros
Jan 16 '11,video,H,W,,OTT,25-14-7,3,1,1,2,0,2,0,0,26,23,18398,M. Neuvirth,J. Carlson
Jan 14 '11,video,H,L,,VAN,24-14-7,2,4,0,3,1,3,0,0,27,35,18398,R. Luongo,D. Sedin
Jan 12 '11,video,R,L,,TBL,24-13-7,0,3,0,2,0,6,0,0,23,38,18135,D. Roloson,D. Moore
Jan 11 '11,video,R,O,OT,FLA,24-12-7,3,4,0,5,3,6,0,0,33,41,14790,T. Vokoun,D. Wideman
Jan 08 '11,video,H,W,,FLA,24-12-6,3,2,1,3,0,4,0,0,27,27,18398,S. Varlamov,A. Ovechkin
Jan 04 '11,video,H,O,OT,TBL,23-12-6,0,1,0,3,0,3,0,0,34,38,18398,D. Roloson,M. St. Louis
