Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 22 '17,video,R,L,,NSH,10-7,3,6,0,4,0,3,0,0,41,18,17352,P. Rinne,C. Sissons
May 20 '17,video,H,L,,NSH,10-6,1,3,0,4,1,2,0,0,33,29,17307,P. Rinne,P. Aberg
May 18 '17,video,R,W,OT,NSH,10-5,3,2,0,2,0,5,0,0,37,34,17423,J. Gibson,C. Perry
May 16 '17,video,R,L,,NSH,9-5,1,2,1,2,1,4,0,0,20,40,17338,P. Rinne,R. Josi
May 14 '17,video,H,W,,NSH,9-4,5,3,1,2,0,3,0,0,27,33,17174,J. Gibson,N. Ritchie
May 12 '17,video,H,L,OT,NSH,8-4,2,3,0,4,0,5,0,0,29,46,17174,P. Rinne,J. Neal
May 10 '17,video,H,W,,EDM,8-3,2,1,0,1,0,1,0,0,30,24,17407,J. Gibson,N. Ritchie
May 07 '17,video,R,L,,EDM,7-3,1,7,0,3,2,7,0,0,35,35,18347,C. Talbot,L. Draisaitl
May 05 '17,video,H,W,OT,EDM,7-2,4,3,0,4,1,3,0,0,64,38,17358,J. Gibson,C. Perry
May 03 '17,video,R,W,OT,EDM,6-2,4,3,0,4,1,3,0,0,39,32,18347,J. Gibson,J. Silfverberg
Apr 30 '17,video,R,W,,EDM,5-2,6,3,0,4,0,3,0,0,28,27,18347,J. Gibson,C. Wagner
Apr 28 '17,video,H,L,,EDM,4-2,1,2,1,4,1,4,0,0,40,23,17174,C. Talbot,P. Maroon
Apr 26 '17,video,H,L,,EDM,4-1,3,5,1,3,2,5,0,0,36,32,17174,C. Talbot,A. Larsson
Apr 19 '17,video,R,W,,CGY,4-0,3,1,0,2,1,3,0,0,25,37,19289,J. Gibson,N. Thompson
Apr 17 '17,video,R,W,OT,CGY,3-0,5,4,0,0,3,5,0,0,27,32,19289,J. Bernier,C. Perry
Apr 15 '17,video,H,W,,CGY,2-0,3,2,1,4,1,3,0,1,29,37,17271,J. Gibson,R. Getzlaf
Apr 13 '17,video,H,W,,CGY,1-0,3,2,2,7,1,5,0,0,41,32,17174,J. Gibson,J. Silfverberg
