Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 03 '01,,R,L,,STL,4-6,1,4,0,3,1,3,0,0,33,33,19994,R. Turek,K. Tkachuk
May 01 '01,,R,L,OT,STL,4-5,2,3,1,3,0,4,0,0,27,48,19967,R. Turek,C. Stillman
Apr 29 '01,,H,L,,STL,4-4,1,2,0,5,0,5,0,1,29,24,17001,R. Turek,S. Young
Apr 27 '01,,H,L,,STL,4-3,2,4,0,6,0,4,0,0,23,21,17001,R. Turek,M. Reasoner
Apr 21 '01,,R,W,,EDM,4-2,3,1,0,3,0,5,0,0,26,21,17100,E. Belfour,J. Nieuwendyk
Apr 19 '01,,H,W,OT,EDM,3-2,4,3,0,4,1,3,0,0,34,18,17001,E. Belfour,K. Muller
Apr 17 '01,,R,L,OT,EDM,2-2,1,2,0,6,1,7,0,0,35,32,17100,T. Salo,M. Comrie
Apr 15 '01,,R,W,OT,EDM,2-1,3,2,1,3,0,4,0,0,40,28,17100,E. Belfour,B. Hogue
Apr 14 '01,,H,L,,EDM,1-1,3,4,2,6,3,10,0,0,25,31,17001,T. Salo,A. Carter
Apr 11 '01,,H,W,OT,EDM,1-0,2,1,1,4,0,2,0,0,28,22,17001,E. Belfour,J. Langenbrunner
