Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 27 '13,video,H,L,,MIN,16-25-7,1,3,0,1,1,3,0,0,30,33,17731,N. Backstrom,D. Setoguchi
Apr 26 '13,video,R,W,SO,PHX,16-24-7,4,4,2,4,2,6,0,0,28,37,16011,S. Varlamov,M. Duchene
Apr 23 '13,video,R,L,,STL,15-24-7,1,3,0,3,2,5,0,0,18,34,15427,B. Elliott,P. Berglund
Apr 21 '13,video,H,W,,STL,15-23-7,5,3,1,2,0,3,0,0,31,32,14606,J. Giguere,M. Duchene
Apr 19 '13,video,H,L,,EDM,14-23-7,1,4,0,4,0,4,0,0,34,24,15890,D. Dubnyk,J. Schultz
Apr 15 '13,video,H,O,OT,CBJ,14-22-7,3,4,1,3,0,1,0,0,32,30,13694,S. Bobrovsky,N. Foligno
Apr 13 '13,video,H,W,,VAN,14-22-6,4,3,0,3,0,2,0,0,26,27,15229,J. Giguere,J. Hejda
Apr 11 '13,video,R,O,SO,LAK,13-22-6,2,2,0,2,1,4,0,0,28,37,18118,J. Quick,D. Brown
Apr 10 '13,video,R,W,,ANA,13-22-5,4,1,1,2,0,3,1,0,28,22,14646,J. Giguere,G. Landeskog
Apr 08 '13,video,H,L,,CGY,12-22-5,1,3,0,4,0,6,0,1,40,34,13444,J. MacDonald,M. Cammalleri
Apr 06 '13,video,R,L,,PHX,12-21-5,0,4,0,4,1,4,0,0,24,28,16648,M. Smith,M. Boedker
Apr 05 '13,video,H,O,OT,DET,12-20-5,2,3,0,3,1,4,0,0,35,31,18007,J. Howard,P. Datsyuk
Apr 02 '13,video,R,L,,NSH,12-20-4,1,3,0,2,1,3,0,0,26,38,16211,P. Rinne,D. Legwand
Apr 01 '13,video,R,L,,DET,12-19-4,2,3,1,3,1,2,0,0,24,20,20066,J. Howard,D. Brunner
Mar 30 '13,video,H,W,OT,NSH,12-18-4,1,0,0,1,0,6,0,0,24,34,15324,S. Varlamov,T. Barrie
Mar 28 '13,video,R,L,,VAN,11-18-4,1,4,0,2,0,0,0,0,33,20,18910,C. Schneider,D. Sedin
Mar 27 '13,video,R,L,,CGY,11-17-4,3,4,1,5,1,3,0,0,30,27,19289,J. MacDonald,M. Cammalleri
Mar 24 '13,video,H,L,,VAN,11-16-4,2,3,1,5,1,3,0,0,28,30,15194,C. Schneider,A. Burrows
Mar 23 '13,video,R,L,,DAL,11-15-4,2,5,1,3,1,4,0,0,35,31,17311,K. Lehtonen,E. Nystrom
Mar 20 '13,video,H,W,,DAL,11-14-4,4,3,0,2,0,6,1,0,34,32,13813,S. Varlamov,C. Kobasew
Mar 18 '13,video,H,L,,CHI,10-14-4,2,5,0,1,0,1,1,0,19,32,16952,R. Emery,P. Kane
Mar 16 '13,video,H,L,,MIN,10-13-4,4,6,0,2,1,2,0,0,32,28,17708,N. Backstrom,P. Bouchard
Mar 14 '13,video,R,L,,MIN,10-12-4,3,5,1,2,0,4,0,0,32,40,18989,N. Backstrom,M. Koivu
Mar 12 '13,video,H,L,,EDM,10-11-4,0,4,0,2,1,4,0,0,35,32,14360,D. Dubnyk,S. Horcoff
Mar 10 '13,video,H,W,OT,SJS,10-10-4,3,2,1,4,0,5,0,0,42,38,16040,S. Varlamov,M. Duchene
Mar 08 '13,video,H,W,,CHI,9-10-4,6,2,2,4,0,2,0,0,31,33,18007,S. Varlamov,J. Mitchell
Mar 06 '13,video,R,L,,CHI,8-10-4,2,3,0,2,1,3,0,1,22,32,21531,R. Emery,D. Carcillo
Mar 05 '13,video,R,L,,DET,8-9-4,1,2,0,1,0,2,0,0,37,33,20066,J. Howard,N. Kronwall
Mar 03 '13,video,R,O,OT,CBJ,8-8-4,1,2,0,2,2,5,0,0,19,34,13778,S. Bobrovsky,A. Anisimov
Feb 28 '13,video,H,W,,CGY,8-8-3,5,4,0,5,1,5,0,0,36,23,15197,S. Varlamov,M. Duchene
Feb 26 '13,video,R,O,SO,SJS,7-8-3,2,2,0,2,0,5,0,0,27,41,17562,A. Niemi,P. Marleau
Feb 24 '13,video,R,O,OT,ANA,7-8-2,3,4,1,5,3,5,0,0,23,39,17174,J. Hiller,C. Perry
Feb 23 '13,video,R,L,,LAK,7-8-1,1,4,1,4,0,1,0,1,24,26,18118,J. Quick,J. Carter
Feb 20 '13,video,H,W,OT,STL,7-7-1,1,0,0,1,0,2,0,0,20,33,14651,S. Varlamov,D. Jones
Feb 18 '13,video,H,W,,NSH,6-7-1,6,5,1,2,1,5,0,0,28,38,15099,S. Varlamov,J. McGinn
