Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
07 Apr '12,video,H,W,,ANA,37-29-16,5,2,0,3,1,5,0,0,23,25,19289,H. Karlsson,A. Babchuk
05 Apr '12,video,H,W,,VAN,36-29-16,3,2,0,4,0,6,0,1,28,34,19289,M. Kiprusoff,M. Cammalleri
31 Mar '12,video,R,O,OT,VAN,35-29-16,2,3,1,2,0,2,0,0,33,34,18890,R. Luongo,A. Ebbett
30 Mar '12,video,H,L,,COL,35-29-15,1,4,1,4,0,0,0,0,39,24,19289,S. Varlamov,D. Jones
28 Mar '12,video,H,L,,LAK,35-28-15,0,3,0,4,0,4,0,0,19,30,19289,J. Quick,W. Mitchell
26 Mar '12,video,H,W,,DAL,35-27-15,5,4,3,6,1,4,0,0,35,39,19289,M. Kiprusoff,A. Tanguay
24 Mar '12,video,R,L,,DAL,34-27-15,1,4,0,4,0,3,0,0,36,20,17238,K. Lehtonen,M. Ryder
22 Mar '12,video,R,O,SO,MIN,34-26-15,2,2,2,6,1,6,0,0,29,30,17002,J. Harding,D. Setoguchi
20 Mar '12,video,R,O,OT,COL,34-26-14,1,2,0,3,0,0,0,0,32,33,14223,S. Varlamov,D. Jones
18 Mar '12,video,H,O,SO,CBJ,34-26-13,1,1,0,4,0,2,0,0,31,18,19289,S. Mason,C. Atkinson
16 Mar '12,video,R,L,,EDM,34-26-12,1,3,0,1,0,6,0,0,19,25,16839,D. Dubnyk,J. Eberle
15 Mar '12,video,H,W,,PHX,34-25-12,4,1,0,2,0,3,1,0,19,28,19289,M. Kiprusoff,J. Iginla
13 Mar '12,video,H,W,OT,SJS,33-25-12,3,2,0,3,1,5,0,0,22,31,19289,M. Kiprusoff,M. Stajan
11 Mar '12,video,R,W,,MIN,32-25-12,4,3,0,0,0,1,0,0,25,27,17119,M. Kiprusoff,O. Jokinen
09 Mar '12,video,H,W,,WPG,31-25-12,5,3,3,3,0,2,0,0,27,45,19289,M. Kiprusoff,A. Tanguay
06 Mar '12,video,H,W,,MTL,30-25-12,5,4,0,2,1,2,0,0,34,28,19289,M. Kiprusoff,C. Glencross
04 Mar '12,video,H,O,SO,DAL,29-25-12,2,2,0,3,1,3,0,1,38,40,19289,K. Lehtonen,J. Benn
02 Mar '12,video,R,L,,ANA,29-25-11,2,3,1,5,0,4,0,0,29,38,16431,J. Hiller,R. Getzlaf
01 Mar '12,video,R,W,,PHX,29-24-11,4,2,1,2,1,6,1,0,31,31,10989,M. Kiprusoff,O. Jokinen
27 Feb '12,video,H,L,,STL,28-24-11,1,3,0,3,2,3,0,0,21,24,19289,J. Halak,J. Arnott
25 Feb '12,video,H,O,SO,PHI,28-23-11,4,4,1,3,1,7,1,0,21,45,19289,I. Bryzgalov,M. Read
23 Feb '12,video,H,O,SO,PHX,28-23-10,3,3,1,3,0,2,0,0,24,29,19289,M. Smith,R. Whitney
21 Feb '12,video,H,L,,EDM,28-23-9,1,6,0,1,1,3,0,0,22,42,19289,D. Dubnyk,A. Hemsky
18 Feb '12,video,R,W,,LAK,28-22-9,1,0,0,1,0,3,0,0,18,28,18118,M. Kiprusoff,M. Cammalleri
16 Feb '12,video,R,O,OT,DAL,27-22-9,2,3,0,3,1,1,0,0,27,32,11839,K. Lehtonen,M. Ribeiro
14 Feb '12,video,H,W,,TOR,27-22-8,5,1,0,2,0,3,0,0,34,42,19289,M. Kiprusoff,O. Jokinen
11 Feb '12,video,H,W,SO,VAN,26-22-8,2,2,0,5,0,3,0,0,18,31,19289,M. Kiprusoff,J. Iginla
09 Feb '12,video,R,O,OT,PHX,25-22-8,1,2,0,3,1,3,0,0,24,35,10048,M. Smith,S. Doan
08 Feb '12,video,R,W,,SJS,25-22-7,4,3,1,3,1,1,0,0,36,37,17562,M. Kiprusoff,O. Jokinen
06 Feb '12,video,R,O,SO,ANA,24-22-7,2,2,1,4,0,5,0,0,26,33,12096,J. Hiller,N. Hagman
03 Feb '12,video,H,W,,CHI,24-22-6,3,1,1,5,0,2,0,0,32,27,19289,M. Kiprusoff,J. Bouwmeester
31 Jan '12,video,H,L,,DET,23-22-6,1,3,1,2,0,3,0,0,29,25,19289,J. Howard,J. Hudler
24 Jan '12,video,H,L,,SJS,23-21-6,0,1,0,1,0,2,0,0,25,27,19289,A. Niemi,B. Ferriero
21 Jan '12,video,R,W,,EDM,23-20-6,6,2,1,5,0,2,0,0,23,23,16839,M. Kiprusoff,L. Stempniak
19 Jan '12,video,R,W,SO,LAK,22-20-6,1,1,1,3,0,2,0,0,25,32,18118,M. Kiprusoff,M. Cammalleri
17 Jan '12,video,R,O,SO,SJS,21-20-6,1,1,0,0,0,2,0,0,28,31,17562,A. Niemi,M. Handzus
14 Jan '12,video,H,L,,LAK,21-20-5,1,4,1,3,1,4,0,0,30,24,19289,J. Quick,M. Greene
12 Jan '12,video,H,W,OT,ANA,21-19-5,1,0,0,2,0,1,0,0,19,23,19289,M. Kiprusoff,B. Jones
10 Jan '12,video,H,W,,NJD,20-19-5,6,3,1,5,1,4,0,1,14,38,19289,M. Kiprusoff,T. Brodie
07 Jan '12,video,H,W,,MIN,19-19-5,3,1,1,3,0,3,0,0,36,28,19289,M. Kiprusoff,J. Iginla
05 Jan '12,video,R,L,,BOS,18-19-5,0,9,0,2,1,2,0,1,25,42,17565,T. Rask,T. Seguin
03 Jan '12,video,R,L,,WSH,18-18-5,1,3,0,4,2,3,0,0,19,21,18506,T. Vokoun,T. Brouwer
01 Jan '12,video,R,L,,NSH,18-17-5,3,5,0,2,0,3,0,0,20,27,17113,P. Rinne,S. Kostitsyn
30 Dec '11,video,R,O,OT,OTT,18-16-5,3,4,1,3,1,3,0,0,32,49,20500,C. Anderson,D. Alfredsson
29 Dec '11,video,R,L,,NYI,18-16-4,1,3,0,2,0,1,0,0,30,34,14819,E. Nabokov,J. Tavares
27 Dec '11,video,R,W,SO,CBJ,18-15-4,1,1,1,3,0,4,0,0,26,28,16985,M. Kiprusoff,J. Iginla
23 Dec '11,video,R,W,,VAN,17-15-4,3,1,0,1,0,2,0,0,31,30,18890,L. Irving,M. Backlund
22 Dec '11,video,H,W,,DET,16-15-4,3,2,1,3,0,2,0,0,27,31,19289,M. Kiprusoff,C. Glencross
20 Dec '11,video,H,W,,MIN,15-15-4,2,1,0,2,0,3,0,0,30,30,19289,M. Kiprusoff,J. Iginla
18 Dec '11,video,R,L,,CHI,14-15-4,2,4,2,5,2,7,0,0,24,25,21192,R. Emery,P. Kane
16 Dec '11,video,R,O,SO,FLA,14-14-4,2,2,1,4,0,5,0,0,26,41,15575,J. Theodore,S. Weiss
15 Dec '11,video,R,O,OT,TBL,14-14-3,4,5,1,3,1,1,0,0,27,34,17241,M. Garon,S. Stamkos
13 Dec '11,video,R,L,,NSH,14-14-2,1,2,0,1,1,3,0,0,36,45,14813,P. Rinne,C. Wilson
10 Dec '11,video,H,W,,EDM,14-13-2,3,0,1,7,0,4,0,0,34,21,19289,M. Kiprusoff,T. Kostopoulos
08 Dec '11,video,H,W,,COL,13-13-2,3,2,2,8,0,2,0,0,35,18,19289,M. Kiprusoff,O. Jokinen
06 Dec '11,video,H,W,,CAR,12-13-2,7,6,1,2,0,3,0,0,35,34,19289,M. Kiprusoff,J. Iginla
04 Dec '11,video,R,L,,VAN,11-13-2,1,5,0,4,2,6,0,0,22,36,18890,R. Luongo,C. Higgins
03 Dec '11,video,R,W,,EDM,11-12-2,5,3,2,3,0,6,0,0,32,29,16839,M. Kiprusoff,M. Backlund
01 Dec '11,video,H,O,SO,CBJ,10-12-2,3,3,0,1,0,4,0,0,35,33,19289,C. Sanford,R. Nash
29 Nov '11,video,H,W,,NSH,10-12-1,1,0,0,2,0,3,0,0,29,26,19289,M. Kiprusoff,D. Smith
27 Nov '11,video,R,W,,MIN,9-12-1,5,2,0,3,1,5,0,0,35,21,16864,M. Kiprusoff,T. Brodie
25 Nov '11,video,R,L,,STL,8-12-1,0,2,0,4,0,1,0,1,24,24,19150,B. Elliott,D. Backes
23 Nov '11,video,R,L,,DET,8-11-1,3,5,1,4,3,4,0,0,22,30,20066,J. Howard,P. Datsyuk
21 Nov '11,video,R,L,,CBJ,8-10-1,1,4,1,2,1,3,0,0,28,30,11629,C. Sanford,A. Vermette
18 Nov '11,video,H,W,,CHI,8-9-1,5,2,0,2,1,4,0,0,26,32,19289,M. Kiprusoff,P. Byron
15 Nov '11,video,H,L,,OTT,7-9-1,1,3,0,6,0,4,0,0,39,32,19289,C. Anderson,B. Butler
12 Nov '11,video,R,W,,COL,7-8-1,4,3,0,3,0,5,0,0,20,39,14919,M. Kiprusoff,L. Stempniak
11 Nov '11,video,R,L,,CHI,6-8-1,1,4,0,1,1,4,0,0,25,31,21720,R. Emery,B. Seabrook
08 Nov '11,video,H,L,,MIN,6-7-1,0,3,0,7,1,2,0,0,41,26,19289,N. Backstrom,D. Powe
06 Nov '11,video,R,W,,COL,6-6-1,2,1,1,1,0,2,0,0,23,33,15356,M. Kiprusoff,C. Glencross
04 Nov '11,video,R,L,,BUF,5-6-1,1,2,0,3,0,3,0,0,30,44,18690,J. Enroth,N. Gerbe
03 Nov '11,video,R,W,,DET,5-5-1,4,1,2,4,1,3,0,0,22,29,20066,M. Kiprusoff,J. Iginla
01 Nov '11,video,H,L,,VAN,4-5-1,1,5,0,6,2,6,0,0,29,21,19289,R. Luongo,A. Burrows
28 Oct '11,video,H,W,,STL,4-4-1,3,1,0,3,0,3,0,0,18,29,19289,M. Kiprusoff,R. Horak
26 Oct '11,video,H,W,,COL,3-4-1,4,2,1,3,1,2,0,0,34,36,19289,M. Kiprusoff,R. Bourque
22 Oct '11,video,H,L,,NSH,2-4-1,0,2,0,4,0,3,0,0,33,14,19289,P. Rinne,N. Bergfors
20 Oct '11,video,H,O,OT,NYR,2-3-1,2,3,1,5,1,2,0,1,35,29,19289,H. Lundqvist,R. McDonagh
18 Oct '11,video,H,W,,EDM,2-3-0,2,1,0,3,1,6,0,0,28,25,19289,M. Kiprusoff,A. Tanguay
15 Oct '11,video,R,L,,TOR,1-3-0,2,3,0,3,0,4,0,0,32,25,19410,J. Reimer,P. Kessel
13 Oct '11,video,R,W,,MTL,1-2-0,4,1,2,4,0,4,0,0,21,36,21273,M. Kiprusoff,N. Hagman
10 Oct '11,video,R,L,,STL,0-2-0,2,5,1,3,0,3,0,0,17,35,19150,J. Halak,A. Pietrangelo
08 Oct '11,video,H,L,,PIT,0-1-0,3,5,0,3,2,5,0,0,20,37,19289,M. Fleury,E. Malkin
