Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 06 '03,,R,L,,MIN,29-42-8-3,3,4,1,4,1,7,0,0,20,23,18568,D. Roloson,M. Gaborik
Apr 04 '03,,H,T,OT,DET,29-41-8-3,5,5,0,4,1,8,0,0,35,35,18136,M. Denis,P. Datsyuk
Apr 02 '03,,H,W,,MIN,29-41-7-3,3,0,3,7,0,8,0,0,24,27,18136,M. Denis,M. Sillinger
Apr 01 '03,,R,L,,PHI,28-41-7-3,0,4,0,3,0,7,0,0,10,29,19544,R. Cechmanek,K. Johnsson
Mar 29 '03,,R,W,,CGY,28-40-7-3,6,4,2,5,0,7,0,0,26,39,16007,M. Denis,G. Sanderson
Mar 28 '03,,R,L,,EDM,27-40-7-3,0,4,0,6,0,7,0,1,26,36,16839,J. Markkanen,B. Isbister
Mar 25 '03,,R,W,OT,LAK,27-39-7-3,2,1,1,9,1,7,0,0,23,34,17493,J. Labbe,A. Cassels
Mar 24 '03,,R,L,,ANA,26-39-7-3,0,5,0,2,2,7,0,0,29,26,15507,J. Giguere,M. Leclerc
Mar 22 '03,,H,L,,ATL,26-38-7-3,2,3,0,3,1,8,0,0,38,26,18136,M. Hnilicka,L. Bartecko
Mar 20 '03,,H,W,OT,TOR,26-37-7-3,4,3,2,9,1,8,0,1,32,32,18136,M. Denis,T. Wright
Mar 17 '03,,R,L,,ATL,25-37-7-3,2,3,1,7,0,7,0,0,29,31,9212,P. Nurminen,D. Heatley
Mar 15 '03,,H,W,,MIN,25-36-7-3,5,0,1,3,0,8,0,0,32,24,18136,M. Denis,A. Cassels
Mar 13 '03,,H,L,,COL,24-36-7-3,1,5,0,4,0,8,0,0,21,31,17256,P. Roy,J. Sakic
Mar 11 '03,,H,L,,DAL,24-35-7-3,0,2,0,3,0,8,0,0,25,36,17130,R. Tugnutt,U. Dahlen
Mar 10 '03,,R,L,,CAR,24-34-7-3,5,6,1,3,2,7,1,0,40,24,13066,K. Weekes,B. Defauw
Mar 08 '03,,H,O,OT,CGY,24-33-7-3,2,3,0,6,1,8,0,0,28,29,18136,R. Turek,J. Iginla
Mar 06 '03,,H,W,OT,VAN,24-33-7-2,5,4,3,7,1,8,0,0,36,31,17128,M. Denis,R. Nash
Mar 03 '03,,H,L,,DET,23-33-7-2,2,3,1,8,1,8,0,0,31,23,18136,M. Legace,B. Shanahan
Mar 01 '03,,H,T,OT,EDM,23-32-7-2,3,3,0,4,2,8,0,0,27,27,18136,M. Denis,R. Whitney
Feb 27 '03,,H,W,,LAK,23-32-6-2,3,1,1,3,0,8,0,0,29,34,18136,M. Denis,R. Whitney
Feb 25 '03,,R,L,,NSH,22-32-6-2,0,5,0,3,2,7,0,0,19,27,10412,T. Vokoun,C. Hulse
Feb 23 '03,,R,L,,VAN,22-31-6-2,2,7,2,8,2,7,0,1,26,33,18514,D. Cloutier,T. Bertuzzi
Feb 21 '03,,R,L,,SJS,22-30-6-2,0,6,0,6,2,7,0,0,29,37,17347,E. Nabokov,J. Cheechoo
Feb 19 '03,,R,L,,ANA,22-29-6-2,0,2,0,4,0,7,0,0,26,23,11641,J. Giguere,P. Kariya
Feb 18 '03,,R,L,,PHX,22-28-6-2,2,5,2,7,1,7,0,0,16,35,12667,B. Boucher,T. Amonte
Feb 15 '03,,H,L,,CHI,22-27-6-2,1,7,0,5,1,8,1,1,31,31,18136,S. Passmore,N. Dempsey
Feb 13 '03,,R,W,OT,MTL,22-26-6-2,2,1,2,4,0,7,0,0,26,39,20123,M. Denis,J. Spacek
Feb 12 '03,,H,W,,SJS,21-26-6-2,1,0,0,4,0,8,0,0,28,38,17822,M. Denis,R. Nash
Feb 08 '03,,R,L,,NSH,20-26-6-2,2,3,2,6,1,7,0,0,17,39,15186,T. Vokoun,D. Legwand
Feb 05 '03,,H,T,OT,VAN,20-25-6-2,4,4,1,7,1,8,1,0,28,40,17106,M. Denis,D. Van Impe
Jan 30 '03,,H,W,,NSH,20-25-5-2,2,1,0,3,1,8,0,0,19,34,17256,M. Denis,E. Knutsen
Jan 28 '03,,H,T,OT,COL,19-25-5-2,2,2,0,3,0,8,0,0,19,36,18136,P. Roy,A. Tanguay
Jan 25 '03,,H,W,,NYI,19-25-4-2,4,1,3,4,1,8,0,0,26,30,18136,M. Denis,L. Pirjeta
Jan 23 '03,,R,L,,COL,18-25-4-2,0,5,0,4,3,7,0,0,18,37,18007,P. Roy,D. Morris
Jan 22 '03,,R,L,,DAL,18-24-4-2,2,4,1,4,0,7,0,1,19,26,18532,R. Tugnutt,S. Young
