Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 12 '09,,H,L,,PIT,15-8,1,2,0,2,0,1,0,0,24,18,20066,M. Fleury,M. Talbot
Jun 09 '09,,R,L,,PIT,15-7,1,2,0,2,0,2,0,0,26,31,17132,M. Fleury,T. Kennedy
Jun 06 '09,,H,W,,PIT,15-6,5,0,3,9,0,2,0,0,29,22,20066,C. Osgood,D. Cleary
Jun 04 '09,,R,L,,PIT,14-6,2,4,0,4,1,3,0,1,39,31,17132,M. Fleury,S. Crosby
Jun 02 '09,,R,L,,PIT,14-5,2,4,1,2,2,3,0,0,29,21,17132,M. Fleury,S. Gonchar
May 31 '09,,H,W,,PIT,14-4,3,1,0,3,1,1,0,0,26,32,20066,C. Osgood,V. Filppula
May 30 '09,,H,W,,PIT,13-4,3,1,0,1,0,2,0,0,30,32,20066,C. Osgood,J. Franzen
May 27 '09,,H,W,OT,CHI,12-4,2,1,0,3,0,3,0,0,46,31,20066,C. Osgood,D. Helm
May 24 '09,,R,W,,CHI,11-4,6,1,3,8,1,4,1,0,33,28,22663,C. Osgood,J. Franzen
May 22 '09,,R,L,OT,CHI,10-4,3,4,1,3,1,4,0,0,30,27,22678,C. Huet,P. Sharp
May 19 '09,,H,W,OT,CHI,10-3,3,2,1,4,1,5,0,0,38,39,20066,C. Osgood,M. Samuelsson
May 17 '09,,H,W,,CHI,9-3,5,2,0,3,1,1,0,0,43,32,20066,C. Osgood,M. Samuelsson
May 14 '09,,H,W,,ANA,8-3,4,3,1,5,1,5,0,0,40,27,20066,C. Osgood,D. Cleary
May 12 '09,,R,L,,ANA,7-3,1,2,1,4,1,5,0,0,39,28,17174,J. Hiller,C. Perry
May 10 '09,,H,W,,ANA,7-2,4,1,0,3,1,3,0,0,38,17,20066,C. Osgood,J. Hudler
May 07 '09,,R,W,,ANA,6-2,6,3,1,5,1,3,0,0,40,28,17601,C. Osgood,M. Hossa
May 05 '09,,R,L,,ANA,5-2,1,2,1,5,1,4,0,0,46,23,17174,J. Hiller,S. Niedermayer
May 03 '09,,H,L,OT,ANA,5-1,3,4,1,3,2,4,0,0,62,46,20066,J. Hiller,T. Marchant
May 01 '09,,H,W,,ANA,5-0,3,2,2,6,1,3,0,0,37,24,20066,C. Osgood,N. Lidstrom
Apr 23 '09,,R,W,,CBJ,4-0,6,5,3,6,2,2,0,0,41,32,18889,C. Osgood,J. Franzen
Apr 21 '09,,R,W,,CBJ,3-0,4,1,0,2,1,4,0,0,26,32,19219,C. Osgood,D. Cleary
Apr 18 '09,,H,W,,CBJ,2-0,4,0,3,10,0,2,0,0,39,25,20066,C. Osgood,B. Rafalski
Apr 16 '09,,H,W,,CBJ,1-0,4,1,1,4,0,5,0,0,34,21,20066,C. Osgood,J. Ericsson
