Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
07 Jun '04,,R,L,,TBL,15-11,1,2,1,2,1,5,0,0,17,15,22717,N. Khabibulin,R. Fedotenko
05 Jun '04,,H,L,OT,TBL,15-10,2,3,0,3,2,4,0,0,33,27,19221,N. Khabibulin,M. St. Louis
03 Jun '04,,R,W,OT,TBL,15-9,3,2,1,2,1,2,0,0,36,28,22426,M. Kiprusoff,O. Saprykin
31 May '04,,H,L,,TBL,14-9,0,1,0,2,1,5,0,0,29,24,19221,N. Khabibulin,B. Richards
29 May '04,,H,W,,TBL,14-8,3,0,2,4,0,4,0,0,18,21,19221,M. Kiprusoff,C. Simon
27 May '04,,R,L,,TBL,13-8,1,4,1,7,1,9,0,0,19,31,22222,N. Khabibulin,B. Richards
25 May '04,,R,W,,TBL,13-7,4,1,1,4,1,5,1,0,19,24,21674,M. Kiprusoff,J. Iginla
19 May '04,,H,W,,SJS,12-7,3,1,1,4,0,3,0,0,29,19,19289,M. Kiprusoff,M. Gelinas
17 May '04,,R,W,,SJS,11-7,3,0,0,3,0,4,1,0,21,19,17496,M. Kiprusoff,J. Iginla
16 May '04,,H,L,,SJS,10-7,2,4,1,8,2,6,0,0,29,19,19289,E. Nabokov,V. Damphousse
13 May '04,,H,L,,SJS,10-6,0,3,0,3,1,5,0,0,34,24,19289,E. Nabokov,V. Damphousse
11 May '04,,R,W,,SJS,10-5,4,1,0,3,0,3,0,0,20,18,17496,M. Kiprusoff,S. Donovan
09 May '04,,R,W,OT,SJS,9-5,4,3,0,2,0,4,0,0,37,52,17496,M. Kiprusoff,S. Montador
03 May '04,,H,W,OT,DET,8-5,1,0,0,4,0,3,0,0,44,38,19289,M. Kiprusoff,M. Gelinas
01 May '04,,R,W,,DET,7-5,1,0,0,3,0,5,0,0,21,31,20066,M. Kiprusoff,C. Conroy
29 Apr '04,,H,L,,DET,6-5,2,4,0,2,0,1,0,0,27,29,19289,C. Joseph,M. Dandenault
27 Apr '04,,H,W,,DET,6-4,3,2,1,4,0,2,0,0,27,29,19289,M. Kiprusoff,S. Donovan
24 Apr '04,,R,L,,DET,5-4,2,5,0,5,3,6,0,0,16,32,20066,C. Joseph,S. Yzerman
22 Apr '04,,R,W,OT,DET,5-3,2,1,0,3,0,6,0,0,18,29,20066,M. Kiprusoff,M. Nilson
19 Apr '04,,R,W,OT,VAN,4-3,3,2,2,5,0,5,0,0,28,28,18630,M. Kiprusoff,M. Gelinas
17 Apr '04,,H,L,OT,VAN,3-3,4,5,0,4,1,5,0,0,40,52,19289,A. Auld,B. Morrison
15 Apr '04,,R,W,,VAN,3-2,2,1,1,3,1,6,0,0,20,33,18630,M. Kiprusoff,J. Iginla
13 Apr '04,,H,W,,VAN,2-2,4,0,1,6,0,8,1,0,32,20,19289,M. Kiprusoff,S. Yelle
11 Apr '04,,H,L,,VAN,1-2,1,2,0,7,1,4,0,0,31,25,19289,J. Hedberg,M. Cooke
09 Apr '04,,R,W,,VAN,1-1,2,1,0,5,1,5,0,0,24,26,18630,M. Kiprusoff,M. Lombardi
07 Apr '04,,R,L,,VAN,0-1,3,5,2,10,4,6,0,0,29,22,18630,D. Cloutier,M. Ohlund
