Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 19 '07,,H,L,OT,OTT,9-7,2,3,1,7,0,4,0,0,29,25,18690,R. Emery,D. Alfredsson
May 16 '07,,R,W,,OTT,9-6,3,2,1,4,0,5,0,0,22,33,20294,R. Miller,
May 14 '07,,R,L,,OTT,8-6,0,1,0,6,0,7,0,0,15,32,20171,R. Emery,
May 12 '07,,H,L,OT,OTT,8-5,3,4,0,7,2,4,0,0,37,32,18690,R. Emery,J. Corvo
May 10 '07,,H,L,,OTT,8-4,2,5,0,5,2,6,0,1,20,34,18690,R. Emery,
May 06 '07,,R,W,,NYR,8-3,5,4,1,4,3,4,0,0,29,36,18200,R. Miller,
May 04 '07,,H,W,OT,NYR,7-3,2,1,1,6,0,7,0,0,40,23,18690,R. Miller,M. Afinogenov
May 01 '07,,R,L,,NYR,6-3,1,2,0,4,2,4,0,0,30,28,18200,H. Lundqvist,
Apr 29 '07,,R,L,OT,NYR,6-2,1,2,1,9,0,5,0,0,39,46,18200,H. Lundqvist,M. Rozsival
Apr 27 '07,,H,W,,NYR,6-1,3,2,1,4,2,5,0,0,18,33,18690,R. Miller,
Apr 25 '07,,H,W,,NYR,5-1,5,2,1,8,1,5,0,0,37,34,18690,R. Miller,
Apr 20 '07,,H,W,,NYI,4-1,4,3,0,4,0,4,0,0,27,33,18690,R. Miller,
Apr 18 '07,,R,W,,NYI,3-1,4,2,1,3,1,4,0,0,31,26,16234,R. Miller,
Apr 16 '07,,R,W,,NYI,2-1,3,2,1,6,0,4,0,0,35,22,16234,R. Miller,
Apr 14 '07,,H,L,,NYI,1-1,2,3,0,5,1,4,0,0,34,32,18690,R. DiPietro,
Apr 12 '07,,H,W,,NYI,1-0,4,1,2,6,0,3,0,0,35,21,18690,R. Miller,
