Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 22 '04,,R,L,,TBL,11-7,1,2,0,2,1,2,0,0,23,32,22117,N. Khabibulin,F. Modin
May 20 '04,,H,W,OT,TBL,11-6,5,4,0,1,1,1,0,0,43,29,19910,R. Esche,S. Gagne
May 18 '04,,R,L,,TBL,10-6,2,4,0,3,3,4,0,0,30,31,21517,N. Khabibulin,B. Richards
May 15 '04,,H,W,,TBL,10-5,3,2,0,4,2,7,1,0,26,30,19872,R. Esche,K. Primeau
May 13 '04,,H,L,,TBL,9-5,1,4,0,5,1,4,0,0,25,26,19897,N. Khabibulin,R. Fedotenko
May 10 '04,,R,W,,TBL,9-4,6,2,1,7,1,5,1,0,29,31,21314,R. Esche,S. Kapanen
May 08 '04,,R,L,,TBL,8-4,1,3,0,4,0,3,0,0,20,17,21425,N. Khabibulin,B. Richards
May 04 '04,,R,W,OT,TOR,8-3,3,2,0,2,0,3,0,0,25,36,19625,R. Esche,J. Roenick
May 02 '04,,H,W,,TOR,7-3,7,2,0,7,1,7,1,0,29,11,19825,R. Esche,K. Primeau
Apr 30 '04,,R,L,,TOR,6-3,1,3,0,4,0,6,0,0,29,31,19614,E. Belfour,M. Sundin
Apr 28 '04,,R,L,,TOR,6-2,1,4,1,2,1,5,0,0,19,29,19628,E. Belfour,A. Ponikarovsky
Apr 25 '04,,H,W,,TOR,6-1,2,1,2,5,0,4,0,0,24,27,19792,R. Esche,A. Zhamnov
Apr 22 '04,,H,W,,TOR,5-1,3,1,0,3,0,2,0,0,26,23,19447,R. Esche,M. Ragnarsson
Apr 17 '04,,H,W,,NJD,4-1,3,1,0,2,0,2,0,0,40,32,19778,R. Esche,D. Markov
Apr 14 '04,,R,W,,NJD,3-1,3,0,0,1,0,4,0,0,25,35,19040,R. Esche,K. Johnsson
Apr 12 '04,,R,L,,NJD,2-1,2,4,2,5,3,5,0,0,25,23,18023,M. Brodeur,P. Elias
Apr 10 '04,,H,W,,NJD,2-0,3,2,1,3,0,3,0,0,18,26,19779,R. Esche,M. Timander
Apr 08 '04,,H,W,,NJD,1-0,3,2,1,1,0,4,0,0,26,39,19608,R. Esche,K. Primeau
