Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
07 Apr '12,video,H,W,,TOR,31-35-16,4,1,0,3,0,5,1,0,27,31,21273,P. Budaj,M. Pacioretty
05 Apr '12,video,R,O,SO,CAR,30-35-16,1,1,0,7,1,6,0,0,31,29,17836,C. Ward,E. Staal
04 Apr '12,video,H,W,,TBL,30-35-15,5,2,1,4,0,3,0,0,25,16,21273,P. Budaj,E. Cole
31 Mar '12,video,R,O,SO,WSH,29-35-15,2,2,0,4,0,5,0,0,41,33,18506,M. Neuvirth,M. Hendricks
30 Mar '12,video,R,L,,NYR,29-35-14,1,4,0,3,2,4,0,0,20,29,18200,H. Lundqvist,B. Richards
27 Mar '12,video,H,O,SO,FLA,29-34-14,2,2,1,2,0,3,0,0,29,36,21273,S. Clemmensen,W. Wolski
24 Mar '12,video,R,L,,PHI,29-34-13,1,4,0,5,3,5,0,0,24,33,19931,I. Bryzgalov,D. Briere
23 Mar '12,video,H,W,,OTT,29-33-13,5,1,2,7,0,2,0,0,32,38,21273,C. Price,E. Cole
21 Mar '12,video,R,L,,BUF,28-33-13,0,3,0,2,1,6,0,0,34,31,18690,R. Miller,C. Hodgson
17 Mar '12,video,H,O,SO,NYI,28-32-13,2,2,0,4,1,3,0,0,30,38,21273,A. Montoya,J. Bailey
16 Mar '12,video,R,O,OT,OTT,28-32-12,1,2,0,4,0,9,1,0,14,33,20500,B. Bishop,F. Kuba
14 Mar '12,video,H,W,SO,OTT,28-32-11,2,2,0,1,0,3,0,0,26,37,21273,C. Price,D. Desharnais
12 Mar '12,video,R,O,OT,BUF,27-32-11,2,3,0,2,0,2,0,0,28,36,18690,R. Miller,T. Myers
10 Mar '12,video,R,W,,VAN,27-32-10,4,1,1,3,0,2,0,0,35,33,18890,C. Price,E. Cole
08 Mar '12,video,R,W,,EDM,26-32-10,5,3,2,4,1,4,0,0,31,27,16839,P. Budaj,L. Eller
06 Mar '12,video,R,L,,CGY,25-32-10,4,5,1,2,0,2,0,0,28,34,19289,M. Kiprusoff,C. Glencross
03 Mar '12,video,H,L,,TOR,25-31-10,1,3,0,1,1,3,0,0,22,42,21273,J. Gustavsson,M. Grabovski
01 Mar '12,video,H,W,SO,MIN,25-30-10,4,4,3,7,0,5,0,0,28,30,21273,C. Price,D. Desharnais
28 Feb '12,video,R,L,,TBL,24-30-10,1,2,0,3,0,3,0,0,24,22,18878,M. Garon,A. Hall
26 Feb '12,video,R,L,,FLA,24-29-10,2,4,1,5,1,5,0,0,20,32,18108,S. Clemmensen,S. Weiss
24 Feb '12,video,R,L,,WSH,24-28-10,1,4,0,4,0,6,1,0,31,24,18506,M. Neuvirth,J. Chimera
21 Feb '12,video,H,L,,DAL,24-27-10,0,3,0,4,0,1,0,0,31,36,21273,K. Lehtonen,R. Garbutt
19 Feb '12,video,H,L,,NJD,24-26-10,1,3,1,3,0,0,0,0,22,25,21273,M. Brodeur,D. Clarkson
17 Feb '12,video,R,W,SO,BUF,24-25-10,3,3,1,2,0,3,0,0,19,30,18690,C. Price,M. Pacioretty
15 Feb '12,video,H,O,SO,BOS,23-25-10,3,3,0,4,1,6,1,0,29,34,21273,T. Thomas,T. Seguin
13 Feb '12,video,H,L,,CAR,23-25-9,3,5,2,5,2,5,0,1,33,35,21273,C. Ward,J. McBain
11 Feb '12,video,R,W,,TOR,23-24-9,5,0,1,2,0,5,0,0,18,32,19685,C. Price,E. Cole
09 Feb '12,video,R,W,,NYI,22-24-9,4,2,1,1,1,2,0,0,32,33,12312,C. Price,S. Gomez
07 Feb '12,video,H,W,SO,PIT,21-24-9,2,2,0,3,0,3,0,1,30,34,21273,C. Price,T. Plekanec
05 Feb '12,video,H,W,,WPG,20-24-9,3,0,1,4,0,5,1,0,23,23,21273,C. Price,M. Pacioretty
04 Feb '12,video,H,L,,WSH,19-24-9,0,3,0,1,0,3,0,0,30,23,21273,T. Vokoun,D. Wideman
02 Feb '12,video,R,L,,NJD,19-23-9,3,5,0,3,1,4,1,0,30,22,13283,M. Brodeur,Z. Parise
31 Jan '12,video,H,L,,BUF,19-22-9,1,3,0,1,0,3,0,0,28,40,21273,R. Miller,P. Gaustad
25 Jan '12,video,H,W,,DET,19-21-9,7,2,1,3,0,4,0,0,25,28,21273,C. Price,D. Desharnais
21 Jan '12,video,R,W,,TOR,18-21-9,3,1,0,3,0,3,0,0,23,33,19643,C. Price,R. Diaz
20 Jan '12,video,R,O,SO,PIT,17-21-9,4,4,1,6,0,4,0,1,29,38,18588,M. Fleury,E. Malkin
18 Jan '12,video,H,L,,WSH,17-21-8,0,3,0,7,1,4,0,0,31,16,21273,M. Neuvirth,M. Perreault
15 Jan '12,video,H,W,,NYR,17-20-8,4,1,0,1,0,1,0,0,29,29,21273,P. Budaj,M. Pacioretty
14 Jan '12,video,H,O,SO,OTT,16-20-8,2,2,0,5,1,8,1,0,35,25,21273,C. Anderson,D. Alfredsson
12 Jan '12,video,R,L,,BOS,16-20-7,1,2,1,2,0,5,0,0,34,30,17565,T. Thomas,M. Lucic
10 Jan '12,video,H,L,,STL,16-19-7,0,3,0,3,0,4,0,0,19,25,21273,J. Halak,J. Arnott
07 Jan '12,video,H,W,,TBL,16-18-7,3,1,1,2,0,1,0,0,28,24,21273,C. Price,M. Pacioretty
04 Jan '12,video,H,W,,WPG,15-18-7,7,3,0,3,1,2,0,0,31,27,21273,C. Price,L. Eller
31 Dec '11,video,R,L,,FLA,14-18-7,2,3,0,3,1,6,0,0,28,35,20098,S. Clemmensen,T. Fleischmann
29 Dec '11,video,R,L,,TBL,14-17-7,3,4,1,3,0,3,0,0,34,22,19204,M. Garon,V. Lecavalier
27 Dec '11,video,R,W,,OTT,14-16-7,6,2,1,4,0,3,1,0,28,35,20500,C. Price,M. Cammalleri
22 Dec '11,video,R,L,,WPG,13-16-7,0,4,0,5,1,2,0,0,27,34,15004,O. Pavelec,B. Wheeler
21 Dec '11,video,R,L,,CHI,13-15-7,1,5,1,3,0,2,0,0,21,28,22081,C. Crawford,P. Sharp
19 Dec '11,video,R,L,,BOS,13-14-7,2,3,0,2,0,3,0,0,35,31,17565,T. Thomas,B. Marchand
17 Dec '11,video,H,L,,NJD,13-13-7,3,5,1,4,2,5,0,0,26,35,21273,M. Brodeur,P. Elias
15 Dec '11,video,H,L,,PHI,13-12-7,3,4,1,9,0,6,0,0,31,25,21273,S. Bobrovsky,A. Meszaros
13 Dec '11,video,H,W,,NYI,13-11-7,5,3,1,4,0,2,0,0,29,32,21273,C. Price,P. Nokelainen
10 Dec '11,video,R,W,,NJD,12-11-7,2,1,1,5,0,3,0,0,24,29,14210,C. Price,E. Cole
08 Dec '11,video,H,O,SO,VAN,11-11-7,3,3,0,4,1,4,0,1,23,31,21273,R. Luongo,C. Hodgson
06 Dec '11,video,H,O,SO,CBJ,11-11-6,2,2,0,3,0,4,0,0,20,28,21273,C. Sanford,R. Nash
03 Dec '11,video,R,W,,LAK,11-11-5,2,1,1,5,1,6,0,0,27,27,18118,C. Price,A. Kostitsyn
01 Dec '11,video,R,O,SO,SJS,10-11-5,3,3,0,1,0,1,0,0,32,41,17562,A. Niemi,J. Pavelski
30 Nov '11,video,R,L,,ANA,10-11-4,1,4,0,7,2,7,0,0,20,27,13237,J. Hiller,D. Smith-Pelly
26 Nov '11,video,H,O,OT,PIT,10-10-4,3,4,0,4,0,3,0,0,27,42,21273,M. Fleury,K. Letang
25 Nov '11,video,R,L,,PHI,10-10-3,1,3,0,5,0,4,0,0,24,36,19991,S. Bobrovsky,J. Voracek
23 Nov '11,video,R,W,SO,CAR,10-9-3,3,3,0,3,0,4,1,0,34,33,14862,C. Price,B. Gionta
21 Nov '11,video,H,L,,BOS,9-9-3,0,1,0,4,0,1,0,0,33,18,21273,T. Thomas,A. Ference
19 Nov '11,video,H,W,,NYR,9-8-3,4,0,2,6,0,3,0,0,31,17,21273,C. Price,E. Cole
17 Nov '11,video,R,L,,NYI,8-8-3,3,4,1,4,0,3,0,0,29,33,9928,R. DiPietro,M. Moulson
16 Nov '11,video,H,W,,CAR,8-7-3,4,0,1,3,0,6,0,0,36,25,21273,C. Price,M. Cammalleri
14 Nov '11,video,H,O,SO,BUF,7-7-3,2,2,1,6,0,4,0,0,27,32,21273,J. Enroth,B. Boyes
12 Nov '11,video,R,W,OT,NSH,7-7-2,2,1,0,3,0,4,0,1,25,26,17113,P. Budaj,M. Pacioretty
10 Nov '11,video,R,W,OT,PHX,6-7-2,3,2,0,1,0,2,0,0,36,34,14138,C. Price,J. Gorges
08 Nov '11,video,H,L,,EDM,5-7-2,1,3,0,6,0,2,0,1,29,14,21273,N. Khabibulin,T. Gilbert
05 Nov '11,video,R,L,,NYR,5-6-2,3,5,1,2,1,9,0,0,28,29,18200,H. Lundqvist,B. Richards
04 Nov '11,video,R,W,,OTT,5-5-2,2,1,0,2,0,4,0,1,26,34,20329,C. Price,A. Kostitsyn
29 Oct '11,video,H,W,,BOS,4-5-2,4,2,2,6,0,2,0,0,27,28,21273,C. Price,D. Desharnais
27 Oct '11,video,R,W,,BOS,3-5-2,2,1,0,2,1,6,0,0,35,30,17565,C. Price,T. Plekanec
26 Oct '11,video,H,W,,PHI,2-5-2,5,1,1,5,0,4,0,0,28,22,21273,C. Price,A. Kostitsyn
24 Oct '11,video,H,L,,FLA,1-5-2,1,2,1,3,1,3,0,0,41,31,21273,J. Markstrom,S. Upshall
22 Oct '11,video,H,O,OT,TOR,1-4-2,4,5,0,4,2,7,1,0,28,27,21273,J. Gustavsson,M. Grabovski
20 Oct '11,video,R,L,,PIT,1-4-1,1,3,0,4,0,5,0,0,28,32,18403,M. Fleury,J. Vitale
18 Oct '11,video,H,L,,BUF,1-3-1,1,3,0,5,0,1,0,0,41,23,21273,R. Miller,T. Vanek
15 Oct '11,video,H,O,SO,COL,1-2-1,5,5,1,3,2,4,0,0,43,30,21273,S. Varlamov,M. Hejduk
13 Oct '11,video,H,L,,CGY,1-2-0,1,4,0,4,2,4,0,0,36,21,21273,M. Kiprusoff,N. Hagman
09 Oct '11,video,R,W,,WPG,1-1-0,5,1,1,4,0,7,0,0,22,31,15004,C. Price,T. Plekanec
