Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 11 '10,video,R,W,SO,WSH,39-30-13,3,3,1,3,0,2,0,0,38,37,18277,T. Thomas,D. Krejci
Apr 10 '10,video,H,W,,CAR,38-30-13,4,2,0,5,0,4,3,0,42,35,17565,T. Rask,S. Begin
Apr 08 '10,video,H,W,,BUF,37-30-13,3,1,0,5,0,3,0,0,34,32,17565,T. Rask,D. Wideman
Apr 05 '10,video,R,O,OT,WSH,36-30-13,2,3,0,3,1,2,0,0,30,30,18277,J. Theodore,B. Laich
Apr 03 '10,video,R,W,OT,TOR,36-30-12,2,1,0,2,0,3,0,0,30,28,19273,T. Rask,M. Satan
Apr 01 '10,video,H,L,,FLA,35-30-12,0,1,0,3,0,1,0,0,36,20,17565,S. Clemmensen,K. Ballard
Mar 30 '10,video,R,W,OT,NJD,35-29-12,1,0,0,2,0,2,0,0,34,21,16636,T. Rask,P. Bergeron
Mar 29 '10,video,H,L,,BUF,34-29-12,2,3,0,2,0,1,0,0,42,33,17565,R. Miller,T. Kennedy
Mar 27 '10,video,H,W,,CGY,34-28-12,5,0,3,4,0,3,0,0,35,31,17565,T. Thomas,D. Seidenberg
Mar 25 '10,video,H,L,,TBL,33-28-12,3,5,0,3,2,3,0,0,50,18,17565,A. Niittymaki,S. Stamkos
Mar 23 '10,video,R,W,,ATL,33-27-12,4,0,0,2,0,2,0,0,33,27,14042,T. Rask,D. Krejci
Mar 21 '10,video,H,W,,NYR,32-27-12,2,1,0,3,0,6,0,0,31,24,17565,T. Rask,D. Wideman
Mar 18 '10,video,H,L,,PIT,31-27-12,0,3,0,4,0,4,0,0,17,31,17565,M. Fleury,T. Kennedy
Mar 16 '10,video,R,W,,CAR,31-26-12,5,2,0,4,1,4,0,0,37,32,15832,T. Rask,M. Recchi
