Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 18 '06,,H,L,,PHI,36-40-6,1,4,0,6,0,2,0,2,32,26,10524,R. Esche,
Apr 17 '06,,R,L,,PIT,36-39-6,1,6,0,8,1,4,0,1,27,29,17084,M. Fleury,
Apr 15 '06,,H,W,SO,PIT,36-38-6,4,4,2,8,3,8,0,0,32,24,12282,R. DiPietro,
Apr 13 '06,,H,O,OT,TOR,35-38-6,3,4,0,4,1,6,0,0,26,31,10430,J. Aubin,M. Stajan
Apr 11 '06,,R,W,,NYR,35-38-5,3,2,1,6,1,6,0,0,30,38,18200,R. DiPietro,
Apr 08 '06,,H,W,,WSH,34-38-5,5,0,4,8,0,2,0,0,45,20,11744,R. DiPietro,
Apr 06 '06,,R,L,,NYR,33-38-5,1,3,0,3,0,4,0,0,22,26,18200,K. Weekes,
Apr 05 '06,,R,L,,TOR,33-37-5,2,3,2,7,1,6,0,0,29,22,19317,J. Aubin,
Apr 02 '06,,H,L,,PHI,33-36-5,1,4,1,7,0,3,0,1,32,22,12125,R. Esche,
Mar 31 '06,,H,L,,PIT,33-35-5,0,4,0,3,2,5,0,0,29,29,11286,S. Caron,
Mar 29 '06,,H,L,,NYR,33-34-5,1,5,1,6,1,7,0,0,19,22,16234,H. Lundqvist,
Mar 28 '06,,R,L,,MTL,33-33-5,0,2,0,3,0,5,0,1,36,36,21273,C. Huet,
Mar 25 '06,,H,W,,ATL,33-32-5,5,1,1,3,1,6,1,0,33,22,12355,R. DiPietro,
Mar 24 '06,,R,O,OT,PIT,32-32-5,3,4,0,6,1,3,0,1,28,26,15210,M. Fleury,S. Crosby
Mar 21 '06,,H,W,,MTL,32-32-4,3,1,0,2,1,5,0,0,25,37,14286,R. DiPietro,
Mar 19 '06,,R,L,,TBL,31-32-4,2,5,0,1,2,7,0,0,32,37,19870,J. Grahame,
Mar 17 '06,,R,L,,FLA,31-31-4,2,4,1,3,1,2,0,0,26,44,16444,J. McLennan,
Mar 16 '06,,R,L,,ATL,31-30-4,2,4,0,4,0,3,0,1,30,39,14104,K. Lehtonen,
Mar 14 '06,,R,W,,NJD,31-29-4,6,1,0,3,0,3,0,0,26,17,12741,R. DiPietro,
Mar 11 '06,,R,W,,BOS,30-29-4,3,1,0,6,1,4,0,0,45,33,15803,R. DiPietro,
Mar 10 '06,,H,W,SO,TOR,29-29-4,1,1,0,7,1,7,0,0,27,23,12425,R. DiPietro,
Mar 07 '06,,H,W,SO,NJD,28-29-4,1,1,0,2,1,9,0,0,30,31,10483,R. DiPietro,
Mar 06 '06,,R,L,,WSH,27-29-4,2,5,0,6,1,4,0,0,42,33,11021,O. Kolzig,
Mar 04 '06,,H,W,,PHI,27-28-4,4,2,2,7,1,6,0,0,26,21,16234,R. DiPietro,
Mar 02 '06,,H,W,SO,NJD,26-28-4,2,2,2,4,0,3,0,0,40,28,11669,R. DiPietro,
Feb 28 '06,,H,L,,MTL,25-28-4,3,5,1,6,3,9,0,1,35,22,12877,C. Huet,
Feb 11 '06,,R,W,,NJD,25-27-4,2,1,1,4,0,4,0,0,32,27,17010,R. DiPietro,
Feb 08 '06,,R,L,,PHI,24-27-4,2,5,2,7,2,4,0,2,22,27,19603,R. Esche,
Feb 06 '06,,H,O,OT,TBL,24-26-4,2,3,0,3,0,5,0,0,30,24,10471,S. Burke,V. Lecavalier
