Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 02 '18,video,H,L,,TBL,5-5,1,4,1,1,1,5,0,0,29,37,17565,A. Vasilevskiy,O. Palat
Apr 30 '18,video,R,L,,TBL,5-4,2,4,0,3,1,4,0,0,20,31,19092,A. Vasilevskiy,O. Palat
Apr 28 '18,video,R,W,,TBL,5-3,6,2,1,1,1,3,0,0,24,36,19092,T. Rask,R. Nash
Apr 25 '18,video,H,W,,TOR,4-3,7,4,1,2,1,2,0,1,36,24,17565,T. Rask,J. DeBrusk
Apr 23 '18,video,R,L,,TOR,3-3,1,3,0,2,0,3,0,0,33,30,19604,F. Andersen,M. Marner
Apr 21 '18,video,H,L,,TOR,3-2,3,4,1,6,1,1,0,0,45,21,17565,F. Andersen,J. van Riemsdyk
Apr 19 '18,video,R,W,,TOR,3-1,3,1,0,0,0,1,0,0,21,32,19689,T. Rask,B. Marchand
Apr 16 '18,video,R,L,,TOR,2-1,2,4,0,1,1,1,0,0,42,30,19663,F. Andersen,A. Matthews
Apr 14 '18,video,H,W,,TOR,2-0,7,3,2,4,1,4,0,0,28,33,17565,T. Rask,R. Nash
Apr 12 '18,video,H,W,,TOR,1-0,5,1,3,6,0,3,0,0,40,27,17565,T. Rask,D. Backes
