Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
09 Apr '16,video,H,W,SO,EDM,31-38-13,3,3,0,3,1,3,0,0,28,38,18570,J. Markstrom,E. Etem
07 Apr '16,video,R,L,,CGY,30-38-13,3,7,1,5,2,4,0,1,27,43,19289,J. Ortio,J. Colborne
06 Apr '16,video,R,L,,EDM,30-37-13,2,6,0,4,2,4,0,0,27,38,16839,C. Talbot,C. McDavid
04 Apr '16,video,H,W,,LAK,30-36-13,3,2,1,4,0,2,0,0,24,42,18415,R. Miller,J. McCann
01 Apr '16,,R,W,,ANA,29-36-13,3,2,0,2,0,1,0,0,28,36,16331,J. Markstrom,E. Etem
31 Mar '16,video,R,W,,SJS,28-36-13,4,2,0,4,1,4,0,0,26,34,15689,R. Miller,J. Hansen
29 Mar '16,,H,L,,SJS,27-36-13,1,4,0,2,1,4,1,0,24,31,18315,J. Reimer,L. Couture
27 Mar '16,,H,L,,CHI,27-35-13,2,3,0,2,0,1,0,0,28,32,18570,S. Darling,A. Ladd
25 Mar '16,video,R,L,,STL,27-34-13,0,4,0,1,0,3,0,1,15,37,19580,B. Elliott,K. Brodziak
24 Mar '16,video,R,O,SO,NSH,27-33-13,2,2,1,2,0,2,0,0,25,32,17113,P. Rinne,C. Smith
22 Mar '16,video,R,L,,WPG,27-33-12,0,2,0,2,0,3,0,0,28,49,15294,O. Pavelec,A. Lowry
19 Mar '16,,H,L,,STL,27-32-12,0,3,0,3,1,4,0,0,19,50,18402,B. Elliott,T. Brouwer
18 Mar '16,video,R,L,,EDM,27-31-12,0,2,0,3,0,2,0,0,40,25,16839,C. Talbot,J. Eberle
16 Mar '16,,H,L,,COL,27-30-12,1,3,0,1,0,2,0,0,29,34,18426,S. Varlamov,M. Boedker
14 Mar '16,video,H,L,,WPG,27-29-12,2,5,0,3,0,2,0,0,28,29,18361,M. Hutchinson,A. Burmistrov
12 Mar '16,video,H,W,,NSH,27-28-12,4,2,0,4,0,3,0,0,28,37,18570,R. Miller,B. Horvat
09 Mar '16,video,H,W,OT,ARI,26-28-12,3,2,0,4,1,1,0,0,31,34,18374,J. Markstrom,M. Granlund
07 Mar '16,video,R,L,,LAK,25-28-12,1,5,0,5,1,2,0,0,22,29,18230,J. Quick,A. Kopitar
05 Mar '16,video,R,W,,SJS,25-27-12,4,2,3,7,0,3,0,0,26,34,17562,J. Markstrom,D. Hamhuis
03 Mar '16,video,H,L,,SJS,24-27-12,2,3,0,1,1,4,0,0,30,30,18422,M. Jones,P. Marleau
01 Mar '16,video,H,L,,NYI,24-26-12,2,3,1,2,0,1,0,0,33,24,18264,T. Greiss,T. Hickey
28 Feb '16,video,H,L,,SJS,24-25-12,1,4,0,1,1,4,0,0,24,28,18570,M. Jones,T. Hertl
