Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 10 '10,video,H,W,SO,STL,47-29-6,1,1,0,3,0,2,0,0,36,34,16702,P. Rinne,M. Erat
Apr 07 '10,video,R,L,,PHX,46-29-6,2,5,1,3,0,3,0,0,25,30,17136,I. Bryzgalov,T. Pyatt
Apr 03 '10,video,R,W,OT,DET,46-28-6,4,3,0,2,1,3,0,0,24,31,20066,P. Rinne,R. Suter
Apr 01 '10,video,H,W,,STL,45-28-6,3,2,0,5,1,5,0,0,32,33,15242,P. Rinne,S. Sullivan
Mar 30 '10,video,H,L,,LAK,44-28-6,0,2,0,2,0,1,0,0,34,31,14433,J. Bernier,S. Parse
Mar 29 '10,video,R,W,OT,FLA,44-27-6,3,2,0,1,0,3,0,0,25,29,13679,D. Ellis,F. Bouillon
Mar 27 '10,video,H,O,SO,DET,43-27-6,0,0,0,3,0,2,0,0,33,38,17113,J. Howard,N. Kronwall
Mar 25 '10,video,H,W,SO,PHX,43-27-5,3,3,0,2,0,1,0,0,31,35,15970,P. Rinne,D. Legwand
Mar 23 '10,video,H,L,,DAL,42-27-5,1,3,0,5,0,3,0,0,35,14,15501,K. Lehtonen,L. Eriksson
Mar 21 '10,video,R,W,,STL,42-26-5,3,2,0,3,1,3,0,0,39,25,19150,P. Rinne,D. Boyd
Mar 20 '10,video,H,W,OT,CBJ,41-26-5,1,0,0,3,0,3,0,0,31,33,16363,P. Rinne,C. Franson
Mar 18 '10,video,H,W,,MIN,40-26-5,5,0,1,3,0,2,0,0,37,17,16615,P. Rinne,C. Wilson
Mar 16 '10,video,H,W,SO,PHI,39-26-5,3,3,0,0,1,2,0,0,30,45,16585,P. Rinne,M. Erat
Mar 14 '10,video,R,W,,LAK,38-26-5,3,2,0,1,1,1,0,0,31,20,18118,P. Rinne,P. Hornqvist
Mar 12 '10,video,R,W,,ANA,37-26-5,1,0,1,4,0,2,0,0,28,31,15077,P. Rinne,S. Weber
Mar 11 '10,video,R,L,,SJS,36-26-5,5,8,2,4,2,3,0,0,45,26,17562,E. Nabokov,J. Pavelski
Mar 09 '10,video,R,W,,ATL,36-25-5,2,1,1,2,0,2,0,0,32,31,11106,D. Ellis,C. Wilson
Mar 07 '10,video,H,L,,VAN,35-25-5,2,4,1,2,0,1,0,0,35,28,16096,R. Luongo,J. Hansen
Mar 05 '10,video,R,L,,DET,35-24-5,2,5,0,4,1,3,0,1,22,32,19608,J. Howard,D. Helm
Mar 04 '10,video,H,W,,LAK,35-23-5,4,2,1,5,1,3,0,0,32,22,15653,P. Rinne,M. Goc
Mar 02 '10,video,H,W,,EDM,34-23-5,4,3,1,2,0,2,0,0,28,25,15682,P. Rinne,J. Arnott
Feb 14 '10,video,R,W,SO,PIT,33-23-5,3,3,1,7,1,4,0,0,26,33,17132,D. Ellis,C. O'Reilly
Feb 12 '10,video,R,L,,NJD,32-23-5,2,5,1,4,1,5,0,0,21,28,17625,M. Brodeur,I. Kovalchuk
Feb 10 '10,video,R,W,,NYR,32-22-5,2,1,1,5,1,6,0,0,36,38,13128,D. Ellis,C. Wilson
Feb 09 '10,video,R,O,SO,NYI,31-22-5,3,3,1,5,2,6,0,0,27,32,11487,M. Biron,J. Tavares
Feb 06 '10,video,H,L,,SJS,31-22-4,3,4,1,3,2,4,0,0,38,29,16007,E. Nabokov,D. Heatley
